;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;35;3;80;2;3;4;6;0,04;0,05;AFL;in_sample_1_2x;14,158033579785956;0,8897657319095604;-24,908988087959383;42,0;8,350252397494451;0,4673989543231602;-27,897981355188715;33,0;24,751975245442747;1,442570283845312;-11,477828910995013;44,0;3,5409580055292817;4,331205858906517;1,8203200472028895;8,181818181818182;4,183917709060279
27;35;3;80;2;3;4;6;0,04;0,05;AFL;in_sample_2_2x;37,79701195194516;1,2005667386072647;-11,962336878466196;48,0;29,04008392717181;0,9230392136642152;-28,69101737775459;39,0;44,86947242910164;1,2510065186521788;-11,962336878466196;52,0;5,532069683996796;8,462048525027052;10,0;6,923076923076923;7,206197575017346
54;35;3;80;2;3;4;6;0,04;0,05;AFL;in_sample_3_2x;8,846301061470662;0,8044143730114568;-10,728965393782063;22,0;1,6978906311553743;0,1444267499768223;-15,832186706358542;18,0;13,536348364193639;1,3415918891269278;-7,445180941383112;25,0;6,0382953519070375;5,512920494019518;6,084676051956222;5,714285714285714;5,848526972857441
81;35;3;80;2;3;4;6;0,04;0,05;AFL;out_of_sample_val_1;12,314828565942037;1,3000229110759287;-5,702319904140896;6,0;11,011474567847435;1,2005526412041188;-5,702319904140896;5,0;16,028574012925056;1,5708874144077014;-5,702319904140896;7,0;2,5978237273597387;2,6859554400290833;;5,0;
108;35;3;80;2;3;4;6;0,04;0,05;AFL;out_of_sample_val_2;11,974952837162478;0,8481269868169472;-13,07515837554999;19,0;7,550507942631057;0,5686687423125794;-13,903343483829389;17,0;20,190166715644466;1,0320276005710673;-8,502852252385606;19,0;3,5004464708951892;6,0311406488417685;1,533536622478674;10,0;4,871022476121111
1;35;3;80;2;3;4;6;0,04;0,06;AFL;in_sample_1_2x;12,526768059535698;0,7456694186014929;-21,906993970714883;41,0;8,350252397494451;0,4673989543231602;-27,897981355188715;33,0;24,751975245442747;1,442570283845312;-11,477828910995013;44,0;2,5463883890488312;2,8535546098826483;3,6485577127466278;7,2727272727272725;3,4667941960550985
28;35;3;80;2;3;4;6;0,04;0,06;AFL;in_sample_2_2x;37,76646853600567;1,1867744984173603;-11,962339308075665;45,0;29,04008392717181;0,9230392136642152;-28,69101737775459;39,0;44,86947242910164;1,2510065186521788;-11,962336878466196;52,0;5,512774298116434;8,041511478189088;9,99999854763831;4,615384615384615;6,748104144821487
55;35;3;80;2;3;4;6;0,04;0,06;AFL;in_sample_3_2x;7,34422550975522;0,6340744424004914;-12,887812015383604;20,0;1,6978906311553743;0,1444267499768223;-15,832186706358542;18,0;13,536348364193639;1,3415918891269278;-7,445180941383112;25,0;4,769485186269065;4,090059728696084;3,5106386873737447;2,857142857142857;4,122336651530852
82;35;3;80;2;3;4;6;0,04;0,06;AFL;out_of_sample_val_1;14,871514571476352;1,3623160227641509;-5,702319904140896;6,0;11,011474567847435;1,2005526412041188;-5,702319904140896;5,0;16,028574012925056;1,5708874144077014;-5,702319904140896;7,0;7,693768173991611;4,368031123858482;;5,0;
109;35;3;80;2;3;4;6;0,04;0,06;AFL;out_of_sample_val_2;12,646585697994329;0,8878253698862627;-13,07515837554999;19,0;7,550507942631057;0,5686687423125794;-13,903343483829389;17,0;20,190166715644466;1,0320276005710673;-8,502852252385606;19,0;4,031815927059493;6,88789308513963;1,533536622478674;10,0;5,343538653419488
2;35;3;80;2;3;4;6;0,04;0,07;AFL;in_sample_1_2x;8,785752712502926;0,5071189643361297;-27,87920180868646;39,0;8,350252397494451;0,4673989543231602;-27,897981355188715;33,0;24,751975245442747;1,442570283845312;-11,477828910995013;44,0;0,26552107912429;0,4073131439624345;0,011436889253056798;5,454545454545454;1,0110245527280357
29;35;3;80;2;3;4;6;0,04;0,07;AFL;in_sample_2_2x;37,740454037607726;1,1634135762722366;-13,378892893783522;43,0;29,04008392717181;0,9230392136642152;-28,69101737775459;39,0;44,86947242910164;1,2510065186521788;-11,962336878466196;52,0;5,496339994040335;7,329217240628396;9,153217125894907;3,076923076923077;6,196799238027969
56;35;3;80;2;3;4;6;0,04;0,07;AFL;in_sample_3_2x;4,436004552886885;0,37465833540265275;-12,887813426488536;18,0;1,6978906311553743;0,1444267499768223;-15,832186706358542;18,0;13,536348364193639;1,3415918891269278;-7,445180941383112;25,0;2,3128974934717204;1,9231397398463925;3,510637004884222;0,0;2,0422298521417384
83;35;3;80;2;3;4;6;0,04;0,07;AFL;out_of_sample_val_1;14,695414579554633;1,3385477594586872;-5,702319904140896;5,0;11,011474567847435;1,2005526412041188;-5,702319904140896;5,0;16,028574012925056;1,5708874144077014;-5,702319904140896;7,0;7,34276856983887;3,7262263292437017;;0,0;
110;35;3;80;2;3;4;6;0,04;0,07;AFL;out_of_sample_val_2;13,607512680876965;0,9362156598045857;-13,075159187845243;19,0;7,550507942631057;0,5686687423125794;-13,903343483829389;17,0;20,190166715644466;1,0320276005710673;-8,502852252385606;19,0;4,792063493975054;7,932230299284958;1,5335351183650323;10,0;5,967740885551445
3;35;3;80;2;3;4;6;0,05;0,05;AFL;in_sample_1_2x;13,347148568962153;0,8304080771043519;-25,859593074530075;41,0;8,350252397494451;0,4673989543231602;-27,897981355188715;33,0;24,751975245442747;1,442570283845312;-11,477828910995013;44,0;3,04656786228574;3,722516359859262;1,2413942486748537;7,2727272727272725;3,585551118282553
