;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;VMC;5,972370167137514
1;49;3;50;2;3;3;6;0,01;0,06;VMC;5,156832237226235
2;49;3;50;2;3;3;6;0,01;0,07;VMC;5,700320110607342
3;49;3;50;2;3;3;6;0,02;0,05;VMC;5,5931722242186765
4;49;3;50;2;3;3;6;0,02;0,06;VMC;4,60875555822255
5;49;3;50;2;3;3;6;0,02;0,07;VMC;4,722371238583545
6;49;3;50;2;3;3;6;0,03;0,05;VMC;5,061562522582202
7;49;3;50;2;3;3;6;0,03;0,06;VMC;4,093386117764597
8;49;3;50;2;3;3;6;0,03;0,07;VMC;3,644533637424536
9;49;3;60;2;3;3;6;0,01;0,05;VMC;5,834054417883814
10;49;3;60;2;3;3;6;0,01;0,06;VMC;5,570237182251217
11;49;3;60;2;3;3;6;0,01;0,07;VMC;5,6849793291627835
12;49;3;60;2;3;3;6;0,02;0,05;VMC;5,696531948979008
13;49;3;60;2;3;3;6;0,02;0,06;VMC;5,6091171924002
14;49;3;60;2;3;3;6;0,02;0,07;VMC;5,35271419000677
15;49;3;60;2;3;3;6;0,03;0,05;VMC;5,676624151198011
16;49;3;60;2;3;3;6;0,03;0,06;VMC;5,210917139853353
17;49;3;60;2;3;3;6;0,03;0,07;VMC;4,793895676056769
18;49;3;70;2;3;3;6;0,01;0,05;VMC;6,032561516029614
19;49;3;70;2;3;3;6;0,01;0,06;VMC;4,491676235588753
20;49;3;70;2;3;3;6;0,01;0,07;VMC;4,9377579715681685
21;49;3;70;2;3;3;6;0,02;0,05;VMC;5,193044611616651
22;49;3;70;2;3;3;6;0,02;0,06;VMC;3,2494180655576117
23;49;3;70;2;3;3;6;0,02;0,07;VMC;3,1847837426076993
24;49;3;70;2;3;3;6;0,03;0,05;VMC;4,355733890834531
25;49;3;70;2;3;3;6;0,03;0,06;VMC;2,4971092448782874
26;49;3;70;2;3;3;6;0,03;0,07;VMC;2,1330565511917743
