;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;49;1;60;2;2;3;6;0,01;0,05;AIG;29,933956209064718;1,2883790906517631;-11,746377833182276;67,0;Media_dos_resultados_por_ativo
