;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;ADBE;cenario_in_sample_1x;janela_rsi;35;6,6678351952294905
1;ADBE;cenario_in_sample_1x;ordem;3;5,525161694211726
2;ADBE;cenario_in_sample_1x;lookback;50;5,129707344626689
3;ADBE;cenario_in_sample_1x;break_min;3;5,129218556285475
