indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;86,0;68,88440303927158;-0,9513323334410881;150,69898371520515;28,0;117,0;1,0;86,0;112,0;2,0
1,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;28,0;117,0;1,0;52,0;112,0;3,0
3,0;119,0;64,09447721482411;-0,20921957390302992;88,99160650928468;30,0;119,0;1,0;52,0;119,0;2,0
5,0;119,0;64,09447721482411;-0,20921957390302992;88,99160650928468;34,0;123,0;1,0;52,0;119,0;2,0
6,0;119,0;64,09447721482411;-3,1312551332300034;436,71383806919454;38,0;127,0;1,0;119,0;124,0;2,0
7,0;119,0;64,09447721482411;-0,20921957390302992;88,99160650928468;38,0;127,0;1,0;52,0;124,0;2,0
8,0;119,0;64,09447721482411;-3,1312551332300034;436,71383806919454;41,0;130,0;1,0;119,0;124,0;2,0
9,0;119,0;64,09447721482411;-0,20921957390302992;88,99160650928468;41,0;130,0;1,0;52,0;124,0;2,0
10,0;52,0;78,11218866632711;-0,20921957390302992;88,99160650928467;43,0;132,0;1,0;52,0;124,0;2,0
11,0;52,0;78,11218866632711;0,10944426872623174;72,42108669256307;43,0;132,0;1,0;41,0;124,0;4,0
12,0;52,0;78,11218866632711;-0,20921957390302992;88,99160650928467;45,0;134,0;1,0;52,0;133,0;3,0
13,0;52,0;78,11218866632711;0,10944426872623174;72,42108669256307;45,0;134,0;1,0;41,0;133,0;4,0
14,0;52,0;78,11218866632711;-0,20921957390302992;88,99160650928467;48,0;137,0;1,0;52,0;133,0;3,0
15,0;52,0;78,11218866632711;0,6061536327466897;46,59219976349925;48,0;137,0;1,0;30,0;38,0;2,0
16,0;52,0;78,11218866632711;-0,004009341117000531;78,32067440441114;52,0;141,0;1,0;41,0;133,0;3,0
17,0;86,0;68,88440303927158;0,15833830225938378;55,26730904496457;58,0;147,0;1,0;83,0;142,0;3,0
18,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;58,0;147,0;1,0;83,0;142,0;2,0
19,0;86,0;68,88440303927158;0,15833830225938378;55,26730904496457;59,0;148,0;1,0;83,0;148,0;3,0
20,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;59,0;148,0;1,0;83,0;148,0;2,0
21,0;83,0;68,26171212887719;0,2075636367981275;51,03393027463261;67,0;156,0;1,0;83,0;148,0;2,0
22,0;83,0;68,26171212887719;1,2546983902390827;-35,87825426096667;67,0;156,0;1,0;67,0;148,0;2,0
23,0;83,0;68,26171212887719;0,2075636367981275;51,03393027463261;69,0;158,0;1,0;83,0;148,0;2,0
24,0;83,0;68,26171212887719;3,887111743931127;-254,36856261740633;69,0;158,0;1,0;77,0;148,0;2,0
25,0;83,0;68,26171212887719;0,2075636367981275;51,03393027463261;73,0;162,0;1,0;83,0;159,0;2,0
26,0;83,0;68,26171212887719;3,887111743931127;-254,36856261740633;73,0;162,0;1,0;77,0;159,0;2,0
27,0;86,0;68,88440303927158;0,15833830225938378;55,26730904496457;77,0;166,0;1,0;83,0;163,0;3,0
28,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;77,0;166,0;1,0;83,0;163,0;2,0
29,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;82,0;171,0;1,0;142,0;163,0;2,0
30,0;142,0;77,75134796579707;0,15833830225938378;55,26730904496457;82,0;171,0;1,0;83,0;163,0;3,0
31,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;83,0;172,0;1,0;142,0;172,0;2,0
32,0;142,0;77,75134796579707;0,15833830225938378;55,26730904496457;83,0;172,0;1,0;83,0;172,0;3,0
33,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;86,0;175,0;1,0;142,0;172,0;2,0
34,0;142,0;77,75134796579707;0,15833830225938378;55,26730904496457;86,0;175,0;1,0;83,0;172,0;3,0
35,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;91,0;180,0;1,0;142,0;172,0;2,0
36,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;91,0;180,0;1,0;119,0;172,0;2,0
37,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;99,0;188,0;1,0;142,0;181,0;2,0
38,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;99,0;188,0;1,0;119,0;181,0;2,0
39,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;101,0;190,0;1,0;142,0;181,0;2,0
40,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;101,0;190,0;1,0;119,0;181,0;2,0
41,0;142,0;77,75134796579707;-0,513774275359456;150,70729506683983;104,0;193,0;1,0;142,0;191,0;2,0
42,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;104,0;193,0;1,0;119,0;191,0;2,0
43,0;142,0;77,75134796579707;-0,513774275359456;150,70729506683983;105,0;194,0;1,0;142,0;194,0;3,0
44,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;105,0;194,0;1,0;119,0;194,0;2,0
45,0;142,0;77,75134796579707;-0,513774275359456;150,70729506683983;107,0;196,0;1,0;142,0;194,0;3,0
46,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;107,0;196,0;1,0;119,0;194,0;2,0
47,0;142,0;77,75134796579707;-0,513774275359456;150,70729506683983;110,0;199,0;1,0;142,0;197,0;3,0
48,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;110,0;199,0;1,0;119,0;197,0;2,0
49,0;142,0;77,75134796579707;-0,513774275359456;150,70729506683983;112,0;201,0;1,0;142,0;200,0;4,0
50,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;112,0;201,0;1,0;119,0;200,0;2,0
52,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;115,0;204,0;1,0;119,0;200,0;2,0
54,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;119,0;208,0;1,0;119,0;205,0;2,0
