top_bottom_idx;top_bottom_value
30;63,27747204153119
38;71,28571236539119
41;77,5042808873501
45;77,34607878524349
48;75,68757413534036
52;78,11218866632711
59;59,052191501955484
67;48,18653788505187
77;44,93904166529043
83;68,26171212887719
86;68,88440303927158
99;47,183084213580344
105;45,93494022860291
112;44,149762369803284
119;64,09447721482411
124;48,438201548674094
133;60,24242046859573
142;77,75134796579707
148;67,21960744137836
159;67,2430611692986
163;62,12269901278279
172;40,10868582697342
181;39,8009739824887
191;40,642864383004735
194;51,035085647105355
197;44,13460607358849
200;47,51706400972284
205;50,438579857896556
209;58,125734206749
216;80,3412346125861
220;83,82447693170897
227;89,14625975197134
231;86,90628577808552
235;85,33625891480106
239;84,81972967534307
242;80,45976948495579
258;46,709883430698326
269;59,566087564989054
282;81,27207265982628
291;64,22904841671664
301;51,740516070620195
308;73,58490774964953
313;76,303324390191
321;70,60149983450538
330;62,67209393984697
340;80,7575836391835
343;79,35240717986613
349;76,0104218612399
353;80,92368501180603
356;81,95598232070087
363;53,26633130800681
367;58,31702507509015
383;46,11146021430523
397;73,58122660137136
401;76,31101701988815
406;47,395246961848684
412;48,43681392977665
420;50,29190870431986
427;65,89183198829677
431;71,83693680005005
435;76,11243801673196
438;76,30586107599527
444;77,74694125706311
451;80,6847327446678
458;80,64517428144924
463;84,37099960011147
471;72,04240886222988
476;76,81916023543062
484;70,58523424162524
489;78,14303125233744
494;76,32197665010344
501;78,5251088258422
513;76,3468256131097
517;72,44740913337263
520;73,06661363400546
524;76,75859676381546
533;56,46935098577192
537;48,170138856397536
550;57,89367521741402
556;52,89139839698905
560;46,03755570885024
566;50,10240894432649
576;48,3504368275313
580;53,92892750510821
585;60,375222726585655
590;66,26275126992712
594;67,121004897172
599;53,16395603495317
607;58,60079069253413
610;59,484408070287714
613;51,131383434644476
618;50,85896121705947
625;36,874772025915235
633;36,00435152554637
636;36,08789381988806
644;54,971002537870525
650;59,20898020469243
658;34,259257321190475
664;39,57023672819197
669;48,384756277564826
680;73,5404740498188
686;71,73685191655052
689;70,65221741517958
702;33,3708220219677
709;28,627975618818837
716;49,06166608682264
720;52,813453674615396
729;64,97192482193947
732;64,21021366451956
738;46,05640279982655
742;42,197693496757225
750;36,9058288063025
764;52,21795488882649
770;62,855477308432796
776;76,88440254851606
789;88,9598349322694
801;59,496894145618164
805;61,16196178534222
820;76,13094048904442
824;75,48318830418737
833;79,7499974568685
842;55,95944743257362
846;46,53574038895373
865;59,425195609641904
873;76,96182608801445
879;77,01408414977044
888;70,77612052605252
895;62,39173484491144
908;36,9887307192911
913;43,35145831424101
925;52,3367073161279
