;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;27,0;-0,21269092937334017;50,77359830380023;45,03094321072004;1;27,0;113,0;3,0;25,0;116,0;0,0;-0,21269
1;73,0;-0,7931344760698917;93,33702284548374;35,43820609238165;1;64,0;121,0;2,0;36,0;125,0;7,0;-0,79313
2;73,0;-0,5633681457661027;76,56408073330715;35,43820609238165;1;34,0;121,0;3,0;31,0;123,0;3,0;-0,56337
3;73,0;-0,25090005594039155;53,75391017603023;35,43820609238165;1;27,0;121,0;3,0;31,0;125,0;2,0;-0,2509
4;78,0;-0,25090005594039155;53,75391017603023;34,18370581267969;1;27,0;140,0;3,0;40,0;140,0;9,0;-0,2509
5;78,0;-0,001716227958109921;34,31757159341227;34,18370581267969;1;73,0;140,0;3,0;40,0;140,0;8,0;-0,00172
6;102,0;-0,8240178921693122;118,1923413429549;34,14251634168505;1;96,0;162,0;2,0;80,0;169,0;31,0;-0,82402
7;102,0;-0,05110473383950755;39,355199193314824;34,14251634168505;1;73,0;184,0;5,0;102,0;191,0;42,0;-0,0511
8;102,0;-0,001716227958109921;34,31757159341227;34,14251634168505;1;73,0;162,0;3,0;56,0;167,0;19,0;-0,00172
9;102,0;0,23115852679718749;10,564346608371928;34,14251634168505;1;102,0;162,0;2,0;56,0;169,0;18,0;0,23116
10;109,0;-0,1306179027290335;53,11097741120281;38,87362601373816;1;109,0;198,0;3,0;105,0;198,0;43,0;-0,13062
11;121,0;-0,4244659920382512;89,89491338746001;38,534528350831614;1;113,0;202,0;2,0;112,0;202,0;47,0;-0,42447
12;121,0;-0,1542393867644538;57,197494149330524;38,534528350831614;1;109,0;207,0;3,0;112,0;210,0;46,0;-0,15424
13;170,0;0,027817019823477365;31,30518031969036;36,03407368968151;1;78,0;170,0;3,0;83,0;172,0;32,0;0,02782
14;173,0;-0,6639138093489075;145,37116925644102;30,514080239080016;1;137,0;222,0;2,0;128,0;226,0;55,0;-0,66391
15;173,0;-0,3696703106679809;94,46704398464071;30,514080239080016;1;126,0;207,0;2,0;126,0;215,0;53,0;-0,36967
16;173,0;-0,05110473383950755;39,355199193314824;30,514080239080016;1;73,0;184,0;5,0;86,0;185,0;33,0;-0,0511
17;173,0;0,07339999113063879;17,815881773479504;30,514080239080016;1;173,0;222,0;2,0;96,0;226,0;40,0;0,0734
18;173,0;0,5439966980974186;-63,59734853177339;30,514080239080016;1;173,0;179,0;3,0;91,0;183,0;36,0;0,544
19;173,0;0,8102427951760944;-109,65792332638432;30,514080239080016;1;173,0;176,0;2,0;89,0;178,0;34,0;0,81024
20;184,0;0,07339999113063879;17,815881773479504;31,321480141517043;1;173,0;222,0;2,0;140,0;231,0;61,0;0,0734
21;184,0;0,2067871249593717;-6,727350851007351;31,321480141517043;1;173,0;222,0;3,0;140,0;231,0;60,0;0,20679
22;202,0;-1,3873424621970987;315,28682575459965;35,043648390785734;1;198,0;279,0;2,0;198,0;287,0;89,0;-1,38734
23;202,0;-0,593539927103463;154,93871366568527;35,043648390785734;1;195,0;279,0;2,0;195,0;284,0;87,0;-0,59354
24;202,0;0,10668605371143801;13,493065541075257;35,043648390785734;1;173,0;290,0;7,0;195,0;291,0;86,0;0,10669
25;202,0;0,2067871249593717;-6,727350851007351;35,043648390785734;1;173,0;243,0;3,0;146,0;255,0;65,0;0,20679
26;202,0;0,9652013563921203;-159,92702560042258;35,043648390785734;1;202,0;243,0;2,0;162,0;255,0;72,0;0,9652
27;202,0;1,2917693961136958;-225,89376962418083;35,043648390785734;1;202,0;237,0;2,0;152,0;242,0;68,0;1,29177
28;202,0;1,6151697002722547;-291,2206310642097;35,043648390785734;1;202,0;232,0;2,0;146,0;236,0;64,0;1,61517
29;207,0;-0,10890295793363432;69,33061955714899;46,787707264886684;1;137,0;162,0;3,0;207,0;296,0;92,0;-0,1089
30;256,0;-1,1674888292152845;340,56869420031677;41,69155392120394;1;222,0;303,0;2,0;222,0;311,0;100,0;-1,16749
31;256,0;-0,8712075448729905;264,7206854086895;41,69155392120394;1;218,0;303,0;2,0;210,0;307,0;94,0;-0,87121
32;256,0;-0,18893348962208023;90,05852726445647;41,69155392120394;1;256,0;303,0;2,0;210,0;311,0;93,0;-0,18893
33;256,0;0,14402880249565136;4,820180482317191;41,69155392120394;1;173,0;259,0;5,0;169,0;259,0;76,0;0,14403
34;259,0;-0,18893348962208023;90,05852726445647;41,1247534523377;1;256,0;332,0;2,0;232,0;332,0;102,0;-0,18893
35;259,0;0,0857130554614129;18,925072087831758;41,1247534523377;1;202,0;332,0;5,0;232,0;332,0;101,0;0,08571
36;259,0;0,10668605371143801;13,493065541075257;41,1247534523377;1;173,0;271,0;7,0;189,0;278,0;85,0;0,10669
37;259,0;0,1307103108109421;7,270782952303698;41,1247534523377;1;173,0;271,0;5,0;173,0;273,0;78,0;0,13071
38;259,0;1,233430428974754;-278,33372765212357;41,1247534523377;1;259,0;271,0;2,0;184,0;278,0;82,0;1,23343
39;303,0;-1,4517061829773634;484,76310133478097;44,89612789263987;1;300,0;388,0;2,0;300,0;389,0;127,0;-1,45171
