;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;VMC;cenario_in_sample_1x;janela_rsi;49;6,23701694362763
1;VMC;cenario_in_sample_1x;ordem;3;5,991361486053353
2;VMC;cenario_in_sample_1x;lookback;50;5,405405209258816
3;VMC;cenario_in_sample_1x;break_min;3;5,2875753894067925
