;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;HES;6,486832056117228
1;49;3;50;2;3;3;6;0,01;0,06;HES;5,754579239282746
2;49;3;50;2;3;3;6;0,01;0,07;HES;4,014164084169105
3;49;3;50;2;3;3;6;0,02;0,05;HES;6,864944396308696
4;49;3;50;2;3;3;6;0,02;0,06;HES;5,959370970494691
5;49;3;50;2;3;3;6;0,02;0,07;HES;3,660175414919319
6;49;3;50;2;3;3;6;0,03;0,05;HES;6,501366779786103
7;49;3;50;2;3;3;6;0,03;0,06;HES;4,857014722228055
8;49;3;50;2;3;3;6;0,03;0,07;HES;3,32209431609053
9;49;3;60;2;3;3;6;0,01;0,05;HES;6,150853076346857
10;49;3;60;2;3;3;6;0,01;0,06;HES;4,947696989509825
11;49;3;60;2;3;3;6;0,01;0,07;HES;4,687355639010502
12;49;3;60;2;3;3;6;0,02;0,05;HES;6,30744637487322
13;49;3;60;2;3;3;6;0,02;0,06;HES;5,294813930769886
14;49;3;60;2;3;3;6;0,02;0,07;HES;4,543526737207751
15;49;3;60;2;3;3;6;0,03;0,05;HES;5,949165799622976
16;49;3;60;2;3;3;6;0,03;0,06;HES;4,715346159211883
17;49;3;60;2;3;3;6;0,03;0,07;HES;4,074695700567224
18;49;3;70;2;3;3;6;0,01;0,05;HES;4,9815759253923115
19;49;3;70;2;3;3;6;0,01;0,06;HES;4,278214976687122
20;49;3;70;2;3;3;6;0,01;0,07;HES;3,79394903487585
21;49;3;70;2;3;3;6;0,02;0,05;HES;5,2628826055541635
22;49;3;70;2;3;3;6;0,02;0,06;HES;4,494393596058202
23;49;3;70;2;3;3;6;0,02;0,07;HES;4,065855359361175
24;49;3;70;2;3;3;6;0,03;0,05;HES;5,7679364368418575
25;49;3;70;2;3;3;6;0,03;0,06;HES;4,714997061712976
26;49;3;70;2;3;3;6;0,03;0,07;HES;4,357618506592335
