Date;Open;High;Low;Close;Adj Close;Volume
1999-01-04;10,984375;11,171875;10,953125;11,0;6,661459445953369;3002000
1999-01-05;10,984375;10,984375;10,609375;10,65625;6,453294277191162;2216800
1999-01-06;10,625;10,8125;10,578125;10,78125;6,528989315032959;2452400
1999-01-07;10,59375;10,71875;10,59375;10,6875;6,4722161293029785;1829600
1999-01-08;10,375;10,6875;10,328125;10,390625;6,292433261871338;2576800
1999-01-11;10,453125;10,453125;10,078125;10,21875;6,188347816467285;1374000
1999-01-12;10,125;10,15625;9,890625;9,9375;6,0180253982543945;2104000
1999-01-13;9,921875;10,390625;9,75;10,25;6,207273483276367;1749200
1999-01-14;10,46875;11,0625;10,46875;10,890625;6,595223903656006;5095200
1999-01-15;10,890625;11,078125;10,75;11,078125;6,708775520324707;3864000
1999-01-19;11,03125;11,046875;10,84375;10,90625;6,6046905517578125;2102800
1999-01-20;11,0;11,09375;10,859375;10,875;6,585763454437256;1630800
1999-01-21;10,828125;10,921875;10,65625;10,703125;6,481678485870361;1686400
1999-01-22;10,671875;10,671875;10,390625;10,46875;6,339743137359619;1612400
1999-01-25;10,53125;10,59375;10,40625;10,5;6,358672142028809;1212400
1999-01-26;10,5;10,65625;10,46875;10,46875;6,339743137359619;2307600
1999-01-27;10,515625;10,828125;10,515625;10,734375;6,500604629516602;2371600
1999-01-28;10,734375;10,984375;10,6875;10,703125;6,481678485870361;2901600
1999-01-29;11,0;11,03125;10,703125;10,71875;6,491142272949219;4150800
1999-02-01;10,875;11,4375;10,875;11,234375;6,803397178649902;4757600
1999-02-02;11,15625;11,375;11,015625;11,140625;6,746622562408447;3477600
1999-02-03;11,203125;12,25;11,171875;12,0625;7,3048996925354;3748400
1999-02-04;12,0;12,203125;11,875;12,140625;7,352209091186523;5103200
1999-02-05;12,125;12,328125;11,84375;12,3125;7,456297397613525;3740000
1999-02-08;12,3125;12,625;12,265625;12,53125;7,588767051696777;2512800
1999-02-09;12,15625;12,46875;12,125;12,34375;7,475223064422607;3889200
1999-02-10;12,1875;12,203125;11,5625;11,984375;7,257587432861328;3209600
1999-02-11;11,75;12,21875;11,625;12,1875;7,38059663772583;6230000
1999-02-12;12,125;12,390625;11,9375;12,390625;7,503611087799072;2221600
1999-02-16;12,359375;12,40625;12,125;12,234375;7,41871452331543;1523600
1999-02-17;12,171875;12,328125;12,140625;12,3125;7,466091156005859;1451600
1999-02-18;12,3125;12,4375;12,21875;12,359375;7,494513034820557;2019600
1999-02-19;12,421875;12,4375;12,171875;12,25;7,428191184997559;2168000
1999-02-22;12,25;12,3125;11,890625;11,90625;7,219747066497803;2825200
1999-02-23;11,703125;11,796875;11,578125;11,625;7,049200534820557;3438400
1999-02-24;11,75;11,796875;11,3125;11,328125;6,869180202484131;1877600
1999-02-25;11,34375;11,5;11,140625;11,28125;6,840759754180908;2012800
1999-02-26;11,21875;11,375;10,828125;10,945313453674316;6,637048721313477;3952800
1999-03-01;11,015625;11,625;11,015625;11,53125;6,992352485656738;3214400
1999-03-02;11,46875;12,328125;11,453125;12,296875;7,456613063812256;2947600
1999-03-03;12,015625;12,171875;11,859375;11,9375;7,238694667816162;5754400
1999-03-04;11,90625;11,953125;11,765625;11,875;7,2007975578308105;2669600
1999-03-05;12,0;12,0;11,71875;11,765625;7,134472370147705;2606400
1999-03-08;11,8125;12,046875;11,765625;11,90625;7,219747066497803;2148800
1999-03-09;11,890625;11,90625;11,625;11,78125;7,143946170806885;1006000
1999-03-10;11,78125;12,09375;11,703125;12,0625;7,314495086669922;1364800
1999-03-11;12,109375;12,234375;11,96875;12,046875;7,305014610290527;1474400
1999-03-12;12,0;12,21875;11,984375;12,125;7,352394104003906;1907600
1999-03-15;12,125;12,875;12,09375;12,78125;7,750332355499268;3252000
1999-03-16;12,625;12,765625;12,53125;12,53125;7,5987324714660645;3073600
1999-03-17;12,40625;12,53125;12,328125;12,515625;7,589257717132568;1724400
1999-03-18;12,46875;12,5;12,265625;12,40625;7,522934913635254;1527200
1999-03-19;12,09375;12,984375;12,09375;12,671875;7,684009552001953;3101200
1999-03-22;12,65625;13,109375;12,59375;12,921875;7,835603713989258;3171200
1999-03-23;12,734375;13,234375;12,6875;13,0;7,882976055145264;2144000
1999-03-24;12,9375;13,171875;12,828125;12,953125;7,854549407958984;2307200
1999-03-25;13,0625;13,234375;13,0;13,0625;7,9208760261535645;3020400
1999-03-26;13,046875;13,203125;12,953125;13,0;7,882976055145264;2043600
1999-03-29;12,96875;13,21875;12,96875;13,015625;7,892449855804443;1703200
1999-03-30;12,96875;13,265625;12,8125;12,8125;7,769278049468994;1974800
1999-03-31;12,859375;13,625;12,859375;13,609375;8,25248908996582;3826800
1999-04-01;13,484375;13,5;12,640625;12,921875;7,835603713989258;3022800
1999-04-05;12,984375;13,0;12,796875;12,90625;7,826123237609863;1664400
1999-04-06;12,828125;12,875;12,4375;12,609375;7,646107196807861;2502000
1999-04-07;12,5625;12,796875;12,5;12,5;7,579784393310547;1976400
1999-04-08;12,5;12,65625;12,28125;12,421875;7,53240966796875;3432000
1999-04-09;12,375;12,546875;12,328125;12,40625;7,522934913635254;2669600
1999-04-12;12,34375;12,8125;12,28125;12,65625;7,674532413482666;3095200
1999-04-13;12,578125;12,734375;12,390625;12,4375;7,541882514953613;1730400
1999-04-14;12,5;12,90625;12,5;12,75;7,731381893157959;1673200
1999-04-15;12,703125;12,921875;12,46875;12,46875;7,5608344078063965;1760800
1999-04-16;12,484375;12,6875;12,375;12,609375;7,646107196807861;872800
1999-04-19;12,625;13,0625;12,625;12,671875;7,684009552001953;1891600
1999-04-20;12,65625;12,859375;12,515625;12,640625;7,6650590896606445;1412400
1999-04-21;12,640625;13,15625;12,546875;13,15625;7,977723121643066;1997600
1999-04-22;13,15625;13,21875;13,046875;13,171875;7,987198352813721;941600
1999-04-23;13,09375;13,140625;13,0;13,03125;7,9019246101379395;1037600
1999-04-26;13,0625;13,15625;12,796875;12,828125;7,778758525848389;1484400
1999-04-27;13,5625;14,1875;13,546875;13,703125;8,30933952331543;9152000
1999-04-28;13,734375;13,9375;13,59375;13,59375;8,243017196655273;7261600
1999-04-29;13,75;13,90625;13,6875;13,90625;8,432513236999512;8991600
1999-04-30;13,875;13,890625;13,5625;13,5625;8,22407054901123;7956400
1999-05-03;13,578125;13,671875;13,484375;13,515625;8,195639610290527;2181600
1999-05-04;13,46875;13,609375;13,34375;13,453125;8,157742500305176;1740400
1999-05-05;13,34375;13,40625;13,15625;13,3125;8,072470664978027;1950000
1999-05-06;13,265625;13,34375;13,015625;13,015625;7,892449855804443;1192000
1999-05-07;13,03125;13,359375;13,03125;13,171875;7,987198352813721;2769200
1999-05-10;13,171875;13,234375;13,03125;13,234375;8,025101661682129;1602000
1999-05-11;13,25;13,578125;13,203125;13,33203125;8,084314346313477;2460400
1999-05-12;13,5625;13,5625;13,203125;13,28125;8,053521156311035;2579600
1999-05-13;13,34375;13,421875;13,109375;13,234375;8,025101661682129;2931200
1999-05-14;13,125;13,171875;12,625;12,71875;7,71243143081665;1678400
1999-05-17;12,609375;12,859375;12,609375;12,828125;7,778758525848389;1388800
1999-05-18;12,84375;12,984375;12,578125;12,59375;7,647811412811279;1337600
1999-05-19;12,734375;12,859375;12,484375;12,625;7,6667866706848145;2677600
1999-05-20;12,625;13,125;12,53125;13,046875;7,922980308532715;2766000
1999-05-21;13,046875;13,109375;12,8125;12,890625;7,828093528747559;1515600
1999-05-24;12,625;12,703125;12,390625;12,46875;7,571901321411133;1404400
1999-05-25;12,46875;12,484375;12,203125;12,203125;7,410594940185547;1662400
1999-05-26;12,21875;12,296875;11,828125;12,296875;7,467528343200684;4034000
1999-05-27;12,359375;13,296875;12,328125;13,0;7,894515037536621;47392800
1999-05-28;12,75;12,96875;12,671875;12,75;7,742698669433594;20469600
1999-06-01;12,734375;12,734375;12,15625;12,296875;7,467528343200684;4806000
1999-06-02;12,28125;12,34375;12,140625;12,1875;7,4011054039001465;3652000
1999-06-03;12,15625;12,15625;11,4375;11,5;6,983604907989502;7234400
1999-06-04;11,5;11,78125;11,28125;11,5;6,983604907989502;4768000
1999-06-07;11,65625;11,890625;11,65625;11,75;7,135429382324219;3500400
1999-06-08;11,734375;11,757813453674316;11,375;11,5;6,983604907989502;2268800
1999-06-09;11,6875;11,734375;11,25;11,328125;6,879234790802002;3786400
1999-06-10;11,3125;11,484375;11,1875;11,484375;6,974122524261475;2081200
1999-06-11;11,5;11,71875;11,265625;11,65625;7,078493595123291;2733200
1999-06-14;11,5;11,539063453674316;11,34375;11,484375;6,974122524261475;1620400
1999-06-15;11,484375;11,53125;11,1875;11,1875;6,793837070465088;2046400
1999-06-16;11,375;11,71875;11,28125;11,6875;7,09747314453125;3832400
1999-06-17;11,625;12,25;11,5625;12,234375;7,429574012756348;3626000
1999-06-18;12,484375;12,484375;12,21875;12,390625;7,524463653564453;4820000
1999-06-21;12,390625;12,53125;12,265625;12,5;7,590879440307617;2756800
1999-06-22;12,5625;12,5625;11,890625;11,953125;7,258779525756836;2471600
1999-06-23;11,90625;11,90625;11,5;11,5625;7,02156400680542;3627200
1999-06-24;11,359375;11,359375;11,15625;11,25;6,8317952156066895;5020800
1999-06-25;11,375;11,375;11,125;11,125;6,755879878997803;2951600
1999-06-28;11,28125;11,65625;11,265625;11,53125;7,00258731842041;2743200
1999-06-29;11,671875;12,09375;11,5625;12,09375;7,344176769256592;3620800
