;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;56;1;50;2;2;3;6;0,01;0,05;CINF;7,319152220579542
1;56;1;50;2;2;3;6;0,01;0,06;CINF;7,601512354168212
2;56;1;50;2;2;3;6;0,01;0,07;CINF;7,251973120930428
3;56;1;50;2;2;3;6;0,02;0,05;CINF;6,311480037517884
4;56;1;50;2;2;3;6;0,02;0,06;CINF;6,450652007644716
5;56;1;50;2;2;3;6;0,02;0,07;CINF;5,917995130698124
6;56;1;50;2;2;3;6;0,03;0,05;CINF;4,39833419828871
7;56;1;50;2;2;3;6;0,03;0,06;CINF;4,982599643548412
8;56;1;50;2;2;3;6;0,03;0,07;CINF;4,545693229430451
9;56;1;60;2;2;3;6;0,01;0,05;CINF;7,346220878395867
10;56;1;60;2;2;3;6;0,01;0,06;CINF;7,69673138698832
11;56;1;60;2;2;3;6;0,01;0,07;CINF;7,14235244674762
12;56;1;60;2;2;3;6;0,02;0,05;CINF;6,353812922426809
13;56;1;60;2;2;3;6;0,02;0,06;CINF;6,825287205725457
14;56;1;60;2;2;3;6;0,02;0,07;CINF;6,9418315274059115
15;56;1;60;2;2;3;6;0,03;0,05;CINF;5,284024141850155
16;56;1;60;2;2;3;6;0,03;0,06;CINF;5,987371329483595
17;56;1;60;2;2;3;6;0,03;0,07;CINF;6,462691981192675
18;56;1;70;2;2;3;6;0,01;0,05;CINF;4,397229224868758
19;56;1;70;2;2;3;6;0,01;0,06;CINF;3,8579822968887028
20;56;1;70;2;2;3;6;0,01;0,07;CINF;2,604744524666313
21;56;1;70;2;2;3;6;0,02;0,05;CINF;3,254963771640785
22;56;1;70;2;2;3;6;0,02;0,06;CINF;2,560440500236963
23;56;1;70;2;2;3;6;0,02;0,07;CINF;2,0380165043557854
24;56;1;70;2;2;3;6;0,03;0,05;CINF;1,498278456408377
25;56;1;70;2;2;3;6;0,03;0,06;CINF;1,0167953910308776
26;56;1;70;2;2;3;6;0,03;0,07;CINF;1,7838583393907173
