;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;21;2;80;2;2;2;6;0,01;0,05;JPYUSD=X;4,289655555645227
1;21;2;80;2;2;2;6;0,01;0,06;JPYUSD=X;4,501866485332738
2;21;2;80;2;2;2;6;0,01;0,07;JPYUSD=X;4,723845695725678
3;21;2;80;2;2;2;6;0,02;0,05;JPYUSD=X;4,094912497361202
4;21;2;80;2;2;2;6;0,02;0,06;JPYUSD=X;3,6624287005382508
5;21;2;80;2;2;2;6;0,02;0,07;JPYUSD=X;3,841027135197721
6;21;2;80;2;2;2;6;0,03;0,05;JPYUSD=X;4,097441407297351
7;21;2;80;2;2;2;6;0,03;0,06;JPYUSD=X;3,8114798793268525
8;21;2;80;2;2;2;6;0,03;0,07;JPYUSD=X;3,963851117550358
9;21;2;90;2;2;2;6;0,01;0,05;JPYUSD=X;6,213267365295027
10;21;2;90;2;2;2;6;0,01;0,06;JPYUSD=X;6,714232976703388
11;21;2;90;2;2;2;6;0,01;0,07;JPYUSD=X;6,424327666292578
12;21;2;90;2;2;2;6;0,02;0,05;JPYUSD=X;6,400957330475654
13;21;2;90;2;2;2;6;0,02;0,06;JPYUSD=X;5,740532726477848
14;21;2;90;2;2;2;6;0,02;0,07;JPYUSD=X;5,43750378369446
15;21;2;90;2;2;2;6;0,03;0,05;JPYUSD=X;5,685794324776397
16;21;2;90;2;2;2;6;0,03;0,06;JPYUSD=X;5,733534865378547
17;21;2;90;2;2;2;6;0,03;0,07;JPYUSD=X;5,803121490786165
18;21;2;100;2;2;2;6;0,01;0,05;JPYUSD=X;6,270704489454629
19;21;2;100;2;2;2;6;0,01;0,06;JPYUSD=X;5,964982916183122
20;21;2;100;2;2;2;6;0,01;0,07;JPYUSD=X;6,160047226637059
21;21;2;100;2;2;2;6;0,02;0,05;JPYUSD=X;6,047266152819918
22;21;2;100;2;2;2;6;0,02;0,06;JPYUSD=X;5,168607819421105
23;21;2;100;2;2;2;6;0,02;0,07;JPYUSD=X;5,5723799601134605
24;21;2;100;2;2;2;6;0,03;0,05;JPYUSD=X;4,710530712164586
25;21;2;100;2;2;2;6;0,03;0,06;JPYUSD=X;4,309991765372107
26;21;2;100;2;2;2;6;0,03;0,07;JPYUSD=X;4,809346906726934
