;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;HES;in_sample_1_2x;19,59201112672644;1,1044510278199406;-15,119731664989056;60,0;17,148376769273142;0,8966210036109524;-20,27994579968916;44,0;37,372421849186765;1,682843503556181;-10,60566433480573;60,0;1,2082817002224242;2,64339960028448;5,3339507987555566;10,0;3,46365644285597
27;49;3;50;2;3;3;6;0,01;0,05;HES;in_sample_2_2x;34,70811174739457;1,4439347290093056;-10,063359334160571;74,0;12,654898491398203;0,5266296489246041;-44,70580437825413;53,0;34,70811174739457;1,4439347290093056;-10,063359334160571;74,0;10,0;10,0;10,0;10,0;10,0
54;49;3;50;2;3;3;6;0,01;0,05;HES;in_sample_3_2x;11,178053586480186;0,6888670043256481;-16,6093719356613;30,0;-1,4273473367944267;-0,08017421748779256;-32,4594479297413;29,0;11,989467420635226;0,7535005621987928;-12,110490539744468;34,0;9,395226177878238;9,224714967418791;7,789134200001619;2,0;8,060606095496274
81;49;3;50;2;3;3;6;0,01;0,05;HES;out_of_sample_val_1;19,352720282315005;1,2648393608911528;-16,539281004677186;13,0;6,690066078670598;0,35064554002575127;-22,595310532166767;8,0;23,199972952596504;1,3913564271235392;-9,47947007697697;13,0;7,6697308472663375;8,784320719607322;4,6173400386959385;10,0;7,885024859958513
108;49;3;50;2;3;3;6;0,01;0,05;HES;out_of_sample_val_2;29,493758929549262;1,3817430019817798;-10,005558628923271;23,0;9,491256581060291;0,45336446798497126;-19,664513830701402;21,0;43,73018039451551;1,6883074676301606;-10,005558628923271;25,0;5,842035940577194;7,517582060577211;10,0;5,0;6,794467420412286
1;49;3;50;2;3;3;6;0,01;0,06;HES;in_sample_1_2x;17,318800800211132;0,9575600450001934;-15,119735340322183;56,0;17,148376769273142;0,8966210036109524;-20,27994579968916;44,0;37,372421849186765;1,682843503556181;-10,60566433480573;60,0;0,08426802366419488;0,7750864595389505;5,333946999679479;7,5;2,090989141392852
28;49;3;50;2;3;3;6;0,01;0,06;HES;in_sample_2_2x;28,550653917980352;1,09610308018329;-13,6966480173635;71,0;12,654898491398203;0,5266296489246041;-44,70580437825413;53,0;34,70811174739457;1,4439347290093056;-10,063359334160571;74,0;7,207908998141132;6,208113784850099;8,95120316173457;8,571428571428571;7,366083756755247
55;49;3;50;2;3;3;6;0,01;0,06;HES;in_sample_3_2x;9,72122719135806;0,5835080472519806;-15,4005070430694;30,0;-1,4273473367944267;-0,08017421748779256;-32,4594479297413;29,0;11,989467420635226;0,7535005621987928;-12,110490539744468;34,0;8,309404825000575;7,960925302181747;8,383201438643612;2,0;7,319038074001261
82;49;3;50;2;3;3;6;0,01;0,06;HES;out_of_sample_val_1;14,982394607441197;0,9324952681078098;-17,425030766245442;13,0;6,690066078670598;0,35064554002575127;-22,595310532166767;8,0;23,199972952596504;1,3913564271235392;-9,47947007697697;13,0;5,022637978574351;5,590887299206147;3,9420117861188997;10,0;5,741671474322034
109;49;3;50;2;3;3;6;0,01;0,06;HES;out_of_sample_val_2;20,605525597127183;0,9352856704203167;-10,888108064876413;23,0;9,491256581060291;0,45336446798497126;-19,664513830701402;21,0;43,73018039451551;1,6883074676301606;-10,005558628923271;25,0;3,2460918096085734;3,9023760819228577;9,086288923060051;5,0;4,518473787961641
2;49;3;50;2;3;3;6;0,01;0,07;HES;in_sample_1_2x;17,148376769273142;0,9172557435303046;-20,067389249670732;55,0;17,148376769273142;0,8966210036109524;-20,27994579968916;44,0;37,372421849186765;1,682843503556181;-10,60566433480573;60,0;0,0;0,2624542024781746;0,2197130099945751;6,875;1,088517344992989
29;49;3;50;2;3;3;6;0,01;0,07;HES;in_sample_2_2x;28,238822098298222;1,0858871159181813;-13,696626437522585;66,0;12,654898491398203;0,5266296489246041;-44,70580437825413;53,0;34,70811174739457;1,4439347290093056;-10,063359334160571;74,0;7,066509277355617;6,096744465232187;8,951209391041099;6,190476190476191;6,933528906292644
56;49;3;50;2;3;3;6;0,01;0,07;HES;in_sample_3_2x;7,568377469886722;0,44757537032251804;-15,939200122307595;30,0;-1,4273473367944267;-0,08017421748779256;-32,4594479297413;29,0;11,989467420635226;0,7535005621987928;-12,110490539744468;34,0;6,704814048132927;6,330401262812756;8,118473831762383;2,0;6,127674071683812
83;49;3;50;2;3;3;6;0,01;0,07;HES;out_of_sample_val_1;15,57263566610365;0,8757161703230815;-17,425030766245442;12,0;6,690066078670598;0,35064554002575127;-22,595310532166767;8,0;23,199972952596504;1,3913564271235392;-9,47947007697697;13,0;5,380145179050825;5,045307364484151;3,9420117861188997;8,0;5,453294578891382
110;49;3;50;2;3;3;6;0,01;0,07;HES;out_of_sample_val_2;29,064540101300107;1,1709768352794963;-10,888108064876413;23,0;9,491256581060291;0,45336446798497126;-19,664513830701402;21,0;43,73018039451551;1,6883074676301606;-10,005558628923271;25,0;5,716676034235604;5,810894652633374;9,086288923060051;5,0;6,122586618719088
3;49;3;50;2;3;3;6;0,02;0,05;HES;in_sample_1_2x;21,092823828409955;1,090184907022221;-14,467145418959593;52,0;17,148376769273142;0,8966210036109524;-20,27994579968916;44,0;37,372421849186765;1,682843503556181;-10,60566433480573;60,0;1,950374934169035;2,4619481562121783;6,0085086441090105;5,0;3,1119328227200675
30;49;3;50;2;3;3;6;0,02;0,05;HES;in_sample_2_2x;31,156785625877447;1,296744397265616;-14,937436139781934;71,0;12,654898491398203;0,5266296489246041;-44,70580437825413;53,0;34,70811174739457;1,4439347290093056;-10,063359334160571;74,0;8,389655928914804;8,395404811994517;8,593033257491628;8,571428571428571;8,446319891379092
57;49;3;50;2;3;3;6;0,02;0,05;HES;in_sample_3_2x;11,227082038683434;0,6696271697829929;-19,319728390781343;29,0;-1,4273473367944267;-0,08017421748779256;-32,4594479297413;29,0;11,989467420635226;0,7535005621987928;-12,110490539744468;34,0;9,431768720269753;8,993931513109565;6,45719546566017;0,0;7,534337807526938
84;49;3;50;2;3;3;6;0,02;0,05;HES;out_of_sample_val_1;15,048956645843404;0,8709297527195712;-20,539257314048875;13,0;6,690066078670598;0,35064554002575127;-22,595310532166767;8,0;23,199972952596504;1,3913564271235392;-9,47947007697697;13,0;5,062954401259526;4,9993155557806;1,567610726237779;10,0;5,250729291653935
