;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;HES;7,240750963744608
1;49;3;50;2;3;3;6;0,01;0,06;HES;5,407251246886607
2;49;3;50;2;3;3;6;0,01;0,07;HES;5,1451203041159825
3;49;3;50;2;3;3;6;0,02;0,05;HES;6,480866621912213
4;49;3;50;2;3;3;6;0,02;0,06;HES;4,813315822100098
5;49;3;50;2;3;3;6;0,02;0,07;HES;4,3046986999435894
6;49;3;50;2;3;3;6;0,03;0,05;HES;6,028446593319363
7;49;3;50;2;3;3;6;0,03;0,06;HES;4,414338148994618
8;49;3;50;2;3;3;6;0,03;0,07;HES;3,854487226602964
9;49;3;60;2;3;3;6;0,01;0,05;HES;6,4812261278240895
10;49;3;60;2;3;3;6;0,01;0,06;HES;4,564852347437036
11;49;3;60;2;3;3;6;0,01;0,07;HES;5,221115831059706
12;49;3;60;2;3;3;6;0,02;0,05;HES;6,150480972827584
13;49;3;60;2;3;3;6;0,02;0,06;HES;4,165188255514915
14;49;3;60;2;3;3;6;0,02;0,07;HES;4,356009916005857
15;49;3;60;2;3;3;6;0,03;0,05;HES;5,771935196181809
16;49;3;60;2;3;3;6;0,03;0,06;HES;3,8720112499052632
17;49;3;60;2;3;3;6;0,03;0,07;HES;4,050637376445956
18;49;3;70;2;3;3;6;0,01;0,05;HES;6,180310726630451
19;49;3;70;2;3;3;6;0,01;0,06;HES;4,677746092214563
20;49;3;70;2;3;3;6;0,01;0,07;HES;4,810535798888133
21;49;3;70;2;3;3;6;0,02;0,05;HES;6,618720650521486
22;49;3;70;2;3;3;6;0,02;0,06;HES;5,195420746907715
23;49;3;70;2;3;3;6;0,02;0,07;HES;4,896144104455159
24;49;3;70;2;3;3;6;0,03;0,05;HES;6,065583280311998
25;49;3;70;2;3;3;6;0,03;0,06;HES;4,45019144987694
26;49;3;70;2;3;3;6;0,03;0,07;HES;4,06983588181754
