;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;28;1;90;2;2;3;6;0,03;0,06;CI;33,990852428970314;1,0503830557637772;-16,686745428242826;47,0;Media_dos_resultados_por_ativo
