;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;PHM;cenario_in_sample_1x;janela_rsi;21;4,539423932139068
1;PHM;cenario_in_sample_1x;ordem;2;6,67007493006247
2;PHM;cenario_in_sample_1x;lookback;50;6,651957690836668
3;PHM;cenario_in_sample_1x;break_min;3;4,8300767536359945
