;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;80;2;3;3;6;0,01;0,05;PHM;6,59270587924824
1;42;3;80;2;3;3;6;0,01;0,06;PHM;5,106847011402673
2;42;3;80;2;3;3;6;0,01;0,07;PHM;4,0079492082606185
3;42;3;80;2;3;3;6;0,02;0,05;PHM;5,5062067444455405
4;42;3;80;2;3;3;6;0,02;0,06;PHM;4,978501926294927
5;42;3;80;2;3;3;6;0,02;0,07;PHM;4,223846524553041
6;42;3;80;2;3;3;6;0,03;0,05;PHM;5,241972682731761
7;42;3;80;2;3;3;6;0,03;0,06;PHM;4,577709199685784
8;42;3;80;2;3;3;6;0,03;0,07;PHM;3,834773646286871
9;42;3;90;2;3;3;6;0,01;0,05;PHM;7,604981322378853
10;42;3;90;2;3;3;6;0,01;0,06;PHM;6,3910141555427336
11;42;3;90;2;3;3;6;0,01;0,07;PHM;5,404301259439763
12;42;3;90;2;3;3;6;0,02;0,05;PHM;6,377923382325743
13;42;3;90;2;3;3;6;0,02;0,06;PHM;5,676685629680464
14;42;3;90;2;3;3;6;0,02;0,07;PHM;4,961599558785368
15;42;3;90;2;3;3;6;0,03;0,05;PHM;5,761225562024004
16;42;3;90;2;3;3;6;0,03;0,06;PHM;5,83410972813345
17;42;3;90;2;3;3;6;0,03;0,07;PHM;4,816140356605767
18;42;3;100;2;3;3;6;0,01;0,05;PHM;6,325150208091042
19;42;3;100;2;3;3;6;0,01;0,06;PHM;5,546363094475804
20;42;3;100;2;3;3;6;0,01;0,07;PHM;4,463706323507647
21;42;3;100;2;3;3;6;0,02;0,05;PHM;5,524121828502507
22;42;3;100;2;3;3;6;0,02;0,06;PHM;5,652916822086877
23;42;3;100;2;3;3;6;0,02;0,07;PHM;5,035291146242411
24;42;3;100;2;3;3;6;0,03;0,05;PHM;5,098381038388093
25;42;3;100;2;3;3;6;0,03;0,06;PHM;5,281046846833756
26;42;3;100;2;3;3;6;0,03;0,07;PHM;4,531254817571496
