;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;2;14;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;55,77797116360497;1,2515615993840308;-20,796781601602245;134,0
1;2;14;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;38,33060184692605;1,0883116480777664;-19,010218476219244;95,0
2;2;14;3;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;43,86403444835025;1,2234572881559205;-24,429092565299104;95,0
3;2;14;3;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;34,38550912342156;1,1012892850292535;-19,010214315496444;77,0
4;2;14;4;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;39,76059935592715;1,1793719564341734;-15,472873707395484;77,0
5;2;14;4;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;31,626009788486243;1,089908452363742;-31,25707110315873;65,0
6;2;56;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;65,1678390983721;1,334626732700399;-21,25108675472637;125,0
7;2;56;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;46,89125977567849;1,1785618364552046;-18,914977156422275;95,0
8;2;56;3;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;65,92741487803629;1,3972286331869672;-21,25108675472637;109,0
9;2;56;3;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;51,22038563765323;1,3593407073556802;-17,27025857049097;81,0
10;2;56;4;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;60,05069567709984;1,4368210886345685;-14,85949552213337;95,0
11;2;56;4;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;46,70439657604144;1,3574855383370246;-17,27024073901363;74,0
12;2;63;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,609175682715744;1,2505111183593307;-19,93992017371441;100,0
13;2;63;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,76359849060416;0,7240076016594753;-20,987415106769603;71,0
14;2;63;3;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,2659284761596;1,3084875882109488;-21,191560447884417;83,0
15;2;63;3;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,5558468354311;0,7285376742766512;-20,98741321696179;67,0
