;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;42;1;90;2;2;3;6;0,01;0,05;GE;19,055693956137777;1,0996480699484206;-13,344535301451238;52,5;Media_dos_resultados_por_ativo
