Date;Open;High;Low;Close;Adj Close;Volume
2016-04-29;29,052499771118164;29,4375;28,787500381469727;29,395000457763672;23,644268035888672;9361200
2016-05-02;29,457500457763672;29,690000534057617;29,31999969482422;29,514999389648438;23,74078941345215;7651600
2016-05-03;29,584999084472656;29,737499237060547;29,360000610351562;29,604999542236328;23,81318473815918;5263200
2016-05-04;29,5049991607666;30,110000610351562;29,434999465942383;29,864999771118164;24,022314071655273;6705600
2016-05-05;29,854999542236328;30,110000610351562;29,489999771118164;29,712499618530273;23,899656295776367;8386400
2016-05-06;29,764999389648438;29,774999618530273;29,375;29,622499465942383;23,827253341674805;5848800
2016-05-09;29,65999984741211;29,772499084472656;29,532499313354492;29,72249984741211;23,907691955566406;4924800
2016-05-10;29,81999969482422;29,997499465942383;29,727500915527344;29,899999618530273;24,05047035217285;4637200
2016-05-11;29,9424991607666;30,087499618530273;29,625;29,922500610351562;24,068567276000977;5758800
2016-05-12;29,967500686645508;30,34749984741211;29,8174991607666;30,287500381469727;24,362159729003906;7977200
2016-05-13;30,227500915527344;30,332500457763672;29,924999237060547;30,190000534057617;24,283733367919922;5877200
2016-05-16;30,084999084472656;30,377500534057617;29,952499389648438;30,3700008392334;24,42852020263672;5292800
2016-05-17;30,274999618530273;30,322500228881836;29,735000610351562;29,94499969482422;24,0866641998291;8535200
2016-05-18;29,797500610351562;30,202499389648438;29,352500915527344;29,5049991607666;23,73274040222168;9197200
2016-05-19;29,282499313354492;29,612499237060547;29,125;29,602500915527344;23,81117057800293;8242800
2016-05-20;29,649999618530273;29,844999313354492;29,467500686645508;29,832500457763672;23,996171951293945;8964400
2016-05-23;29,862499237060547;29,875;29,467500686645508;29,497499465942383;23,726715087890625;4948400
2016-05-24;29,5625;30,017499923706055;29,520000457763672;29,97249984741211;24,108779907226562;7466000
2016-05-25;29,899999618530273;29,99250030517578;29,71500015258789;29,774999618530273;23,949922561645508;5688000
2016-05-26;29,552499771118164;29,975000381469727;29,549999237060547;29,954999923706055;24,272005081176758;4618800
2016-05-27;29,975000381469727;30,022499084472656;29,802499771118164;29,959999084472656;24,276060104370117;4366800
2016-05-31;29,959999084472656;30,217500686645508;29,862499237060547;30,030000686645508;24,332780838012695;13375600
2016-06-01;30,030000686645508;30,207500457763672;29,90250015258789;30,037500381469727;24,338863372802734;6606800
2016-06-02;29,957500457763672;30,049999237060547;29,674999237060547;29,952499389648438;24,26997947692871;5515600
2016-06-03;30,212499618530273;30,592500686645508;30,15999984741211;30,450000762939453;24,67310333251953;7846400
2016-06-06;30,520000457763672;30,674999237060547;30,292499542236328;30,4375;24,66297149658203;5638800
2016-06-07;30,50749969482422;30,6200008392334;30,267499923706055;30,27750015258789;24,5333194732666;6731600
2016-06-08;30,24250030517578;30,747499465942383;30,207500457763672;30,729999542236328;24,899978637695312;7323600
2016-06-09;30,74250030517578;31,03499984741211;30,717500686645508;30,9950008392334;25,114702224731445;5551600
2016-06-10;30,979999542236328;31,212499618530273;30,780000686645508;30,957500457763672;25,084318161010742;5889600
2016-06-13;30,967500686645508;31,084999084472656;30,84000015258789;30,897499084472656;25,03569793701172;4673200
2016-06-14;30,93000030517578;31,2549991607666;30,719999313354492;31,2450008392334;25,317276000976562;6342400
2016-06-15;31,157499313354492;31,172500610351562;30,827499389648438;30,959999084472656;25,086341857910156;7671200
2016-06-16;31,042499542236328;31,267499923706055;30,959999084472656;31,212499618530273;25,290939331054688;6134800
2016-06-17;31,25749969482422;31,3075008392334;30,9325008392334;31,274999618530273;25,341585159301758;11624400
2016-06-20;31,225000381469727;31,274999618530273;30,802499771118164;31,059999465942383;25,167373657226562;6514000
