;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;lookback duplo [50, 90];2;2;3;6;0,01;0,05;ADBE;54,627190569084306;1,2678246883053501;-23,759303942168497;97,0;Media_dos_resultados_por_ativo
