;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;14;1;50;2;2;3;6;0,02;0,05;TJX;25,128716977517445;0,9416813349043931;-20,9686448416325;109,66666666666667;7,01543777389372;5,036553573162141;5,242923427192452;10,0;6,623191985028271
2;14;1;50;2;3;3;6;0,02;0,05;TJX;14,028045352166293;0,7410900402195;-19,231188510874308;66,66666666666667;2,713262921549861;2,8489767250635385;6,317627152073039;2,711864406779662;3,266747681947052
1;14;1;50;2;2;4;6;0,02;0,05;TJX;20,255009383210766;0,8493963108515737;-22,106653908700313;108,33333333333333;5,126584292090072;4,030126138904326;4,539007845733229;9,774011299435026;5,393289185606732
3;14;1;50;2;3;4;6;0,02;0,05;TJX;11,643783158665471;0,6841257763638898;-17,32438034657891;63,333333333333336;1,789218575724167;2,2277448566752955;7,497083464455133;2,1468926553672323;2,781017365763637
4;14;1;100;2;2;3;6;0,02;0,05;TJX;18,249574497895832;0,8527465182206836;-20,94134778096199;76,66666666666667;4,349358208587933;4,066662301096743;5,259808025821809;4,40677966101695;4,406855273542292
6;14;1;100;2;3;3;6;0,02;0,05;TJX;8,976847769431322;0,6239767263994599;-24,027054894695713;51,333333333333336;0,7556214428996842;1,5717808511385059;3,351143692616368;0,11299435028248667;1,2677948676964168
5;14;1;100;2;2;4;6;0,02;0,05;TJX;20,50193698580657;0,9306911359685515;-20,417315671205593;74,33333333333333;5,222283521658412;4,916698398061885;5,583948120938026;4,011299435028247;5,013642131009326
7;14;1;100;2;3;4;6;0,02;0,05;TJX;8,20364892154503;0,5686993992343018;-20,049087854641975;50,666666666666664;0,4559605979071252;0,9689461103725658;5,811715460502108;0,0;1,3024984964240878
8;21;1;50;2;2;3;6;0,02;0,05;TJX;20,311528849346622;0,7995020928763493;-24,020887937759284;101,33333333333333;5,148488969039733;3,485997659809335;3,354958264225121;8,587570621468926;4,908570158918846
10;21;1;50;2;3;3;6;0,02;0,05;TJX;16,02698047874802;0,7095849448768142;-21,85805517506745;66,33333333333333;3,4879699594021445;2,505393434088405;4,692778608374065;2,655367231638417;3,2604060837708175
9;21;1;50;2;2;4;6;0,02;0,05;TJX;20,031052532964452;0,7962756519667166;-24,469187689543077;99,66666666666667;5,0397876043167456;3,4508112503155517;3,077662423992497;8,305084745762711;4,771961783333793
