;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;4;80;2;3;4;6;0,04;0,08;JNJ;4,16563470315174
1;49;4;80;2;3;4;6;0,04;0,1;JNJ;4,056807847325775
2;49;4;80;2;3;4;6;0,04;0,12;JNJ;3,998918680341643
3;49;4;80;2;3;4;6;0,05;0,08;JNJ;4,765065092195461
4;49;4;80;2;3;4;6;0,05;0,1;JNJ;4,577351159420382
5;49;4;80;2;3;4;6;0,05;0,12;JNJ;4,07139758214669
6;49;4;80;2;3;4;6;0,06;0,08;JNJ;4,281381798568405
7;49;4;80;2;3;4;6;0,06;0,1;JNJ;4,099784310576227
8;49;4;80;2;3;4;6;0,06;0,12;JNJ;3,59226615237847
9;49;4;90;2;3;4;6;0,04;0,08;JNJ;5,587514944464324
10;49;4;90;2;3;4;6;0,04;0,1;JNJ;6,376180777447995
11;49;4;90;2;3;4;6;0,04;0,12;JNJ;5,78271009547033
12;49;4;90;2;3;4;6;0,05;0,08;JNJ;5,871228792453612
13;49;4;90;2;3;4;6;0,05;0,1;JNJ;6,939029131523401
14;49;4;90;2;3;4;6;0,05;0,12;JNJ;6,68168189203705
15;49;4;90;2;3;4;6;0,06;0,08;JNJ;5,862982603915019
16;49;4;90;2;3;4;6;0,06;0,1;JNJ;6,720718456749236
17;49;4;90;2;3;4;6;0,06;0,12;JNJ;6,398438889285115
18;49;4;100;2;3;4;6;0,04;0,08;JNJ;5,241790544457745
19;49;4;100;2;3;4;6;0,04;0,1;JNJ;6,5549718181682906
20;49;4;100;2;3;4;6;0,04;0,12;JNJ;5,799489757691205
21;49;4;100;2;3;4;6;0,05;0,08;JNJ;6,20774279880424
22;49;4;100;2;3;4;6;0,05;0,1;JNJ;7,813902587431076
23;49;4;100;2;3;4;6;0,05;0,12;JNJ;7,174794636516147
24;49;4;100;2;3;4;6;0,06;0,08;JNJ;5,718969168378018
25;49;4;100;2;3;4;6;0,06;0,1;JNJ;7,336565175835742
26;49;4;100;2;3;4;6;0,06;0,12;JNJ;6,689790057548019
