;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;NEE;cenario_in_sample_1x;janela_rsi;42;5,044931811594063
1;NEE;cenario_in_sample_1x;ordem;4;8,672677325585301
2;NEE;cenario_in_sample_1x;lookback;100;5,044931811594063
3;NEE;cenario_in_sample_1x;break_min;3;5,044931811594063
