;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;42;3;50;2;3;3;6;0,01;0,05;NOC;in_sample_1_2x;20,20394292822596;1,1768794397683293;-11,330341401064114;55,0;15,840131349662823;0,8479674581628244;-23,39398486205937;36,0;24,049298091446158;1,2710258052216514;-7,851880761436448;55,0;5,315778952755387;7,774624561651047;7,761911374993137;10,0;7,036928193794485
27;42;3;50;2;3;3;6;0,01;0,05;NOC;in_sample_2_2x;12,462443207121154;0,9086212204573924;-17,580664621636622;58,0;1,700647398678412;0,1114249782289969;-40,32144304030618;49,0;12,462443207121154;0,9086212204573924;-17,580664621636622;61,0;10,0;10,0;10,0;7,5;9,642857142857142
54;42;3;50;2;3;3;6;0,01;0,05;NOC;in_sample_3_2x;3,756804498744204;0,32731527009263733;-18,81507662901192;32,0;-8,984852020457634;-0,8032915099975816;-34,28511790691395;21,0;6,716346320786104;0,47052773643089996;-13,080412550901455;33,0;8,115085385382459;8,875723798805835;7,295570024751876;9,166666666666666;8,365562920739654
81;42;3;50;2;3;3;6;0,01;0,05;NOC;out_of_sample_val_1;19,535355268197407;1,811533882022789;-3,812518802614273;11,0;7,143394841880313;0,7615642095749937;-8,382265851752091;5,0;28,358946465772238;2,343131369516954;-3,812518802614273;11,0;5,8409796011911705;6,638792831828442;10,0;10,0;7,257217781032914
108;42;3;50;2;3;3;6;0,01;0,05;NOC;out_of_sample_val_2;6,986538740399673;0,4022951643862814;-13,665869033915644;26,0;1,5783207491133044;0,11631596797962425;-23,26526843067892;18,0;12,251355652907492;0,7390502021192012;-10,346890219793304;27,0;5,06717914823251;4,5923153205442535;7,430808449836515;8,88888888888889;5,815123632073063
1;42;3;50;2;3;3;6;0,01;0,06;NOC;in_sample_1_2x;24,049298091446158;1,2710258052216514;-18,009430961996642;53,0;15,840131349662823;0,8479674581628244;-23,39398486205937;36,0;24,049298091446158;1,2710258052216514;-7,851880761436448;55,0;10,0;10,0;3,464494810485098;8,947368421052632;8,915980461648248
28;42;3;50;2;3;3;6;0,01;0,06;NOC;in_sample_2_2x;11,006467957571386;0,7952895953813459;-23,540890412296168;57,0;1,700647398678412;0,1114249782289969;-40,32144304030618;49,0;12,462443207121154;0,9086212204573924;-17,580664621636622;61,0;8,64708894735994;8,57837231195105;7,379058147910028;6,666666666666667;8,163390897222659
55;42;3;50;2;3;3;6;0,01;0,06;NOC;in_sample_3_2x;2,573199970606499;0,20989107654692482;-19,237759192870886;31,0;-8,984852020457634;-0,8032915099975816;-34,28511790691395;21,0;6,716346320786104;0,47052773643089996;-13,080412550901455;33,0;7,361254688888024;7,953896044397624;7,096235699297967;8,333333333333334;7,631589312584374
82;42;3;50;2;3;3;6;0,01;0,06;NOC;out_of_sample_val_1;28,358946465772238;2,343131369516954;-3,937093956531823;11,0;7,143394841880313;0,7615642095749937;-8,382265851752091;5,0;28,358946465772238;2,343131369516954;-3,812518802614273;11,0;10,0;10,0;9,727391576430792;10,0;9,961055939490112
109;42;3;50;2;3;3;6;0,01;0,06;NOC;out_of_sample_val_2;6,114078592994399;0,3503866826424573;-13,665754230563355;24,0;1,5783207491133044;0,11631596797962425;-23,26526843067892;18,0;12,251355652907492;0,7390502021192012;-10,346890219793304;27,0;4,249735791896141;3,7587577786894157;7,430897318075558;6,666666666666667;4,909183845401354
