;Date;Equity;DrawdownPct;DrawdownDuration
0;2016-01-04;10000000,0;0,0;
1;2016-01-05;10000000,0;0,0;
2;2016-01-06;10000000,0;0,0;
3;2016-01-07;10000000,0;0,0;
4;2016-01-08;10000000,0;0,0;
5;2016-01-11;10000000,0;0,0;
6;2016-01-12;10000000,0;0,0;
7;2016-01-13;10000000,0;0,0;
8;2016-01-14;10000000,0;0,0;
9;2016-01-15;10000000,0;0,0;
10;2016-01-19;10000000,0;0,0;
11;2016-01-20;10000000,0;0,0;
12;2016-01-21;10000000,0;0,0;
13;2016-01-22;10000000,0;0,0;
14;2016-01-25;10000000,0;0,0;
15;2016-01-26;10000000,0;0,0;
16;2016-01-27;10000000,0;0,0;
17;2016-01-28;10000000,0;0,0;
18;2016-01-29;10000000,0;0,0;
19;2016-02-01;10000000,0;0,0;
20;2016-02-02;10000000,0;0,0;
21;2016-02-03;10000000,0;0,0;
22;2016-02-04;10000000,0;0,0;
23;2016-02-05;10000000,0;0,0;
24;2016-02-08;10000000,0;0,0;
25;2016-02-09;10000000,0;0,0;
26;2016-02-10;10000000,0;0,0;
27;2016-02-11;10000000,0;0,0;
28;2016-02-12;10000000,0;0,0;
29;2016-02-16;10000000,0;0,0;
30;2016-02-17;10000000,0;0,0;
31;2016-02-18;10000000,0;0,0;
32;2016-02-19;10000000,0;0,0;
33;2016-02-22;10000000,0;0,0;
34;2016-02-23;10000000,0;0,0;
35;2016-02-24;10000000,0;0,0;
36;2016-02-25;10000000,0;0,0;
37;2016-02-26;10000000,0;0,0;
38;2016-02-29;10000000,0;0,0;
39;2016-03-01;10000000,0;0,0;
40;2016-03-02;10000000,0;0,0;
41;2016-03-03;10000000,0;0,0;
42;2016-03-04;10000000,0;0,0;
43;2016-03-07;10000000,0;0,0;
44;2016-03-08;10000000,0;0,0;
45;2016-03-09;10000000,0;0,0;
46;2016-03-10;10000000,0;0,0;
47;2016-03-11;10000000,0;0,0;
48;2016-03-14;10000000,0;0,0;
49;2016-03-15;10000000,0;0,0;
50;2016-03-16;10000000,0;0,0;
51;2016-03-17;10000000,0;0,0;
52;2016-03-18;10000000,0;0,0;
53;2016-03-21;10000000,0;0,0;
54;2016-03-22;10000000,0;0,0;
55;2016-03-23;10000000,0;0,0;
56;2016-03-24;10000000,0;0,0;
57;2016-03-28;10000000,0;0,0;
58;2016-03-29;10000000,0;0,0;
59;2016-03-30;10000000,0;0,0;
60;2016-03-31;10000000,0;0,0;
61;2016-04-01;10000000,0;0,0;
62;2016-04-04;10000000,0;0,0;
63;2016-04-05;10000000,0;0,0;
64;2016-04-06;10000000,0;0,0;
65;2016-04-07;10000000,0;0,0;
66;2016-04-08;10000000,0;0,0;
67;2016-04-11;10000000,0;0,0;
68;2016-04-12;10000000,0;0,0;
69;2016-04-13;10000000,0;0,0;
70;2016-04-14;10000000,0;0,0;
71;2016-04-15;10000000,0;0,0;
72;2016-04-18;10000000,0;0,0;
73;2016-04-19;10000000,0;0,0;
74;2016-04-20;10000000,0;0,0;
75;2016-04-21;10000000,0;0,0;
76;2016-04-22;10000000,0;0,0;
77;2016-04-25;10000000,0;0,0;
78;2016-04-26;10000000,0;0,0;
79;2016-04-27;10000000,0;0,0;
80;2016-04-28;10000000,0;0,0;
81;2016-04-29;10000000,0;0,0;
82;2016-05-02;10000000,0;0,0;
83;2016-05-03;10000000,0;0,0;
84;2016-05-04;10000000,0;0,0;
85;2016-05-05;10000000,0;0,0;
86;2016-05-06;10000000,0;0,0;
87;2016-05-09;10000000,0;0,0;
88;2016-05-10;10000000,0;0,0;
89;2016-05-11;10000000,0;0,0;
90;2016-05-12;10000000,0;0,0;
91;2016-05-13;10000000,0;0,0;
92;2016-05-16;10000000,0;0,0;
93;2016-05-17;10000000,0;0,0;
94;2016-05-18;10000000,0;0,0;
95;2016-05-19;10000000,0;0,0;
96;2016-05-20;10007718,165593278;0,0;
97;2016-05-23;9891073,955426347;0,01165542516654361;
98;2016-05-24;10199489,346928727;0,0;4 days
99;2016-05-25;10304271,165593278;0,0;
100;2016-05-26;10258799,796094071;0,004412866157000872;
101;2016-05-27;10343811,716427933;0,0;2 days
102;2016-05-31;10478249,136761796;0,0;
103;2016-06-01;10367535,745259415;0,010566020148724542;
104;2016-06-02;10367535,745259415;0,010566020148724542;
105;2016-06-03;10367535,745259415;0,010566020148724542;
106;2016-06-06;10367535,745259415;0,010566020148724542;
107;2016-06-07;10367535,745259415;0,010566020148724542;
108;2016-06-08;10367535,745259415;0,010566020148724542;
109;2016-06-09;10367535,745259415;0,010566020148724542;
110;2016-06-10;10367535,745259415;0,010566020148724542;
111;2016-06-13;10367535,745259415;0,010566020148724542;
112;2016-06-14;10367535,745259415;0,010566020148724542;
113;2016-06-15;10367535,745259415;0,010566020148724542;
114;2016-06-16;10367535,745259415;0,010566020148724542;
115;2016-06-17;10367535,745259415;0,010566020148724542;
116;2016-06-20;10367535,745259415;0,010566020148724542;
117;2016-06-21;10367535,745259415;0,010566020148724542;
118;2016-06-22;10367535,745259415;0,010566020148724542;
119;2016-06-23;10367535,745259415;0,010566020148724542;
120;2016-06-24;10342587,941256318;0,012946933570182506;
121;2016-06-27;10634569,459490571;0,0;27 days
122;2016-06-28;10532376,485018525;0,009609507452212451;
123;2016-06-29;10532376,485018525;0,009609507452212451;
124;2016-06-30;10532376,485018525;0,009609507452212451;
125;2016-07-01;10532376,485018525;0,009609507452212451;
126;2016-07-05;10532376,485018525;0,009609507452212451;
127;2016-07-06;10532376,485018525;0,009609507452212451;
128;2016-07-07;10532376,485018525;0,009609507452212451;
129;2016-07-08;10627175,48503406;0,0006952772732997659;
130;2016-07-11;10686102,511065554;0,0;14 days
131;2016-07-12;10812083,81402881;0,0;
132;2016-07-13;10873042,459002566;0,0;
133;2016-07-14;10919778,221118044;0,0;
134;2016-07-15;10911650,19508655;0,0007443398452704475;
135;2016-07-18;10964480,81402881;0,0;4 days
136;2016-07-19;10913681,81402881;0,004633051109451891;
137;2016-07-20;10845343,038451204;0,010865792699018884;
138;2016-07-21;10858921,439253816;0,00962739381512101;
139;2016-07-22;10858921,439253816;0,00962739381512101;
140;2016-07-25;10858921,439253816;0,00962739381512101;
141;2016-07-26;10883264,466835307;0,007407222336472952;
142;2016-07-27;10773972,155350016;0,017375073376483363;
143;2016-07-28;10777807,06312208;0,01702531602480306;
144;2016-07-29;10867925,567180919;0,008806185033800373;
145;2016-08-01;10848751,759754466;0,010554905082808097;
146;2016-08-02;10848751,759754466;0,010554905082808097;
147;2016-08-03;10923530,632725047;0,0037348034985267287;
148;2016-08-04;11004061,50163679;0,0;17 days
149;2016-08-05;11053914,571239756;0,0;
150;2016-08-08;11053914,571239756;0,0;
