;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;98,0;1,0;2,0;96,0;31,702141071734374;45,0;95,0
3;129,0;1,0;5,0;129,0;51,00153499046473;76,0;126,0
8;132,0;1,0;6,0;132,0;63,7103410044302;52,0;102,0
19;137,0;1,0;0,0;137,0;69,4149077154589;31,0;81,0
25;141,0;1,0;7,0;141,0;79,3893053204848;88,0;138,0
35;190,0;1,0;16,0;185,0;49,53052767784586;137,0;187,0
36;192,0;1,0;13,0;192,0;50,431975941831965;127,0;177,0
55;202,0;1,0;20,0;200,0;54,912526152305894;149,0;199,0
56;203,0;1,0;21,0;203,0;60,087738194180986;144,0;194,0
58;204,0;1,0;10,0;204,0;67,72594445155781;107,0;157,0
84;237,0;1,0;23,0;237,0;56,617659021002716;172,0;222,0
101;252,0;1,0;15,0;252,0;68,65344040878762;157,0;207,0
102;269,0;1,0;35,0;269,0;66,14985933929884;216,0;266,0
113;298,0;1,0;41,0;298,0;62,6391014059787;240,0;290,0
116;313,0;1,0;25,0;313,0;67,16147068190665;190,0;240,0
148;328,0;1,0;32,0;328,0;71,94708793539964;213,0;263,0
210;333,0;1,0;18,0;333,0;75,41204371797734;163,0;213,0
249;383,0;1,0;59,0;383,0;54,903371076148076;329,0;379,0
261;385,0;1,0;53,0;385,0;58,74565297256661;313,0;363,0
302;389,0;1,0;61,0;389,0;65,85724326715575;336,0;386,0
315;396,0;1,0;62,0;396,0;69,01532699871603;339,0;389,0
341;416,0;1,0;63,0;415,0;48,27583805528925;363,0;413,0
384;426,0;1,0;64,0;425,0;64,35308461988552;371,0;421,0
417;449,0;1,0;65,0;449,0;66,03775112686574;386,0;436,0
424;453,0;1,0;66,0;453,0;69,66883455470717;400,0;450,0
447;456,0;1,0;50,0;456,0;93,61365589084984;303,0;353,0
518;503,0;1,0;77,0;499,0;56,34637992935344;449,0;499,0
526;505,0;1,0;75,0;505,0;75,83547440197174;437,0;487,0
573;516,0;1,0;82,0;516,0;76,9589464604453;456,0;506,0
605;547,0;1,0;84,0;545,0;49,07351691451547;493,0;543,0
636;573,0;1,0;87,0;572,0;48,854537291607706;520,0;570,0
665;592,0;1,0;88,0;592,0;62,39245875098064;536,0;586,0
668;601,0;1,0;89,0;601,0;63,93358444803058;539,0;589,0
682;605,0;1,0;94,0;605,0;68,16051204141402;552,0;602,0
691;607,0;1,0;91,0;607,0;75,92587762341503;500,0;550,0
723;634,0;1,0;96,0;634,0;52,78276587710876;576,0;626,0
741;643,0;1,0;97,0;643,0;66,96304827622647;589,0;639,0
760;655,0;1,0;102,0;653,0;65,28927018572733;602,0;652,0
764;668,0;1,0;103,0;668,0;66,33267860801388;608,0;658,0
799;684,0;1,0;104,0;684,0;67,28927589265604;627,0;677,0
824;719,0;1,0;111,0;719,0;56,818733434587095;650,0;700,0
840;732,0;1,0;106,0;732,0;59,91815209164101;638,0;688,0
875;764,0;1,0;116,0;764,0;49,18073899560064;697,0;747,0
876;765,0;1,0;117,0;765,0;54,33324878972654;709,0;759,0
889;768,0;1,0;118,0;768,0;56,774359502415436;682,0;732,0
895;769,0;1,0;119,0;769,0;61,19066998352213;685,0;735,0
898;770,0;1,0;112,0;770,0;70,07390039079522;650,0;700,0
905;778,0;1,0;121,0;776,0;62,44033840670259;725,0;775,0
908;783,0;1,0;122,0;783,0;57,82893990545572;729,0;779,0
912;788,0;1,0;123,0;788,0;56,79417620201855;733,0;783,0
956;804,0;1,0;124,0;802,0;77,8782204162271;747,0;797,0
960;805,0;1,0;120,0;805,0;79,88793983337578;697,0;747,0
964;808,0;1,0;107,0;808,0;85,5742702347999;594,0;644,0
983;830,0;1,0;133,0;830,0;80,50902097607205;773,0;823,0
1022;850,0;1,0;138,0;847,0;62,59259180767513;796,0;846,0
1024;860,0;1,0;139,0;860,0;46,51861692627692;805,0;855,0
1051;873,0;1,0;140,0;869,0;61,67269330849322;819,0;869,0
1076;896,0;1,0;144,0;895,0;71,86295875181605;843,0;893,0
1092;920,0;1,0;149,0;920,0;52,14865203501756;865,0;915,0
