;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;64,0;-0,0039014611242293995;67,9247337278687;67,67504021591802;1;64,0;73,0;2,0;31,0;80,0;0,0;-0,0039
1;64,0;0,29236311062048925;48,963801136206705;67,67504021591802;1;45,0;73,0;4,0;31,0;80,0;1,0;0,29236
2;73,0;-1,6697617999611907;189,53253846296687;67,63992706579995;1;73,0;92,0;2,0;45,0;97,0;8,0;-1,66976
3;73,0;-0,14103954991247722;77,9358142094108;67,63992706579995;1;64,0;118,0;3,0;64,0;122,0;14,0;-0,14104
4;73,0;-0,0039014611242293995;67,9247337278687;67,63992706579995;1;64,0;102,0;2,0;33,0;113,0;2,0;-0,0039
5;102,0;-0,5394832270856997;118,57706928107949;63,54978011833811;1;102,0;118,0;2,0;76,0;125,0;18,0;-0,53948
6;102,0;-0,14103954991247722;77,9358142094108;63,54978011833811;1;64,0;102,0;3,0;52,0;108,0;12,0;-0,14104
7;102,0;0,1675750742034509;46,45712254958612;63,54978011833811;1;102,0;137,0;2,0;88,0;137,0;24,0;0,16758
8;102,0;0,5462921839337754;7,827977357093019;63,54978011833811;1;102,0;149,0;2,0;99,0;151,0;27,0;0,54629
9;102,0;1,8559744898084922;-125,75961784212811;63,54978011833811;1;88,0;137,0;2,0;76,0;137,0;19,0;1,85597
10;142,0;-0,3384761759979682;133,46508446740063;85,40146747568913;1;142,0;163,0;2,0;107,0;175,0;29,0;-0,33848
11;142,0;1,2701424579467588;-94,95876155275063;85,40146747568913;1;114,0;163,0;3,0;107,0;167,0;30,0;1,27014
12;142,0;2,3556105296005665;-249,09522772759135;85,40146747568913;1;126,0;163,0;3,0;126,0;175,0;38,0;2,35561
13;149,0;-0,8288259153665659;206,52719563332167;83,03213424370335;1;149,0;181,0;3,0;127,0;183,0;39,0;-0,82883
14;149,0;-0,3384761759979682;133,46508446740063;83,03213424370335;1;142,0;181,0;2,0;127,0;183,0;40,0;-0,33848
15;157,0;-0,10361673392256361;92,65507974345223;76,38725251760975;1;157,0;205,0;2,0;157,0;206,0;57,0;-0,10362
16;163,0;-1,1554129851585553;259,76088800941596;71,42857142857143;1;157,0;181,0;3,0;137,0;186,0;45,0;-1,15541
17;163,0;-0,8288259153665659;206,5271956333217;71,42857142857143;1;149,0;181,0;3,0;137,0;186,0;46,0;-0,82883
18;163,0;-0,0003552890296364673;71,48648354040218;71,42857142857143;1;163,0;205,0;2,0;163,0;212,0;58,0;-0,00036
19;188,0;-0,8263944655775012;206,16490961475102;50,80275008618081;1;149,0;188,0;4,0;138,0;191,0;47,0;-0,82639
20;194,0;-2,313429148507064;510,0876539253215;61,28239911495101;1;194,0;197,0;2,0;149,0;198,0;52,0;-2,31343
21;194,0;-0,4833274473056076;155,04792389223888;61,28239911495101;1;142,0;197,0;3,0;144,0;198,0;49,0;-0,48333
22;194,0;-0,40823928115293895;140,48081965862116;61,28239911495101;1;157,0;197,0;2,0;150,0;199,0;55,0;-0,40824
23;205,0;-0,5914701842667403;192,66503706400846;71,4136492893267;1;205,0;229,0;4,0;172,0;230,0;61,0;-0,59147
24;205,0;-0,5729269627783719;188,86367665889293;71,4136492893267;1;205,0;234,0;4,0;184,0;237,0;69,0;-0,57293
25;205,0;-0,07873434008046608;87,55418900582225;71,4136492893267;1;157,0;247,0;3,0;190,0;249,0;73,0;-0,07873
26;205,0;-0,05872784852210813;83,45285823635886;71,4136492893267;1;205,0;252,0;3,0;202,0;254,0;81,0;-0,05873
27;205,0;0,8403110689567893;-100,8501198468151;71,4136492893267;1;177,0;222,0;4,0;166,0;226,0;60,0;0,84031
28;205,0;0,8659379830670527;-106,10363723941911;71,4136492893267;1;177,0;229,0;4,0;179,0;230,0;66,0;0,86594
29;205,0;0,9210227431250625;-117,3960130513111;71,4136492893267;1;181,0;240,0;3,0;184,0;243,0;70,0;0,92102
30;205,0;2,13394220248711;-366,04450222053083;71,4136492893267;1;197,0;244,0;2,0;197,0;246,0;78,0;2,13394
31;205,0;3,300224627404161;-605,1323993285263;71,4136492893267;1;200,0;247,0;2,0;200,0;249,0;80,0;3,30022
32;240,0;-0,0003755814768974612;68,74808694096578;68,65794738651039;1;64,0;137,0;3,0;213,0;271,0;83,0;-0,00038
33;240,0;0,1578204528779145;30,781038695810906;68,65794738651039;1;216,0;255,0;3,0;213,0;262,0;84,0;0,15782
34;240,0;0,40551617942879287;-28,665935676399897;68,65794738651039;1;222,0;269,0;2,0;222,0;271,0;90,0;0,40552
35;252,0;-0,6105169586908943;222,50371399889298;68,65344040878762;1;252,0;263,0;2,0;216,0;265,0;85,0;-0,61052
36;252,0;-0,14726947467581025;105,7653480270918;68,65344040878762;1;142,0;284,0;7,0;219,0;296,0;87,0;-0,14727
37;252,0;-0,13074650006106342;101,60155842417561;68,65344040878762;1;149,0;298,0;7,0;248,0;301,0;103,0;-0,13075
38;252,0;-0,0003755814768974612;68,74808694096578;68,65344040878762;1;64,0;137,0;3,0;216,0;283,0;86,0;-0,00038
39;252,0;0,8963545635267224;-157,22790959994643;68,65344040878762;1;247,0;284,0;2,0;247,0;296,0;102,0;0,89635
40;255,0;-0,04800215667257796;79,06243948422231;66,82188953271493;1;240,0;298,0;4,0;255,0;304,0;105,0;-0,048
41;269,0;-0,19183614558570003;117,75378250185216;66,14985933929884;1;252,0;284,0;3,0;240,0;293,0;97,0;-0,19184
42;269,0;-0,14726947467581025;105,7653480270918;66,14985933929884;1;142,0;284,0;7,0;240,0;293,0;98,0;-0,14727
43;269,0;-0,12106061839034975;98,71516568630292;66,14985933929884;1;240,0;298,0;6,0;256,0;305,0;106,0;-0,12106
44;269,0;2,6916432232164738;-657,9021677059326;66,14985933929884;1;263,0;298,0;2,0;256,0;305,0;107,0;2,69164
45;284,0;0,24774952168293873;-7,088547002441253;63,27231715551334;1;280,0;333,0;4,0;284,0;333,0;115,0;0,24775
46;298,0;0,36494120891424686;-46,113378850466866;62,6391014059787;1;298,0;344,0;4,0;290,0;347,0;116,0;0,36494
47;313,0;0,022991166877450165;59,965235449264746;67,16147068190665;1;45,0;313,0;3,0;263,0;318,0;108,0;0,02299
48;313,0;0,1341087422894244;25,185434345316814;67,16147068190665;1;177,0;188,0;3,0;271,0;320,0;111,0;0,13411
49;329,0;0,22030425537577386;0,7059086287935656;73,18600864742317;1;280,0;329,0;3,0;279,0;329,0;112,0;0,2203
50;333,0;0,05822774864506641;56,022203419170225;75,41204371797734;1;240,0;353,0;4,0;303,0;357,0;119,0;0,05823
51;333,0;0,24774952168293873;-7,08854700244126;75,41204371797734;1;280,0;329,0;3,0;283,0;332,0;114,0;0,24775
52;333,0;0,41252865180353454;-61,959997332599656;75,41204371797734;1;298,0;353,0;4,0;303,0;357,0;120,0;0,41253
53;340,0;-0,4420613929083217;226,12051154732217;75,8196379584928;1;340,0;358,0;3,0;313,0;362,0;125,0;-0,44206
54;340,0;-0,4393345792867986;225,1933949160043;75,8196379584928;1;340,0;367,0;4,0;317,0;370,0;127,0;-0,43933
55;340,0;0,05822774864506641;56,022203419170225;75,8196379584928;1;240,0;367,0;4,0;313,0;370,0;126,0;0,05823
56;344,0;-0,1820922026600837;136,6911101019283;74,05139238685952;1;333,0;389,0;4,0;344,0;393,0;138,0;-0,18209
57;358,0;0,11583844892816282;25,22811012865065;66,69827484493294;1;358,0;406,0;2,0;353,0;407,0;140,0;0,11584
58;358,0;1,180182993684518;-355,8072368941245;66,69827484493294;1;353,0;400,0;2,0;353,0;402,0;141,0;1,18018
59;367,0;-1,049398638031061;449,08690447514863;63,957604317749244;1;367,0;371,0;2,0;329,0;382,0;131,0;-1,0494
60;367,0;-0,4393345792867986;225,1933949160043;63,957604317749244;1;340,0;371,0;4,0;329,0;382,0;132,0;-0,43933
61;386,0;-0,30356480063432734;179,0316701741641;61,85565712931375;1;340,0;371,0;2,0;336,0;385,0;135,0;-0,30356
62;389,0;-0,20331417737422558;144,94645826572952;65,85724326715575;1;333,0;389,0;4,0;339,0;389,0;136,0;-0,20331
63;400,0;-1,9654606689891245;857,7477572955655;71,56348969991578;1;400,0;412,0;2,0;363,0;416,0;146,0;-1,96546
64;400,0;-0,5294883417441999;283,35882639759575;71,56348969991578;1;400,0;419,0;2,0;371,0;420,0;152,0;-0,52949
65;400,0;-0,18779644176991941;146,68206640788355;71,56348969991578;1;400,0;437,0;2,0;386,0;442,0;158,0;-0,1878
66;400,0;-0,11277017496020479;116,67155968399769;71,56348969991578;1;400,0;449,0;2,0;400,0;449,0;166,0;-0,11277
67;400,0;0,2304813752171677;-20,629060386951295;71,56348969991578;1;367,0;412,0;2,0;362,0;416,0;145,0;0,23048
68;400,0;0,4070165494583027;-91,2431300834053;71,56348969991578;1;371,0;419,0;3,0;369,0;420,0;151,0;0,40702
69;400,0;0,5187496757054568;-135,93638058226696;71,56348969991578;1;389,0;437,0;2,0;375,0;438,0;155,0;0,51875
70;456,0;0,22739540946886905;-10,078650826954444;93,61365589084984;1;456,0;479,0;2,0;412,0;482,0;170,0;0,2274
71;456,0;0,8678498563263206;-302,1258785939524;93,61365589084984;1;419,0;463,0;3,0;409,0;468,0;169,0;0,86785
72;456,0;0,9438893958375587;-336,79990861107694;93,61365589084984;1;425,0;463,0;2,0;425,0;474,0;177,0;0,94389
73;456,0;1,1148742354320627;-414,76899546617074;93,61365589084984;1;431,0;479,0;2,0;426,0;480,0;179,0;1,11487
