;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;3;6;0,01;0,05;MMC;4,011551944120151
1;42;3;50;2;3;3;6;0,01;0,06;MMC;5,550544764208791
2;42;3;50;2;3;3;6;0,01;0,07;MMC;5,478697425174504
3;42;3;50;2;3;3;6;0,02;0,05;MMC;2,989061849165928
4;42;3;50;2;3;3;6;0,02;0,06;MMC;4,713750732255575
5;42;3;50;2;3;3;6;0,02;0,07;MMC;4,956418930466604
6;42;3;50;2;3;3;6;0,03;0,05;MMC;2,517477127493534
7;42;3;50;2;3;3;6;0,03;0,06;MMC;4,51096038514123
8;42;3;50;2;3;3;6;0,03;0,07;MMC;5,587344963972152
9;42;3;60;2;3;3;6;0,01;0,05;MMC;5,465101140966789
10;42;3;60;2;3;3;6;0,01;0,06;MMC;6,494146999598226
11;42;3;60;2;3;3;6;0,01;0,07;MMC;5,567731478936086
12;42;3;60;2;3;3;6;0,02;0,05;MMC;6,046800401979591
13;42;3;60;2;3;3;6;0,02;0,06;MMC;6,747030608769481
14;42;3;60;2;3;3;6;0,02;0,07;MMC;6,2518358318364635
15;42;3;60;2;3;3;6;0,03;0,05;MMC;5,596802439501159
16;42;3;60;2;3;3;6;0,03;0,06;MMC;6,214077757270845
17;42;3;60;2;3;3;6;0,03;0,07;MMC;6,126712496539872
18;42;3;70;2;3;3;6;0,01;0,05;MMC;5,150974500894244
19;42;3;70;2;3;3;6;0,01;0,06;MMC;6,8368196607162215
20;42;3;70;2;3;3;6;0,01;0,07;MMC;5,698556853786664
21;42;3;70;2;3;3;6;0,02;0,05;MMC;4,2110832865248184
22;42;3;70;2;3;3;6;0,02;0,06;MMC;4,969719385154159
23;42;3;70;2;3;3;6;0,02;0,07;MMC;4,406530519572949
24;42;3;70;2;3;3;6;0,03;0,05;MMC;4,659274573408144
25;42;3;70;2;3;3;6;0,03;0,06;MMC;4,986862784818115
26;42;3;70;2;3;3;6;0,03;0,07;MMC;4,817329903315059
