;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;3;6;0,01;0,05;BA;6,518726066098411
1;42;3;50;2;3;3;6;0,01;0,06;BA;6,05366028032608
2;42;3;50;2;3;3;6;0,01;0,07;BA;5,690479106599748
3;42;3;50;2;3;3;6;0,02;0,05;BA;5,721877588728572
4;42;3;50;2;3;3;6;0,02;0,06;BA;5,810631873963207
5;42;3;50;2;3;3;6;0,02;0,07;BA;5,047192739129597
6;42;3;50;2;3;3;6;0,03;0,05;BA;6,0048102402769885
7;42;3;50;2;3;3;6;0,03;0,06;BA;6,129967606796213
8;42;3;50;2;3;3;6;0,03;0,07;BA;4,910860586599265
9;42;3;60;2;3;3;6;0,01;0,05;BA;7,072751421854404
10;42;3;60;2;3;3;6;0,01;0,06;BA;5,1255088091803644
11;42;3;60;2;3;3;6;0,01;0,07;BA;4,5223309577291495
12;42;3;60;2;3;3;6;0,02;0,05;BA;6,699223303880163
13;42;3;60;2;3;3;6;0,02;0,06;BA;5,15907456380998
14;42;3;60;2;3;3;6;0,02;0,07;BA;4,532418746932234
15;42;3;60;2;3;3;6;0,03;0,05;BA;6,1389927927633545
16;42;3;60;2;3;3;6;0,03;0,06;BA;4,580232650624951
17;42;3;60;2;3;3;6;0,03;0,07;BA;4,009740655818405
18;42;3;70;2;3;3;6;0,01;0,05;BA;6,423795965129005
19;42;3;70;2;3;3;6;0,01;0,06;BA;4,806248324757211
20;42;3;70;2;3;3;6;0,01;0,07;BA;4,535687414942818
21;42;3;70;2;3;3;6;0,02;0,05;BA;6,567032097424532
22;42;3;70;2;3;3;6;0,02;0,06;BA;4,75786459016968
23;42;3;70;2;3;3;6;0,02;0,07;BA;4,6415446352863245
24;42;3;70;2;3;3;6;0,03;0,05;BA;5,388922983257481
25;42;3;70;2;3;3;6;0,03;0,06;BA;3,308098150462019
26;42;3;70;2;3;3;6;0,03;0,07;BA;3,459654545768955
