Date;Open;High;Low;Close;Volume;Evento
2015-01-02;96,54000091552734;96,93000030517578;94,95999908447266;95,88999938964844;930500;0
2015-01-05;95,05000305175781;95,7300033569336;93,62999725341797;94,01000213623047;928200;0
2015-01-06;94,41000366210938;94,76000213623047;92,41000366210938;93,0199966430664;960500;0
2015-01-07;93,98999786376953;94,47000122070312;93,37000274658203;94,44000244140625;699600;0
2015-01-08;94,91999816894531;95,95999908447266;94,91999816894531;95,36000061035156;1187500;0
2015-01-09;95,2699966430664;95,38999938964844;93,62999725341797;93,81999969482422;774300;0
2015-01-12;94,13999938964844;94,51000213623047;92,79000091552734;93,01000213623047;908800;0
2015-01-13;93,73999786376953;95,66000366210938;93,56999969482422;94,48999786376953;1324900;0
2015-01-14;93,55999755859375;93,9000015258789;92,56999969482422;93,73999786376953;1272800;0
2015-01-15;93,91999816894531;94,37000274658203;92,6500015258789;92,66999816894531;1461100;0
2015-01-16;92,37000274658203;94,18000030517578;92,0;94,12999725341797;1187300;0
2015-01-20;94,7300033569336;95,2699966430664;93,05000305175781;94,18000030517578;1018400;0
2015-01-21;93,68000030517578;94,01000213623047;92,27999877929688;92,72000122070312;1034300;0
2015-01-22;93,25;94,48999786376953;91,94999694824219;94,36000061035156;1601500;0
2015-01-23;93,80000305175781;94,38999938964844;93,4000015258789;93,77999877929688;1036400;0
2015-01-26;93,45999908447266;94,30999755859375;92,2300033569336;94,2300033569336;711700;0
2015-01-27;93,13999938964844;94,31999969482422;92,69999694824219;93,55999755859375;961600;0
2015-01-28;94,23999786376953;94,41000366210938;90,5199966430664;90,62000274658203;1558300;0
2015-01-29;90,51000213623047;92,58999633789062;90,33000183105469;92,3499984741211;1193000;0
2015-01-30;91,41999816894531;92,95999908447266;91,19999694824219;91,33000183105469;1254400;0
2015-02-02;90,73999786376953;90,73999786376953;85,5;89,31999969482422;5025100;0
2015-02-03;90,20999908447266;92,79000091552734;89,9000015258789;92,69000244140625;1903700;0
2015-02-04;92,41999816894531;93,02999877929688;91,63999938964844;92,22000122070312;1358500;0
2015-02-05;92,4800033569336;93,36000061035156;92,0199966430664;93,2699966430664;957400;0
2015-02-06;96,0;98,7300033569336;96,0;98,04000091552734;2490800;0
2015-02-09;97,7699966430664;98,98999786376953;97,44000244140625;97,88999938964844;1023100;0
2015-02-10;98,29000091552734;99,01000213623047;97,19999694824219;98,8499984741211;924800;0
2015-02-11;98,37000274658203;98,93000030517578;97,08000183105469;97,30000305175781;1117500;0
2015-02-12;97,77999877929688;98,55000305175781;97,76000213623047;98,20999908447266;1327100;0
2015-02-13;98,08999633789062;98,44000244140625;97,4800033569336;98,22000122070312;917100;0
2015-02-17;97,97000122070312;98,52999877929688;97,79000091552734;98,08000183105469;1036700;0
2015-02-18;97,68000030517578;98,80000305175781;97,36000061035156;98,2300033569336;988600;0
2015-02-19;97,73999786376953;98,13999938964844;97,0199966430664;97,0999984741211;780700;0
2015-02-20;96,88999938964844;97,4000015258789;96,08999633789062;97,13999938964844;1235700;0
2015-02-23;96,87000274658203;97,2300033569336;96,44000244140625;96,7699966430664;753200;0
2015-02-24;96,80999755859375;97,2699966430664;96,48999786376953;97,18000030517578;1378200;0
2015-02-25;97,44999694824219;97,87000274658203;96,98999786376953;97,55999755859375;738800;0
2015-02-26;97,30999755859375;97,44999694824219;96,38999938964844;96,87000274658203;780500;0
2015-02-27;97,0;97,61000061035156;96,52999877929688;96,94000244140625;1137800;0
2015-03-02;96,80999755859375;96,9800033569336;96,44999694824219;96,7699966430664;1182000;0
2015-03-03;96,16999816894531;96,5;94,80999755859375;96,13999938964844;1134100;0
2015-03-04;95,55000305175781;96,01000213623047;95,0199966430664;95,06999969482422;1415300;0
2015-03-05;95,04000091552734;96,31999969482422;95,0;96,12000274658203;1091900;0
2015-03-06;95,81999969482422;96,25;94,3499984741211;94,55999755859375;851600;0
2015-03-09;94,44000244140625;96,61000061035156;94,25;96,43000030517578;1121800;0
2015-03-10;95,52999877929688;96,23999786376953;95,05000305175781;95,22000122070312;1444300;0
2015-03-11;95,30000305175781;96,41000366210938;94,97000122070312;96,0;892600;0
2015-03-12;96,26000213623047;98,33000183105469;96,19000244140625;98,30000305175781;1073700;0
2015-03-13;98,29000091552734;98,66999816894531;96,73999786376953;97,12000274658203;1258300;0
2015-03-16;97,44000244140625;98,19000244140625;97,16999816894531;97,7300033569336;1191100;0
2015-03-17;98,08000183105469;100,80000305175781;98,08000183105469;100,69000244140625;1676900;0
2015-03-18;100,5999984741211;103,0999984741211;99,91999816894531;102,87000274658203;1873200;0
2015-03-19;102,79000091552734;103,38999938964844;101,94999694824219;102,47000122070312;1218800;0
2015-03-20;102,5;104,43000030517578;102,5;104,26000213623047;2008400;0
2015-03-23;104,05000305175781;104,58000183105469;103,51000213623047;103,5199966430664;956900;0
2015-03-24;103,19000244140625;103,95999908447266;103,0999984741211;103,29000091552734;840400;0
