,top_bottom_idx,top_bottom_value
0,31,50.50212765957446
1,48,37.961672473867594
2,64,35.847107438016536
3,74,28.27717736808647
4,87,27.544473607465733
5,96,35.425685425685415
6,112,57.99682034976153
7,122,60.46259486808818
8,138,50.50955414012738
9,146,40.779667494744885
10,159,47.7511961722488
11,178,29.659090909090907
12,189,26.623376623376615
13,204,25.606617647058826
14,212,37.479777098687755
15,228,29.849246231155774
16,242,48.63819771351715
17,258,63.81909547738694
18,271,50.65975494816211
19,284,29.14496527777777
20,299,28.851851851851848
21,310,24.025974025974023
22,322,41.923774954627945
23,338,43.15207373271889
24,348,43.350168350168346
25,363,42.868117797695255
26,376,25.039536109646804
27,386,37.708333333333336
28,392,39.69543147208122
29,408,27.289860535243122
30,422,9.790209790209786
31,430,18.84751404202204
32,436,25.761331444759207
33,453,54.39709882139619
34,472,61.11709770114942
35,485,50.28259598518807
36,490,49.37946596464837
37,503,45.141002231689995
38,515,25.89433131535499
39,538,61.05263157894737
40,554,34.45491251682368
41,560,38.879260543038704
42,582,28.72077028885832
43,599,45.12266355140187
44,609,28.83541039965621
45,621,27.29897823189694
46,635,28.004895960832314
47,647,34.39857086145295
48,663,41.95541230190707
49,679,23.275600121543604
50,689,29.637476459510353
51,704,57.55962028247279
52,719,52.0870495897253
53,729,60.05121638924456
54,746,68.1214421252372
55,759,36.95169350360911
56,773,21.400183430143684
57,782,36.00455753892898
58,797,62.09604349139232
59,814,63.34530221424296
60,819,64.56026058631922
61,825,61.79706601466993
62,834,58.565310492505354
63,844,56.067187952505066
64,851,57.05882352941176
65,871,40.55390702274975
66,889,41.137931034482754
67,913,81.99881376037959
68,928,58.264359167293705
69,941,60.43498380379454
70,958,53.79069259340179
71,964,53.96719858156028
72,982,68.24724809483489
73,988,71.91134518323459
74,989,71.91134518323459
75,1001,63.64231903046184
76,1006,61.99740596627756
77,1016,37.951546614752324
78,1029,35.35649363764897
79,1041,39.438286882599805
80,1049,46.39687610933617
81,1058,48.69800473452823
82,1066,40.549608563668315
83,1079,17.457969065232007
84,1097,45.841084241296834
85,1103,59.21901528013582
86,1113,56.02186219012297
87,1121,55.64924114671164
88,1132,55.29697811740188
89,1147,44.096802074330164
90,1159,51.1600928074246
91,1166,52.42639593908629
92,1173,48.79419339733084
93,1195,46.34825444420647
94,1205,41.56534954407295
95,1226,63.40016366612111
