;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;56;1;90;2;2;3;6;0,01;0,06;CL;7,850717967501331;0,5730066185950166;-14,037387267383977;39,0;Media_dos_resultados_por_ativo
