;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;56;1;50;2;2;3;6;0,01;0,05;CL;4,945238636398619
1;56;1;50;2;2;3;6;0,01;0,06;CL;6,111029155919043
2;56;1;50;2;2;3;6;0,01;0,07;CL;5,274342796099871
3;56;1;50;2;2;3;6;0,02;0,05;CL;5,42988563540014
4;56;1;50;2;2;3;6;0,02;0,06;CL;5,568927959312722
5;56;1;50;2;2;3;6;0,02;0,07;CL;5,337858389954313
6;56;1;50;2;2;3;6;0,03;0,05;CL;3,5996801132651606
7;56;1;50;2;2;3;6;0,03;0,06;CL;3,524095530539973
8;56;1;50;2;2;3;6;0,03;0,07;CL;4,605183610241066
9;56;1;60;2;2;3;6;0,01;0,05;CL;4,070075892418615
10;56;1;60;2;2;3;6;0,01;0,06;CL;4,989503255070477
11;56;1;60;2;2;3;6;0,01;0,07;CL;4,91917804924185
12;56;1;60;2;2;3;6;0,02;0,05;CL;5,042410881658793
13;56;1;60;2;2;3;6;0,02;0,06;CL;5,379842158696244
14;56;1;60;2;2;3;6;0,02;0,07;CL;5,678226270002846
15;56;1;60;2;2;3;6;0,03;0,05;CL;4,176641541110789
16;56;1;60;2;2;3;6;0,03;0,06;CL;3,508149515072622
17;56;1;60;2;2;3;6;0,03;0,07;CL;4,778926911996845
18;56;1;70;2;2;3;6;0,01;0,05;CL;3,438777342559021
19;56;1;70;2;2;3;6;0,01;0,06;CL;4,368535028205598
20;56;1;70;2;2;3;6;0,01;0,07;CL;5,000044525864292
21;56;1;70;2;2;3;6;0,02;0,05;CL;4,429084713654734
22;56;1;70;2;2;3;6;0,02;0,06;CL;5,014941658137635
23;56;1;70;2;2;3;6;0,02;0,07;CL;5,294047997897662
24;56;1;70;2;2;3;6;0,03;0,05;CL;4,438057293475719
25;56;1;70;2;2;3;6;0,03;0,06;CL;4,630773586249838
26;56;1;70;2;2;3;6;0,03;0,07;CL;5,0557657710081285
