Date;Open;High;Low;Close;Volume;Evento
2000-01-03;14,71152400970459;14,740654945373535;14,187152862548828;14,216283798217772;2506717;0
2000-01-04;14,128889083862305;14,33281135559082;14,012361526489258;14,128889083862305;1036456;0
2000-01-05;14,128889083862305;14,53673267364502;14,128889083862305;14,361943244934082;960722;0
2000-01-06;14,391075134277344;14,56586456298828;14,303680419921877;14,56586456298828;889494;0
2000-01-07;14,56586456298828;15,061104774475098;14,56586456298828;14,973709106445312;1114764;0
2000-01-10;15,381553649902344;16,197242736816406;15,32328987121582;15,760266304016112;2768030;0
2000-01-11;15,643738746643066;15,905924797058104;15,20676326751709;15,20676326751709;1572598;0
2000-01-12;15,20676326751709;15,468949317932127;14,915446281433104;15,352421760559082;1020794;0
2000-01-13;15,352421760559082;15,614606857299805;15,32328987121582;15,381553649902344;941842;0
2000-01-14;15,381553649902344;15,58547592163086;15,235895156860352;15,265027046203612;798528;0
2000-01-18;15,148500442504885;15,352421760559082;14,973709106445312;15,061104774475098;949995;0
2000-01-19;14,944578170776367;15,352421760559082;14,944578170776367;15,148500442504885;933904;0
2000-01-20;14,973709106445312;15,177631378173828;14,915446281433104;15,002840995788574;880698;0
2000-01-21;15,002840995788574;15,090235710144045;14,886314392089844;14,944578170776367;1187708;0
2000-01-24;14,944578170776367;14,944578170776367;14,041494369506836;14,070626258850098;1540417;0
2000-01-25;14,041494369506836;14,886314392089844;14,041494369506836;14,420206069946287;1266660;0
2000-01-26;14,44933795928955;14,507601737976074;14,099757194519045;14,507601737976074;1036241;0
2000-01-27;14,44933795928955;14,857181549072266;14,44933795928955;14,56586456298828;1030019;0
2000-01-28;14,478469848632812;14,973709106445312;14,33281135559082;14,361943244934082;2047596;0
2000-01-31;14,44933795928955;14,53673267364502;14,187152862548828;14,478469848632812;1059197;0
2000-02-01;14,44933795928955;15,20676326751709;14,420206069946287;14,886314392089844;966515;0
2000-02-02;14,769786834716797;15,031972885131836;14,62412929534912;14,653260231018066;767848;0
2000-02-03;14,653260231018066;15,148500442504885;14,62412929534912;15,031972885131836;1575602;0
2000-02-04;14,973709106445312;15,81852912902832;14,915446281433104;15,789398193359377;1463825;0
2000-02-07;15,58547592163086;15,789398193359377;15,148500442504885;15,498080253601074;1332096;0
2000-02-08;15,498080253601074;15,81852912902832;15,32328987121582;15,614606857299805;1953197;0
2000-02-09;15,439817428588867;15,70200252532959;15,20676326751709;15,235895156860352;1726211;0
2000-02-10;15,29415798187256;15,29415798187256;14,886314392089844;14,944578170776367;1801515;0
2000-02-11;14,944578170776367;15,498080253601074;14,82805061340332;15,235895156860352;847444;0
2000-02-14;15,265027046203612;15,556344032287598;14,82805061340332;15,031972885131836;1089877;0
2000-02-15;15,20676326751709;15,58547592163086;14,973709106445312;15,29415798187256;733521;0
2000-02-16;15,381553649902344;15,58547592163086;14,62412929534912;15,235895156860352;1230188;0
2000-02-17;15,119367599487305;15,20676326751709;14,33281135559082;14,740654945373535;1273096;0
2000-02-18;14,62412929534912;14,886314392089844;14,245415687561035;14,33281135559082;707776;0
2000-02-22;14,33281135559082;14,33281135559082;13,80844020843506;14,128889083862305;772783;0
2000-02-23;14,128889083862305;14,128889083862305;13,80844020843506;13,83757209777832;997409;0
2000-02-24;13,866703987121582;13,866703987121582;12,497511863708496;12,759697914123535;1717843;0
2000-02-25;13,05101490020752;13,604517936706545;12,992752075195312;12,992752075195312;1563587;0
2000-02-28;12,701434135437012;13,138409614562988;12,672303199768066;13,05101490020752;2012625;0
2000-02-29;13,05101490020752;13,109278678894045;12,672303199768066;12,847092628479004;1933030;0
2000-03-01;12,788829803466797;12,905356407165527;12,701434135437012;12,817960739135742;1157243;0
2000-03-02;12,759697914123535;12,847092628479004;12,643171310424805;12,759697914123535;877265;0
2000-03-03;12,614039421081545;12,759697914123535;12,497511863708496;12,672303199768066;1283180;0
2000-03-06;12,643171310424805;12,817960739135742;12,380985260009766;12,439249038696287;1751312;0
2000-03-07;12,439249038696287;12,730566024780272;12,380985260009766;12,410117149353027;2425191;0
2000-03-08;12,17706298828125;12,788829803466797;12,17706298828125;12,526643753051758;1631383;0
2000-03-09;12,46838092803955;12,584906578063965;12,35185432434082;12,584906578063965;830495;0
2000-03-10;12,55577564239502;12,817960739135742;12,497511863708496;12,55577564239502;970377;0
2000-03-13;12,46838092803955;12,759697914123535;12,439249038696287;12,672303199768066;937981;0
2000-03-14;12,55577564239502;12,96362018585205;12,497511863708496;12,788829803466797;1116266;0
2000-03-15;12,584906578063965;13,254937171936035;12,410117149353027;13,021883010864258;1881754;0
