;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;4;6;0,01;0,05;NEE;7,199470272346123
1;42;3;50;2;3;4;6;0,01;0,06;NEE;5,248491567169444
2;42;3;50;2;3;4;6;0,01;0,07;NEE;4,016293644878873
3;42;3;50;2;3;4;6;0,02;0,05;NEE;7,911086780547118
4;42;3;50;2;3;4;6;0,02;0,06;NEE;5,767823203878815
5;42;3;50;2;3;4;6;0,02;0,07;NEE;4,680247269050297
6;42;3;50;2;3;4;6;0,03;0,05;NEE;7,145408306674392
7;42;3;50;2;3;4;6;0,03;0,06;NEE;5,257824289247982
8;42;3;50;2;3;4;6;0,03;0,07;NEE;4,093937112279937
9;42;3;60;2;3;4;6;0,01;0,05;NEE;6,782364011212044
10;42;3;60;2;3;4;6;0,01;0,06;NEE;6,867455890519191
11;42;3;60;2;3;4;6;0,01;0,07;NEE;6,286391135897423
12;42;3;60;2;3;4;6;0,02;0,05;NEE;7,235405949814348
13;42;3;60;2;3;4;6;0,02;0,06;NEE;6,988839723825325
14;42;3;60;2;3;4;6;0,02;0,07;NEE;6,417000839653769
15;42;3;60;2;3;4;6;0,03;0,05;NEE;5,883878571930766
16;42;3;60;2;3;4;6;0,03;0,06;NEE;5,816067875511982
17;42;3;60;2;3;4;6;0,03;0,07;NEE;4,95953512346358
18;42;3;70;2;3;4;6;0,01;0,05;NEE;4,977135372225812
19;42;3;70;2;3;4;6;0,01;0,06;NEE;5,523263323562448
20;42;3;70;2;3;4;6;0,01;0,07;NEE;5,175145634778478
21;42;3;70;2;3;4;6;0,02;0,05;NEE;3,2280787153122974
22;42;3;70;2;3;4;6;0,02;0,06;NEE;3,924482436486946
23;42;3;70;2;3;4;6;0,02;0,07;NEE;3,593268327927132
24;42;3;70;2;3;4;6;0,03;0,05;NEE;2,169654706013054
25;42;3;70;2;3;4;6;0,03;0,06;NEE;2,7958102154436935
26;42;3;70;2;3;4;6;0,03;0,07;NEE;2,4425014947593136
