indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
6,0;35,0;36,54619227593265;-0,23935975214445002;44,9237836009884;35,0;134,0;1,0;35,0;128,0;3,0
38,0;195,0;17,490829614846447;0,22977062775546167;-27,31444279746858;179,0;278,0;1,0;195,0;272,0;3,0
40,0;195,0;17,490829614846447;0,22977062775546167;-27,31444279746858;184,0;283,0;1,0;195,0;272,0;3,0
41,0;195,0;17,490829614846447;0,2264313617166931;-26,663285919908702;192,0;291,0;1,0;195,0;284,0;4,0
42,0;195,0;17,490829614846447;0,2264313617166931;-26,663285919908702;195,0;294,0;1,0;195,0;284,0;4,0
43,0;292,0;21,826295477378395;-0,13873120270912387;62,335806668442565;206,0;305,0;1,0;206,0;292,0;3,0
63,0;292,0;21,826295477378395;0,11930474114256075;-13,010688936249345;278,0;377,0;1,0;292,0;370,0;3,0
68,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;308,0;407,0;1,0;350,0;378,0;3,0
69,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;309,0;408,0;1,0;350,0;378,0;3,0
71,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;318,0;417,0;1,0;350,0;409,0;3,0
73,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;328,0;427,0;1,0;350,0;409,0;3,0
75,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;329,0;428,0;1,0;350,0;428,0;3,0
77,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;342,0;441,0;1,0;350,0;428,0;3,0
79,0;378,0;28,955240536425777;-0,05131760542594778;48,35329538743404;350,0;449,0;1,0;350,0;442,0;3,0
91,0;464,0;30,400019124339238;-0,82688729077055;414,0757220418744;423,0;522,0;1,0;428,0;497,0;3,0
93,0;464,0;30,400019124339238;-0,82688729077055;414,0757220418744;428,0;527,0;1,0;428,0;523,0;3,0
100,0;523,0;28,654977935372514;-0,2644487393024108;166,96166859053335;471,0;570,0;1,0;471,0;552,0;3,0
124,0;670,0;19,26038322742987;-0,036326299941776136;43,59900418841988;591,0;690,0;1,0;608,0;670,0;3,0
125,0;670,0;19,26038322742987;-0,036326299941776136;43,59900418841988;594,0;693,0;1,0;608,0;670,0;3,0
127,0;670,0;19,26038322742987;-0,036326299941776136;43,59900418841988;608,0;707,0;1,0;608,0;694,0;3,0
167,0;909,0;17,574254387372974;0,028944251850497378;-8,736070544729142;815,0;914,0;1,0;857,0;909,0;3,0
169,0;909,0;17,574254387372974;0,028944251850497378;-8,736070544729142;827,0;926,0;1,0;857,0;915,0;3,0
171,0;909,0;17,574254387372974;0,028944251850497378;-8,736070544729142;836,0;935,0;1,0;857,0;927,0;3,0
173,0;909,0;17,574254387372974;0,028944251850497378;-8,736070544729142;846,0;945,0;1,0;857,0;927,0;3,0
175,0;909,0;17,574254387372974;0,028944251850497378;-8,736070544729142;857,0;956,0;1,0;857,0;946,0;3,0
189,0;946,0;32,84023510032901;-0,2997069777648246;316,36303606585307;915,0;1014,0;1,0;915,0;1008,0;3,0
196,0;1052,0;33,87979338119419;-0,11099509721846283;150,6466356550171;967,0;1066,0;1,0;983,0;1052,0;3,0
197,0;1052,0;33,87979338119419;-0,11099509721846283;150,6466356550171;983,0;1082,0;1,0;983,0;1052,0;3,0
199,0;1008,0;39,637317220687116;-0,1689860165792842;209,9752219326056;1004,0;1103,0;1,0;1008,0;1085,0;3,0
200,0;1008,0;39,637317220687116;-0,1689860165792842;209,9752219326056;1008,0;1107,0;1,0;1008,0;1085,0;3,0
213,0;1149,0;22,641513314038775;0,023970769312618996;-4,90090062616045;1123,0;1222,0;1,0;1149,0;1215,0;3,0
215,0;1149,0;22,641513314038775;-0,010611190697141247;34,83377142505407;1140,0;1239,0;1,0;1149,0;1223,0;3,0
217,0;1223,0;21,856285202450323;-0,010611190697141247;34,83377142505407;1149,0;1248,0;1,0;1149,0;1223,0;3,0
218,0;1223,0;21,856285202450323;-0,06510421196933999;101,47873644095313;1158,0;1257,0;1,0;1194,0;1223,0;3,0
220,0;1223,0;21,856285202450323;-0,06510421196933999;101,47873644095313;1164,0;1263,0;1,0;1194,0;1258,0;3,0
222,0;1223,0;21,856285202450323;-0,06510421196933999;101,47873644095313;1181,0;1280,0;1,0;1194,0;1264,0;3,0
224,0;1223,0;21,856285202450323;-0,06510421196933999;101,47873644095313;1189,0;1288,0;1,0;1194,0;1281,0;3,0
226,0;1223,0;21,856285202450323;-0,06510421196933999;101,47873644095313;1194,0;1293,0;1,0;1194,0;1289,0;3,0
244,0;1323,0;25,912395548216963;0,33019796390664485;-410,9395107002742;1281,0;1380,0;1,0;1323,0;1379,0;3,0
246,0;1323,0;25,912395548216963;0,33019796390664485;-410,9395107002742;1287,0;1386,0;1,0;1323,0;1379,0;3,0
247,0;1323,0;25,912395548216963;-0,5964143655102118;814,9686011182272;1287,0;1386,0;1,0;1289,0;1379,0;3,0
248,0;1323,0;25,912395548216963;0,33019796390664485;-410,9395107002742;1289,0;1388,0;1,0;1323,0;1387,0;4,0
249,0;1323,0;25,912395548216963;-0,5964143655102118;814,9686011182272;1289,0;1388,0;1,0;1289,0;1387,0;3,0
250,0;1323,0;25,912395548216963;0,33019796390664485;-410,9395107002742;1300,0;1399,0;1,0;1323,0;1387,0;4,0
252,0;1323,0;25,912395548216963;0,33019796390664485;-410,9395107002742;1304,0;1403,0;1,0;1323,0;1387,0;4,0
