;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;2;28;2;50;3;2;6;0,01;0,05;CSCO;in_sample_1_2x;62,502251213064206;1,324892124650797;-22,10844654806543;132,0
1;2;28;2;50;3;2;6;0,01;0,05;CSCO;in_sample_2_2x;31,07175300978011;1,2331291458764395;-15,26845975886727;115,0
2;2;28;2;50;3;2;6;0,01;0,05;CSCO;in_sample_3_2x;11,276884410123644;0,6926980281052518;-19,64779781487136;49,0
3;2;28;2;50;3;2;6;0,01;0,05;CSCO;out_of_sample_val_1;1,4932771912852028;0,1194097383564432;-12,791074799888468;18,0
4;2;28;2;50;3;2;6;0,01;0,05;CSCO;out_of_sample_val_2;6,208428409286548;0,317253992523225;-20,45548020017447;41,0
5;2;28;2;50;3;2;6;0,01;0,06;CSCO;in_sample_1_2x;57,2037941469022;1,1968854987141095;-21,16415986232605;124,0
6;2;28;2;50;3;2;6;0,01;0,06;CSCO;in_sample_2_2x;32,72440952658891;1,229269368523118;-15,268456546016418;109,0
7;2;28;2;50;3;2;6;0,01;0,06;CSCO;in_sample_3_2x;9,658907567691344;0,6395458954938812;-16,073784470286135;48,0
8;2;28;2;50;3;2;6;0,01;0,06;CSCO;out_of_sample_val_1;2,1857470388150224;0,1716823206237133;-12,791075918354444;18,0
9;2;28;2;50;3;2;6;0,01;0,06;CSCO;out_of_sample_val_2;8,568565383077553;0,4252705111273106;-20,455491203463648;41,0
10;2;28;2;50;3;2;6;0,01;0,07;CSCO;in_sample_1_2x;76,85638629221485;1,3827370299575912;-21,164159507484204;119,0
11;2;28;2;50;3;2;6;0,01;0,07;CSCO;in_sample_2_2x;50,09605580564298;1,510212233888509;-15,268462902844703;102,0
12;2;28;2;50;3;2;6;0,01;0,07;CSCO;in_sample_3_2x;8,75115592337612;0,5662358981957513;-18,652393092831;47,0
13;2;28;2;50;3;2;6;0,01;0,07;CSCO;out_of_sample_val_1;0,3212923967693459;0,0241107811633798;-11,797292051745668;18,0
14;2;28;2;50;3;2;6;0,01;0,07;CSCO;out_of_sample_val_2;9,999378608899011;0,4868323219468352;-20,455473238417675;41,0
15;2;28;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_2x;61,13015539166544;1,2585181020113516;-20,71604383115805;124,0
16;2;28;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_2x;30,67575793316002;1,202068262707276;-15,964532357093075;110,0
17;2;28;2;50;3;2;6;0,02;0,05;CSCO;in_sample_3_2x;13,330886177736724;0,8067337968290142;-21,093199457930037;44,0
18;2;28;2;50;3;2;6;0,02;0,05;CSCO;out_of_sample_val_1;1,5940927140439154;0,1131785563392775;-12,690148080616048;15,0
19;2;28;2;50;3;2;6;0,02;0,05;CSCO;out_of_sample_val_2;3,273981755366284;0,1796523415601107;-23,015913024665537;37,0
20;2;28;2;50;3;2;6;0,02;0,06;CSCO;in_sample_1_2x;55,22942038557304;1,1292978079330152;-20,716044552318035;117,0
21;2;28;2;50;3;2;6;0,02;0,06;CSCO;in_sample_2_2x;34,95461961614426;1,228075828003446;-16,240421878507817;105,0
22;2;28;2;50;3;2;6;0,02;0,06;CSCO;in_sample_3_2x;11,771666422519056;0,7439638320712102;-17,58346826373842;43,0
23;2;28;2;50;3;2;6;0,02;0,06;CSCO;out_of_sample_val_1;2,2872522988533817;0,1598763783343241;-12,690149626369918;15,0
24;2;28;2;50;3;2;6;0,02;0,06;CSCO;out_of_sample_val_2;5,872843955404461;0,3101168883033141;-23,015907342851506;37,0
25;2;28;2;50;3;2;6;0,02;0,07;CSCO;in_sample_1_2x;73,74847131094853;1,301196279717831;-17,579781594211298;112,0
26;2;28;2;50;3;2;6;0,02;0,07;CSCO;in_sample_2_2x;48,18450942386059;1,465493402944613;-17,976661790434644;98,0
27;2;28;2;50;3;2;6;0,02;0,07;CSCO;in_sample_3_2x;10,611372386267703;0,6617877886571482;-18,14496793264072;42,0
28;2;28;2;50;3;2;6;0,02;0,07;CSCO;out_of_sample_val_1;0,4231939648390748;0,0286124111680758;-11,695211108055704;15,0
29;2;28;2;50;3;2;6;0,02;0,07;CSCO;out_of_sample_val_2;6,398259053518607;0,3361027882224157;-23,015907373856937;37,0
30;2;28;2;50;3;2;6;0,03;0,05;CSCO;in_sample_1_2x;69,20079423065854;1,3299672505183346;-25,183665586076746;121,0
31;2;28;2;50;3;2;6;0,03;0,05;CSCO;in_sample_2_2x;38,164772734928775;1,3175907903896298;-17,518327919039834;103,0
32;2;28;2;50;3;2;6;0,03;0,05;CSCO;in_sample_3_2x;13,92005811765673;0,8733205453328072;-18,3263627096788;41,0
33;2;28;2;50;3;2;6;0,03;0,05;CSCO;out_of_sample_val_1;-1,7006817995572243;-0,1039772756741582;-20,16151817842064;13,0
