;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-194800;265;271;51,334625;46,0625;1027009,9500000005;0,10270114956523013;2000-01-21;2000-01-31;;10 days
1;-211973;280;284;52,02075;48,0;852290,4397499999;0,07729127319386975;2000-02-11;2000-02-17;;6 days
2;-237913;296;297;49,9311875;46,3125;860932,7991875;0,07247349164287353;2000-03-07;2000-03-08;;1 days
3;294409;302;303;43,273875;48,875;1649021,610125001;0,12943432960417822;2000-03-15;2000-03-16;;1 days
4;269681;329;337;53,3565;51,5625;-483807,71399999916;-0,03362289505496041;2000-04-24;2000-05-04;;10 days
5;-324502;350;352;42,851625;32,0;3521374,0157499993;0,2532371876212396;2000-05-23;2000-05-25;;2 days
6;553225;395;400;31,500375000000002;33,3125;1002512,853124999;0,05752709293143332;2000-07-27;2000-08-03;;7 days
7;-538178;447;449;34,243875;30,0;2283960,1597500015;0,1239309219531961;2000-10-10;2000-10-12;;2 days
8;591683;494;503;35,007375;39,0;2362368,337874998;0,11405096783177826;2000-12-15;2000-12-29;;14 days
9;552434;532;540;41,770875;41,8125;22995,06525000185;0,0009965077341569373;2001-02-12;2001-02-23;;11 days
10;-559394;544;546;41,29225;38,875;1352195,1465000017;0,05854004080668895;2001-03-01;2001-03-05;;4 days
11;-616348;550;554;39,6705;37,375;1414826,8339999982;0,05786415598492578;2001-03-09;2001-03-15;;6 days
12;719254;600;608;35,961779388427736;39,209999084472656;2336295,009259093;0,09032422063882017;2001-05-21;2001-06-01;;11 days
13;-643554;642;658;43,82217984771729;40,02000045776367;2446907,7551222085;0,08676381237004283;2001-07-20;2001-08-13;;24 days
14;-793547;671;676;38,62260076141357;34,599998474121094;3192123,9772740845;0,1041515125338559;2001-08-30;2001-09-07;;8 days
15;963579;693;694;35,12009923553467;34,27000045776367;-819137,3301857978;-0,024205477668777786;2001-10-08;2001-10-09;;1 days
16;871850;702;714;37,875599235534665;40,81999969482422;2567075,5404315977;0,07773871618451222;2001-10-19;2001-11-06;;18 days
17;-837882;738;748;42,47488137054443;44,15999984741211;-1411930,4396348444;-0,039673294485909505;2001-12-11;2001-12-26;;15 days
18;-760842;751;763;44,91997832489014;42,09000015258789;2153166,2525707865;0,06300043494754226;2001-12-31;2002-01-17;;17 days
19;-818044;789;792;44,411;41,31999969482422;2528574,253647218;0,06959988077673962;2002-02-26;2002-03-01;;3 days
20;962312;837;852;40,38059923553467;39,13999938964844;-1193844,1188944697;-0,030722670524277684;2002-05-06;2002-05-28;;22 days
21;-1062810;912;917;35,43897832489014;32,68000030517578;2932269,4291326143;0,07785151124903111;2002-08-21;2002-08-28;;7 days
22;1217432;931;940;33,34655877685547;32,45000076293945;-1091498,4159978007;-0,026886073010276568;2002-09-18;2002-10-01;;13 days
23;1318623;945;946;29,959799617767334;31,200000762939453;1635357,7546502945;0,041395508681461024;2002-10-08;2002-10-09;;1 days
24;-1441380;994;1010;28,542800380706787;30,34000015258789;-2590447,8071939857;-0,06296508218919894;2002-12-17;2003-01-10;;24 days
25;1328968;1035;1056;29,007900764465333;31,110000610351562;2793623,4279877306;0,07246645880908775;2003-02-18;2003-03-19;;29 days
26;-1174569;1098;1105;35,19946045684814;36,93000030517578;-2032638,4591103452;-0,049163817452518854;2003-05-19;2003-05-29;;10 days
27;-1056041;1109;1153;37,22539923858643;30,3700008392334;7239581,781051171;0,18415916389278064;2003-06-04;2003-08-06;;63 days
28;-1420354;1174;1201;32,77432015228271;32,88999938964844;-164305,46750935752;-0,0035295693954362495;2003-09-05;2003-10-14;;39 days
29;-1274117;1241;1255;36,40703954315185;37,20000076293945;-1010325,3704721172;-0,02178043668856211;2003-12-10;2003-12-31;;21 days
30;-1223888;1264;1283;37,075701522827146;39,11000061035156;-2489754,2416320834;-0,05486879557145863;2004-01-14;2004-02-11;;28 days
31;-1127005;1305;1316;38,053741065979004;37,09000015258789;1086140,8280963518;0,02532578627999127;2004-03-15;2004-03-30;;15 days
32;-1145037;1323;1355;38,403039543151856;36,65999984741211;1995844,944090752;0,04538806606131185;2004-04-08;2004-05-25;;47 days
33;1216251;1359;1366;37,79544122314453;41,20000076293945;4140798,944835116;0,09007857640011085;2004-06-01;2004-06-10;;9 days
34;-1210170;1400;1442;41,40702167510986;41,15999984741211;298938,4052249867;0,005965698997526303;2004-07-30;2004-09-29;;61 days
35;1189311;1445;1452;42,384599235534665;45,060001373291016;3181885,191857143;0,06312203455998078;2004-10-04;2004-10-13;;9 days
36;1118899;1465;1485;47,89559923553467;49,279998779296875;1549003,2651159896;0,028904524963852873;2004-11-01;2004-11-30;;29 days
37;-1169309;1492;1543;47,155499999999996;45,75;1643463,7994999958;0,029805643032095874;2004-12-09;2005-02-23;;76 days
38;1301849;1565;1574;43,617058776855465;47,04999923706055;4469170,105177525;0,07870637215058407;2005-03-28;2005-04-08;;11 days
39;-1401250;1582;1585;43,71239923858643;40,40999984741211;4627487,146883015;0,0755483443759174;2005-04-20;2005-04-25;;5 days
40;1522297;1597;1613;43,2763786239624;46,66999816894531;5166096,852468851;0,07841736422704848;2005-05-11;2005-06-03;;23 days
41;1572146;1633;1650;45,19019847106934;46,040000915527344;1336013,5138448775;0,018805016866700663;2005-07-01;2005-07-27;;26 days
42;-1563074;1652;1660;46,30720152282715;43,16999816894531;4903680,995165499;0,06774763429259167;2005-07-29;2005-08-10;;12 days
