;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;28;3;70;2;3;4;6;0,03;0,07;7;2000-01-01;2005-08-19;44448872,29765623;344,4887229765623;25,295928145134106;0,9045362752776799;2,151810452085912;27,965631491527095;-22,586455151120877;39;61,53846153846154;3,913905624033775;3,8991122642388243
1;35;3;70;2;3;4;6;0,03;0,07;7;2000-01-01;2005-08-19;36520373,14191962;265,20373141919623;21,629330307623885;0,845865897996663;1,8768523165103967;25,570637566605402;-22,058055068455563;48;60,416666666666664;2,6746487827439185;2,735252940289734
2;42;3;70;2;3;4;6;0,03;0,07;7;2000-01-01;2005-08-19;58165901,11175103;481,65901111751026;30,495264591506754;0,9958071817191538;2,4976667329743063;30,623664049961924;-18,786023521101956;56;60,71428571428571;3,126650612122376;3,194085678441616
3;49;3;70;2;3;4;6;0,03;0,07;7;2000-01-01;2005-08-19;77285297,0200686;672,852970200686;36,2239275834104;1,2524779716935588;3,572450196225296;28,921808129231703;-14,072682734174535;43;76,74418604651163;7,263045056386223;4,870522877952332
