;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;MSFT;7,687102594233615
1;49;3;50;2;3;4;6;0,01;0,06;MSFT;5,203392302668711
2;49;3;50;2;3;4;6;0,01;0,07;MSFT;4,604712504454526
3;49;3;50;2;3;4;6;0,02;0,05;MSFT;7,19489817189029
4;49;3;50;2;3;4;6;0,02;0,06;MSFT;5,324911490396532
5;49;3;50;2;3;4;6;0,02;0,07;MSFT;5,241770248187681
6;49;3;50;2;3;4;6;0,03;0,05;MSFT;6,787622918510978
7;49;3;50;2;3;4;6;0,03;0,06;MSFT;5,419479339840053
8;49;3;50;2;3;4;6;0,03;0,07;MSFT;5,180413752116759
9;49;3;60;2;3;4;6;0,01;0,05;MSFT;4,883431024817444
10;49;3;60;2;3;4;6;0,01;0,06;MSFT;2,917172247537292
11;49;3;60;2;3;4;6;0,01;0,07;MSFT;2,517169292776933
12;49;3;60;2;3;4;6;0,02;0,05;MSFT;5,609725792223834
13;49;3;60;2;3;4;6;0,02;0,06;MSFT;3,228120488036077
14;49;3;60;2;3;4;6;0,02;0,07;MSFT;3,1460253136945733
15;49;3;60;2;3;4;6;0,03;0,05;MSFT;6,084464274014407
16;49;3;60;2;3;4;6;0,03;0,06;MSFT;4,003970955355544
17;49;3;60;2;3;4;6;0,03;0,07;MSFT;3,0619172896943825
18;49;3;70;2;3;4;6;0,01;0,05;MSFT;5,802388794947651
19;49;3;70;2;3;4;6;0,01;0,06;MSFT;4,33222006231369
20;49;3;70;2;3;4;6;0,01;0,07;MSFT;4,1034682517826235
21;49;3;70;2;3;4;6;0,02;0,05;MSFT;6,556665105053801
22;49;3;70;2;3;4;6;0,02;0,06;MSFT;4,2404426353663975
23;49;3;70;2;3;4;6;0,02;0,07;MSFT;3,8322953580972055
24;49;3;70;2;3;4;6;0,03;0,05;MSFT;6,507084952287448
25;49;3;70;2;3;4;6;0,03;0,06;MSFT;4,82680062803789
26;49;3;70;2;3;4;6;0,03;0,07;MSFT;3,548093271900423
