;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;80;2;3;4;6;0,01;0,05;AEE;8,09428352033889
1;49;3;80;2;3;4;6;0,01;0,06;AEE;6,064989515515064
2;49;3;80;2;3;4;6;0,01;0,07;AEE;4,436628404932586
3;49;3;80;2;3;4;6;0,02;0,05;AEE;6,908431665039335
4;49;3;80;2;3;4;6;0,02;0,06;AEE;5,742366291436769
5;49;3;80;2;3;4;6;0,02;0,07;AEE;4,000427295861338
6;49;3;80;2;3;4;6;0,03;0,05;AEE;5,414752354864275
7;49;3;80;2;3;4;6;0,03;0,06;AEE;4,442121843341626
8;49;3;80;2;3;4;6;0,03;0,07;AEE;3,0774043363212327
9;49;3;90;2;3;4;6;0,01;0,05;AEE;6,927054994662886
10;49;3;90;2;3;4;6;0,01;0,06;AEE;6,151157167926879
11;49;3;90;2;3;4;6;0,01;0,07;AEE;3,8230652602871644
12;49;3;90;2;3;4;6;0,02;0,05;AEE;5,758355702207122
13;49;3;90;2;3;4;6;0,02;0,06;AEE;5,188599688051991
14;49;3;90;2;3;4;6;0,02;0,07;AEE;3,0053442117589277
15;49;3;90;2;3;4;6;0,03;0,05;AEE;4,6575967816262125
16;49;3;90;2;3;4;6;0,03;0,06;AEE;4,0739052793210115
17;49;3;90;2;3;4;6;0,03;0,07;AEE;2,084105875939295
18;49;3;100;2;3;4;6;0,01;0,05;AEE;8,346026519895373
19;49;3;100;2;3;4;6;0,01;0,06;AEE;7,580307290459961
20;49;3;100;2;3;4;6;0,01;0,07;AEE;5,828899272958264
21;49;3;100;2;3;4;6;0,02;0,05;AEE;7,033322276862319
22;49;3;100;2;3;4;6;0,02;0,06;AEE;6,320151879765531
23;49;3;100;2;3;4;6;0,02;0,07;AEE;4,798675116929017
24;49;3;100;2;3;4;6;0,03;0,05;AEE;5,500092982392274
25;49;3;100;2;3;4;6;0,03;0,06;AEE;4,969576856493835
26;49;3;100;2;3;4;6;0,03;0,07;AEE;3,739887580537789
