;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;3;50;2;3;3;6;0,01;0,05;CI;6,750697596379534
1;28;3;50;2;3;3;6;0,01;0,06;CI;5,528247872728772
2;28;3;50;2;3;3;6;0,01;0,07;CI;4,474548740449853
3;28;3;50;2;3;3;6;0,02;0,05;CI;5,699594031167969
4;28;3;50;2;3;3;6;0,02;0,06;CI;4,672702850445449
5;28;3;50;2;3;3;6;0,02;0,07;CI;3,484280535468572
6;28;3;50;2;3;3;6;0,03;0,05;CI;4,858473507431958
7;28;3;50;2;3;3;6;0,03;0,06;CI;3,736536321818447
8;28;3;50;2;3;3;6;0,03;0,07;CI;2,6562686552339434
9;28;3;60;2;3;3;6;0,01;0,05;CI;7,055727567335234
10;28;3;60;2;3;3;6;0,01;0,06;CI;6,6464894471559886
11;28;3;60;2;3;3;6;0,01;0,07;CI;5,654186152787036
12;28;3;60;2;3;3;6;0,02;0,05;CI;5,9646615520226
13;28;3;60;2;3;3;6;0,02;0,06;CI;5,540623735898272
14;28;3;60;2;3;3;6;0,02;0,07;CI;4,573360122430517
15;28;3;60;2;3;3;6;0,03;0,05;CI;5,0520203302718
16;28;3;60;2;3;3;6;0,03;0,06;CI;5,18199518718249
17;28;3;60;2;3;3;6;0,03;0,07;CI;4,022071556657894
18;28;3;70;2;3;3;6;0,01;0,05;CI;6,061492776915913
19;28;3;70;2;3;3;6;0,01;0,06;CI;5,8365705858689925
20;28;3;70;2;3;3;6;0,01;0,07;CI;6,098100795801486
21;28;3;70;2;3;3;6;0,02;0,05;CI;5,496103864647798
22;28;3;70;2;3;3;6;0,02;0,06;CI;4,565779278682546
23;28;3;70;2;3;3;6;0,02;0,07;CI;4,5577880753973
24;28;3;70;2;3;3;6;0,03;0,05;CI;5,37952788472681
25;28;3;70;2;3;3;6;0,03;0,06;CI;3,6389004401991776
26;28;3;70;2;3;3;6;0,03;0,07;CI;4,340923532924556
