;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MU;cenario_in_sample_1x;janela_rsi;56;6,919184952858581
1;MU;cenario_in_sample_1x;ordem;2;5,091506172072838
2;MU;cenario_in_sample_1x;lookback;50;5,45935380972913
3;MU;cenario_in_sample_1x;break_min;3;6,014359311050206
