;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;ED;cenario_in_sample_1x;janela_rsi;42;4,569147307071481
1;ED;cenario_in_sample_1x;ordem;5;8,226903961088572
2;ED;cenario_in_sample_1x;lookback;100;4,569147307071481
3;ED;cenario_in_sample_1x;break_min;3;4,569147307071481
