;Date;Open;High;Low;Close;Volume;Evento
0;2016-01-04;65,93000030517578;66,19999694824219;64,97000122070312;65,37999725341797;3899500;0
1;2016-01-05;65,4800033569336;66,02999877929688;65,2300033569336;65,58999633789062;2699100;0
2;2016-01-06;64,47000122070312;64,68000030517578;62,529998779296875;63,619998931884766;4167100;0
3;2016-01-07;62,27000045776367;63,130001068115234;61,68000030517578;61,81999969482422;6444900;0
4;2016-01-08;62,36000061035156;63,810001373291016;62,0099983215332;62,650001525878906;4510300;0
5;2016-01-11;63,150001525878906;63,5;62,119998931884766;63,15999984741211;4568600;0
6;2016-01-12;63,220001220703125;64,5;63,16999816894531;64,31999969482422;4915300;0
7;2016-01-13;63,83000183105469;64,02999877929688;60,130001068115234;60,27000045776367;5475500;0
8;2016-01-14;60,209999084472656;62,119998931884766;58,91999816894531;60,7400016784668;7445800;0
9;2016-01-15;59,02000045776367;60,150001525878906;58,33000183105469;59,54999923706055;8374900;0
10;2016-01-19;60,439998626708984;60,5;57,619998931884766;58,380001068115234;5212800;0
11;2016-01-20;57,630001068115234;60,599998474121094;56,43000030517578;59,810001373291016;8220000;0
12;2016-01-21;59,75;62,560001373291016;59,150001525878906;61,650001525878906;6139900;0
13;2016-01-22;62,58000183105469;63,61000061035156;61,61000061035156;62,459999084472656;4769700;0
14;2016-01-25;62,400001525878906;62,400001525878906;60,0;60,119998931884766;3231000;0
15;2016-01-26;60,709999084472656;62,060001373291016;60,279998779296875;61,939998626708984;3255400;0
16;2016-01-27;61,810001373291016;62,45000076293945;60,0099983215332;60,63999938964844;4022700;0
17;2016-01-28;61,27000045776367;61,63999938964844;58,79999923706055;59,209999084472656;4650600;0
18;2016-01-29;59,88999938964844;61,310001373291016;59,369998931884766;61,279998779296875;3171000;0
19;2016-02-01;60,31999969482422;61,900001525878906;60,0099983215332;61,41999816894531;3495700;0
20;2016-02-02;60,400001525878906;60,7599983215332;58,9900016784668;59,06999969482422;3929000;0
21;2016-02-03;59,15999984741211;59,72999954223633;57,689998626708984;59,38999938964844;3559900;0
22;2016-02-04;59,279998779296875;60,900001525878906;58,88999938964844;60,709999084472656;4331500;0
23;2016-02-05;60,68000030517578;60,709999084472656;59,130001068115234;60,0099983215332;3703700;0
24;2016-02-08;59,59000015258789;59,79999923706055;57,88999938964844;59,439998626708984;5116000;0
25;2016-02-09;59,0;61,630001068115234;59,0;60,77000045776367;5311100;0
26;2016-02-10;61,630001068115234;62,84000015258789;61,18000030517578;61,380001068115234;3575500;0
27;2016-02-11;60,5;62,18000030517578;60,099998474121094;61,59000015258789;4797600;0
28;2016-02-12;62,060001373291016;63,88999938964844;61,630001068115234;63,79999923706055;3711600;0
29;2016-02-16;64,2699966430664;65,55000305175781;63,97999954223633;65,05999755859375;5517600;0
30;2016-02-17;65,73999786376953;67,87999725341797;65,6500015258789;66,68000030517578;4907300;0
31;2016-02-18;64,0999984741211;65,68000030517578;64,0;64,94000244140625;7969300;0
32;2016-02-19;64,5;65,80999755859375;64,25;65,70999908447266;3596800;0
33;2016-02-22;66,20999908447266;67,52999877929688;66,18000030517578;66,79000091552734;5341400;0
34;2016-02-23;66,51000213623047;66,86000061035156;66,05000305175781;66,2699966430664;3016300;0
35;2016-02-24;65,63999938964844;67,26000213623047;65,02999877929688;67,02999877929688;3740700;0
36;2016-02-25;67,55999755859375;68,33000183105469;66,77999877929688;68,30000305175781;4236200;0
37;2016-02-26;68,97000122070312;69,0;67,80000305175781;68,1500015258789;2961100;0
