indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;52,0;78,11218866632711;-1,3269258800414674;147,11233442848342;28,0;77,0
1,0;52,0;78,11218866632711;0,05526434354336438;75,23844280207217;28,0;77,0
2,0;52,0;78,11218866632711;-1,3269258800414674;147,11233442848342;30,0;79,0
3,0;52,0;78,11218866632711;0,05526434354336438;75,23844280207217;30,0;79,0
4,0;83,0;68,26171212887719;-0,31775730765967486;94,6355686646302;33,0;82,0
5,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;36,0;85,0
6,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;38,0;87,0
7,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;41,0;90,0
8,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;45,0;94,0
9,0;86,0;68,88440303927158;-0,27140545961928053;92,2252725665297;48,0;97,0
10,0;52,0;78,11218866632711;-0,27140545961928053;92,2252725665297;49,0;98,0
11,0;52,0;78,11218866632711;-0,27140545961928053;92,2252725665297;52,0;101,0
12,0;86,0;68,88440303927158;-1,2078664637194034;172,76091891914027;55,0;104,0
13,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;55,0;104,0
14,0;86,0;68,88440303927158;-1,2078664637194034;172,76091891914027;59,0;108,0
15,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;59,0;108,0
16,0;86,0;68,88440303927158;-0,9513323334410881;150,69898371520515;62,0;111,0
17,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;62,0;111,0
18,0;86,0;68,88440303927158;-0,9513323334410881;150,69898371520515;67,0;116,0
19,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;67,0;116,0
20,0;86,0;68,88440303927158;-0,14514926740749895;81,36724003631649;69,0;118,0
21,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;69,0;118,0
22,0;86,0;68,88440303927158;-0,14514926740749895;81,36724003631649;74,0;123,0
23,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;74,0;123,0
24,0;86,0;68,88440303927158;-0,14514926740749895;81,36724003631649;77,0;126,0
25,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;77,0;126,0
26,0;86,0;68,88440303927158;-0,14514926740749895;81,36724003631649;83,0;132,0
27,0;86,0;68,88440303927158;0,2075636367981275;51,03393027463261;83,0;132,0
28,0;86,0;68,88440303927158;-0,14514926740749895;81,36724003631649;86,0;135,0
29,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;92,0;141,0
30,0;142,0;77,75134796579707;-1,755290087403118;327,00254037703985;98,0;147,0
31,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;98,0;147,0
32,0;119,0;64,09447721482411;0,5937769891727372;-6,5649844967316255;99,0;148,0
33,0;119,0;64,09447721482411;0,8455696500621883;-36,5283111425763;99,0;148,0
34,0;142,0;77,75134796579707;-1,755290087403118;327,00254037703985;105,0;154,0
35,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;105,0;154,0
36,0;142,0;77,75134796579707;-0,6181345174410863;165,52644944243133;109,0;158,0
37,0;142,0;77,75134796579707;0,5937769891727372;-6,5649844967316255;109,0;158,0
