;Date;RSI
0;2016-01-04;
1;2016-01-05;
2;2016-01-06;
3;2016-01-07;
4;2016-01-08;
5;2016-01-11;
6;2016-01-12;
7;2016-01-13;
8;2016-01-14;
9;2016-01-15;
10;2016-01-19;
11;2016-01-20;
12;2016-01-21;
13;2016-01-22;
14;2016-01-25;
15;2016-01-26;
16;2016-01-27;
17;2016-01-28;
18;2016-01-29;
19;2016-02-01;
20;2016-02-02;39,07926729270501
21;2016-02-03;39,746662759245396
22;2016-02-04;41,952509019647714
23;2016-02-05;43,78657284129465
24;2016-02-08;45,72249924412215
25;2016-02-09;46,68078859179056
26;2016-02-10;46,868404479276336
27;2016-02-11;45,03094321072004
28;2016-02-12;56,88645953488373
29;2016-02-16;58,175618477057604
30;2016-02-17;63,27747204153119
31;2016-02-18;61,962076447828856
32;2016-02-19;61,02391585082818
33;2016-02-22;59,88461711138714
34;2016-02-23;57,409563777259656
35;2016-02-24;64,31827505499535
36;2016-02-25;63,4860112431623
37;2016-02-26;66,74097075252402
38;2016-02-29;71,28571236539119
39;2016-03-01;69,40638995444041
40;2016-03-02;68,83579430041343
41;2016-03-03;77,5042808873501
42;2016-03-04;77,4785021738294
43;2016-03-07;76,45295537149735
44;2016-03-08;74,53271647563106
45;2016-03-09;77,34607878524349
46;2016-03-10;72,42670269886942
47;2016-03-11;72,9663632250931
48;2016-03-14;75,68757413534036
49;2016-03-15;70,0424706199961
50;2016-03-16;69,24036170763628
51;2016-03-17;67,06668450250473
52;2016-03-18;78,11218866632711
53;2016-03-21;72,39974295525731
54;2016-03-22;63,75748389618535
55;2016-03-23;60,53131671498778
56;2016-03-24;55,02811106419845
57;2016-03-28;58,71558348724831
58;2016-03-29;57,110980337591414
59;2016-03-30;59,052191501955484
60;2016-03-31;56,12411703336501
61;2016-04-01;46,19174596576958
62;2016-04-04;44,94332994877263
63;2016-04-05;43,22105449714342
64;2016-04-06;42,57641637701067
65;2016-04-07;43,56567414106264
66;2016-04-08;45,654054426704185
67;2016-04-11;48,18653788505187
68;2016-04-12;46,547879267361026
69;2016-04-13;42,028982836452414
70;2016-04-14;43,69787769030443
71;2016-04-15;41,54787187137881
72;2016-04-18;39,05447328792553
73;2016-04-19;35,43820609238165
74;2016-04-20;37,35763325579395
75;2016-04-21;41,873132701131226
76;2016-04-22;40,957461199238864
77;2016-04-25;44,93904166529043
78;2016-04-26;34,18370581267969
79;2016-04-27;43,15720100794727
80;2016-04-28;42,01795516533947
81;2016-04-29;46,35450289789322
82;2016-05-02;63,28769165810827
83;2016-05-03;68,26171212887719
84;2016-05-04;66,00571592830522
85;2016-05-05;65,15006599107366
86;2016-05-06;68,88440303927158
87;2016-05-09;64,51249597768958
88;2016-05-10;67,3958584998029
89;2016-05-11;57,23445194032854
90;2016-05-12;51,46806815868379
91;2016-05-13;46,14767122532766
92;2016-05-16;49,20515010751049
93;2016-05-17;48,94578642035028
94;2016-05-18;42,78846179038328
95;2016-05-19;40,524582684208795
96;2016-05-20;39,086623694700926
97;2016-05-23;43,693685179425586
98;2016-05-24;43,988041379970504
99;2016-05-25;47,183084213580344
100;2016-05-26;38,145868902925095
101;2016-05-27;39,02620228836405
102;2016-05-31;34,14251634168505
103;2016-06-01;39,55169126684481
104;2016-06-02;44,78202282975246
105;2016-06-03;45,93494022860291
106;2016-06-06;45,234903521402245
107;2016-06-07;43,79465972105862
108;2016-06-08;44,951767983911054
109;2016-06-09;38,87362601373816
110;2016-06-10;41,1636303509135
111;2016-06-13;42,46060386140251
112;2016-06-14;44,149762369803284
113;2016-06-15;41,930256287137624
114;2016-06-16;43,047437546651416
115;2016-06-17;53,350978264306626
116;2016-06-20;61,98828247495749
117;2016-06-21;61,29030833112466
118;2016-06-22;62,03164326179953
119;2016-06-23;64,09447721482411
120;2016-06-24;43,22886411978922
121;2016-06-27;38,534528350831614
122;2016-06-28;40,51020811320156
123;2016-06-29;47,36599024537459
124;2016-06-30;48,438201548674094
125;2016-07-01;48,344681119033076
126;2016-07-05;47,88858484047512
127;2016-07-06;50,0
128;2016-07-07;52,301627491760186
129;2016-07-08;54,76091454986751
130;2016-07-11;56,046704075487035
131;2016-07-12;59,77860067166158
132;2016-07-13;58,32000224609238
133;2016-07-14;60,24242046859573
134;2016-07-15;59,08352607916006
135;2016-07-18;59,708743557297616
136;2016-07-19;57,64119848692088
137;2016-07-20;54,41497737564069
138;2016-07-21;55,71244913735916
139;2016-07-22;56,76691429804296
140;2016-07-25;54,92160763577481
141;2016-07-26;71,10989627469306
142;2016-07-27;77,75134796579707
143;2016-07-28;77,2229040821689
144;2016-07-29;73,80952253744843
145;2016-08-01;67,87606807294469
146;2016-08-02;61,199988525383624
147;2016-08-03;66,8530548073759
148;2016-08-04;67,21960744137836
149;2016-08-05;67,19368852374976
150;2016-08-08;61,87116341333994
151;2016-08-09;57,361693507019694
152;2016-08-10;52,8248549012452
153;2016-08-11;60,18517791742346
154;2016-08-12;57,80108585196878
155;2016-08-15;63,08596121966212
156;2016-08-16;61,77342078717478
157;2016-08-17;64,10258918279577
158;2016-08-18;65,59031258227978
159;2016-08-19;67,2430611692986
160;2016-08-22;59,38664174585594
161;2016-08-23;59,00562972632917
162;2016-08-24;53,73274857625434
163;2016-08-25;62,12269901278279
164;2016-08-26;56,67721894725358
165;2016-08-29;57,17259756842281
166;2016-08-30;55,78093855620071
167;2016-08-31;53,60627188064212
168;2016-09-01;49,07597214247724
169;2016-09-02;43,063247064242866
170;2016-09-06;36,03407368968151
171;2016-09-07;38,76049443662627
172;2016-09-08;40,10868582697342
173;2016-09-09;30,514080239080016
174;2016-09-12;37,83381479334952
175;2016-09-13;37,144924250506776
176;2016-09-14;32,9448086246083
177;2016-09-15;37,1407447804368
178;2016-09-16;34,50499988780285
179;2016-09-19;33,77806042766453
180;2016-09-20;36,41266881915592
181;2016-09-21;39,8009739824887
182;2016-09-22;38,21478411829083
183;2016-09-23;36,533323432069615
184;2016-09-26;31,321480141517043
185;2016-09-27;31,58231974639719
186;2016-09-28;31,80074705725019
187;2016-09-29;32,784709864423746
188;2016-09-30;36,1303727187208
189;2016-10-03;37,168747549307795
190;2016-10-04;36,733280647873414
191;2016-10-05;40,642864383004735
192;2016-10-06;39,475588125466764
193;2016-10-07;39,475588125466764
194;2016-10-10;51,035085647105355
195;2016-10-11;39,198427880509975
196;2016-10-12;42,58892923054655
197;2016-10-13;44,13460607358849
198;2016-10-14;40,59301823957413
199;2016-10-17;40,88565483991615
200;2016-10-18;47,51706400972284
201;2016-10-19;38,74995556734646
202;2016-10-20;35,043648390785734
203;2016-10-21;35,54814300367191
204;2016-10-24;43,341662425443126
205;2016-10-25;50,438579857896556
206;2016-10-26;47,52064986653776
207;2016-10-27;46,787707264886684
208;2016-10-28;52,297328366657005
209;2016-10-31;58,125734206749
210;2016-11-01;55,00578132119651
211;2016-11-02;57,651264554023534
212;2016-11-03;59,93266252743291
213;2016-11-04;61,36364949967096
214;2016-11-07;69,11200579128258
215;2016-11-08;73,39986922823732
216;2016-11-09;80,3412346125861
217;2016-11-10;75,69062070958884
218;2016-11-11;74,79744062637758
219;2016-11-14;80,57466876915987
220;2016-11-15;83,82447693170897
221;2016-11-16;82,08171099644112
222;2016-11-17;81,38617411452361
223;2016-11-18;82,64076420809442
224;2016-11-21;84,26741535410254
225;2016-11-22;84,60015995013913
226;2016-11-23;85,78013976010845
227;2016-11-25;89,14625975197134
228;2016-11-28;86,36662016699074
229;2016-11-29;86,81389561441932
230;2016-11-30;83,78017113981737
231;2016-12-01;86,90628577808552
232;2016-12-02;83,49873939895338
233;2016-12-05;84,42621669344547
234;2016-12-06;85,04776624815806
235;2016-12-07;85,33625891480106
236;2016-12-08;81,44142781863587
237;2016-12-09;80,25557725476509
238;2016-12-12;84,16938541399514
239;2016-12-13;84,81972967534307
240;2016-12-14;76,97263063489187
241;2016-12-15;76,82334124094473
242;2016-12-16;80,45976948495579
243;2016-12-19;74,61690400286267
244;2016-12-20;76,67558978213792
245;2016-12-21;75,16642945453401
246;2016-12-22;68,87036005057534
247;2016-12-23;69,12793690569849
248;2016-12-27;68,34204588294058
249;2016-12-28;66,90095974361337
250;2016-12-29;64,36859606135803
251;2016-12-30;63,03476525585757
252;2017-01-03;59,50354820993282
253;2017-01-04;61,51026220731146
254;2017-01-05;53,14515791623905
255;2017-01-06;50,92905949640825
256;2017-01-09;41,69155392120394
257;2017-01-10;42,15293171309799
258;2017-01-11;46,709883430698326
259;2017-01-12;41,1247534523377
260;2017-01-13;42,43984801501235
261;2017-01-17;43,18179241501791
262;2017-01-18;44,301619367028195
263;2017-01-19;43,37976986866537
264;2017-01-20;47,70113220563421
265;2017-01-23;46,42509138841646
266;2017-01-24;48,31684828670837
267;2017-01-25;59,32538856574112
268;2017-01-26;58,79397254643965
269;2017-01-27;59,566087564989054
270;2017-01-30;59,33203079037677
271;2017-01-31;55,92591860003475
272;2017-02-01;59,60783433749584
273;2017-02-02;59,842516137365095
274;2017-02-03;64,20091998678964
275;2017-02-06;68,27196079688599
276;2017-02-07;67,15540553642198
277;2017-02-08;69,15192100125
278;2017-02-09;72,41698455821286
279;2017-02-10;67,57545817206618
280;2017-02-13;76,78045745071228
281;2017-02-14;76,22375064022829
282;2017-02-15;81,27207265982628
283;2017-02-16;80,03732139959519
284;2017-02-17;76,0517778044802
285;2017-02-21;67,20685757840673
286;2017-02-22;65,33825272154925
287;2017-02-23;60,98850743444484
288;2017-02-24;57,12899802716387
289;2017-02-27;57,703343204079125
290;2017-02-28;54,26427150047299
291;2017-03-01;64,22904841671664
292;2017-03-02;62,52142903880129
293;2017-03-03;58,70446069440472
294;2017-03-06;59,03909381671061
295;2017-03-07;52,94119532722083
296;2017-03-08;53,098819871450395
297;2017-03-09;52,10792569253156
298;2017-03-10;51,11876968491658
299;2017-03-13;51,034473686806734
300;2017-03-14;49,25124644157196
301;2017-03-15;51,740516070620195
302;2017-03-16;50,68713919178961
303;2017-03-17;44,89612789263987
304;2017-03-20;46,666657743399405
305;2017-03-21;48,89266531711708
306;2017-03-22;65,47353748559887
307;2017-03-23;69,36170097640027
308;2017-03-24;73,58490774964953
309;2017-03-27;71,70348135338837
310;2017-03-28;73,49799511983699
311;2017-03-29;75,99178196426084
312;2017-03-30;73,34851487557488
313;2017-03-31;76,303324390191
314;2017-04-03;72,30537203840049
315;2017-04-04;71,18642924288561
316;2017-04-05;71,5025660950178
317;2017-04-06;69,98510965967608
318;2017-04-07;67,57531558798016
319;2017-04-10;66,11027847277089
320;2017-04-11;65,93726540749327
321;2017-04-12;70,60149983450538
322;2017-04-13;65,60670262802215
323;2017-04-17;66,06110319401341
324;2017-04-18;65,49116725931685
325;2017-04-19;61,62116794769857
326;2017-04-20;64,1698804394061
327;2017-04-21;51,61607300312948
328;2017-04-24;51,85184083545695
329;2017-04-25;54,88584812125106
330;2017-04-26;62,67209393984697
331;2017-04-27;55,39258151408311
332;2017-04-28;49,33646291434589
333;2017-05-01;53,37644599517025
334;2017-05-02;59,74632510601194
335;2017-05-03;65,51976242751095
336;2017-05-04;66,34542895132287
337;2017-05-05;69,35362500630947
338;2017-05-08;66,86219321610317
339;2017-05-09;79,38574037895971
340;2017-05-10;80,7575836391835
341;2017-05-11;78,72234438982082
342;2017-05-12;76,88442268852278
343;2017-05-15;79,35240717986613
344;2017-05-16;78,69399187095053
345;2017-05-17;72,13690996477891
346;2017-05-18;74,33862602948889
347;2017-05-19;73,16736265684402
348;2017-05-22;75,77884070740764
349;2017-05-23;76,0104218612399
350;2017-05-24;75,30200105138832
351;2017-05-25;74,04793999215181
352;2017-05-26;76,47059462221833
353;2017-05-30;80,92368501180603
354;2017-05-31;80,68123064773812
355;2017-06-01;80,18768780116804
356;2017-06-02;81,95598232070087
357;2017-06-05;75,46151655606162
358;2017-06-06;65,72899263872185
359;2017-06-07;67,7197228326836
360;2017-06-08;56,9354865173056
361;2017-06-09;48,001951220237665
362;2017-06-12;48,16626026330162
363;2017-06-13;53,26633130800681
364;2017-06-14;49,63073904031218
365;2017-06-15;51,77978106143779
366;2017-06-16;56,15027898520849
367;2017-06-19;58,31702507509015
368;2017-06-20;53,12928804771559
369;2017-06-21;49,7810123588702
370;2017-06-22;45,90164575163756
371;2017-06-23;45,284977493298584
372;2017-06-26;43,07774870375494
373;2017-06-27;36,22712032493838
374;2017-06-28;39,23078463295372
375;2017-06-29;33,797908828762004
376;2017-06-30;31,003176777833687
377;2017-07-03;26,13910303229008
378;2017-07-05;32,48502674855446
379;2017-07-06;35,45752679637745
380;2017-07-07;37,40093471202552
381;2017-07-10;38,6493390167391
382;2017-07-11;44,91271665813087
383;2017-07-12;46,11146021430523
384;2017-07-13;39,12448800353603
385;2017-07-14;40,18815074824993
386;2017-07-17;38,237340291028765
387;2017-07-18;41,56545626021885
388;2017-07-19;36,463678945341535
389;2017-07-20;42,57261689266749
390;2017-07-21;44,855311382269385
391;2017-07-24;45,21880094891337
392;2017-07-25;46,00639113918034
393;2017-07-26;46,41418562846273
394;2017-07-27;64,38746025903717
395;2017-07-28;56,60191060864078
396;2017-07-31;71,21537591859808
397;2017-08-01;73,58122660137136
398;2017-08-02;64,49398972321515
399;2017-08-03;61,55990949572343
400;2017-08-04;75,30629033116317
401;2017-08-07;76,31101701988815
402;2017-08-08;62,53868579604606
403;2017-08-09;51,99998424899193
404;2017-08-10;46,291986528771794
405;2017-08-11;46,23843724488648
406;2017-08-14;47,395246961848684
407;2017-08-15;47,30573594057118
408;2017-08-16;45,02342422504409
409;2017-08-17;38,601029612731054
410;2017-08-18;38,6963164577496
411;2017-08-21;40,541905204870105
412;2017-08-22;48,43681392977665
413;2017-08-23;44,50481149210614
414;2017-08-24;43,66543034433615
415;2017-08-25;42,9402170193675
416;2017-08-28;44,38275099343402
417;2017-08-29;41,406252328306344
418;2017-08-30;47,07958106821683
419;2017-08-31;50,18805676167436
420;2017-09-01;50,29190870431986
421;2017-09-05;44,32477823720583
422;2017-09-06;40,69025374968305
423;2017-09-07;44,856752658910175
424;2017-09-08;55,1080593533901
425;2017-09-11;62,94982695616867
426;2017-09-12;64,15752451693508
427;2017-09-13;65,89183198829677
428;2017-09-14;64,17415674959587
429;2017-09-15;61,5524208350707
430;2017-09-18;69,52334452337354
431;2017-09-19;71,83693680005005
432;2017-09-20;70,8676804188144
433;2017-09-21;65,6197462316213
434;2017-09-22;72,48038779627804
435;2017-09-25;76,11243801673196
436;2017-09-26;71,57833464044737
437;2017-09-27;71,97014149659745
438;2017-09-28;76,30586107599527
439;2017-09-29;71,46562988742441
440;2017-10-02;72,23286876859756
441;2017-10-03;66,92865224954116
442;2017-10-04;70,9615434462272
443;2017-10-05;76,94932770573203
444;2017-10-06;77,74694125706311
445;2017-10-09;76,8876038872521
