;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
32;239,0;-0,36054417305235614;170,9897870348562;84,81972967534307;1;227,0;269,0;4,0;216,0;276,0;92,0;-0,36054
33;239,0;-0,26081951284280613;147,15559324477374;84,81972967534307;1;227,0;269,0;4,0;231,0;280,0;98,0;-0,26082
34;239,0;-0,08250365152364629;104,53810238949453;84,81972967534307;1;231,0;282,0;4,0;239,0;288,0;101,0;-0,0825
35;242,0;0,02030757937176233;75,5453352769893;80,45976948495579;1;41,0;216,0;6,0;241,0;291,0;102,0;0,02031
36;269,0;-0,8417880703451338;286,00707848783003;59,566087564989054;1;239,0;269,0;3,0;219,0;269,0;93,0;-0,84179
37;282,0;-0,1602822022462995;126,47165369328273;81,27207265982628;1;227,0;330,0;3,0;263,0;331,0;108,0;-0,16028
38;282,0;-0,08647204797818693;105,65719018967499;81,27207265982628;1;231,0;282,0;4,0;232,0;284,0;99,0;-0,08647
39;282,0;1,4400912178803313;-324,8336507824272;81,27207265982628;1;258,0;301,0;2,0;251,0;307,0;105,0;1,44009
40;282,0;1,669691161141325;-389,58083478202735;81,27207265982628;1;269,0;313,0;2,0;263,0;318,0;109,0;1,66969
41;313,0;0,1649725647775;24,666911614833495;76,303324390191;1;308,0;356,0;6,0;290,0;357,0;115,0;0,16497
42;313,0;0,5436833281082926;-93,86955730770458;76,303324390191;1;291,0;356,0;3,0;290,0;357,0;116,0;0,54368
43;340,0;0,07489991759483594;55,291611656939274;80,7575836391835;1;340,0;356,0;4,0;313,0;362,0;131,0;0,0749
44;340,0;0,1649725647775;24,666911614833495;80,7575836391835;1;308,0;356,0;6,0;313,0;362,0;132,0;0,16497
45;356,0;-2,148996113237338;846,9985986331932;81,95598232070087;1;356,0;367,0;2,0;321,0;379,0;135,0;-2,149
46;356,0;-1,327574892829468;554,5726441679915;81,95598232070087;1;356,0;383,0;2,0;340,0;392,0;141,0;-1,32757
47;356,0;-0,12544367335139364;126,613930033797;81,95598232070087;1;353,0;401,0;3,0;356,0;405,0;149,0;-0,12544
48;356,0;0,07489991759483594;55,291611656939274;81,95598232070087;1;340,0;383,0;4,0;317,0;389,0;134,0;0,0749
49;356,0;0,20027501083344118;10,658078463995807;81,95598232070087;1;343,0;383,0;3,0;343,0;392,0;144,0;0,20028
50;397,0;-0,20426233461779303;154,6733734446352;73,58122660137136;1;353,0;397,0;3,0;347,0;398,0;145,0;-0,20426
51;401,0;-2,53401846273741;1092,4524205775895;76,31101701988815;1;401,0;412,0;2,0;363,0;416,0;152,0;-2,53402
52;401,0;-0,1491360073279367;136,11455595839078;76,31101701988815;1;356,0;431,0;3,0;381,0;432,0;160,0;-0,14914
53;401,0;-0,12544367335139364;126,613930033797;76,31101701988815;1;353,0;401,0;3,0;351,0;402,0;147,0;-0,12544
54;401,0;-0,005840558916358753;78,65308114534801;76,31101701988815;1;41,0;209,0;4,0;385,0;434,0;164,0;-0,00584
55;401,0;-0,00013934983494290942;76,36689630370026;76,31101701988815;1;41,0;209,0;5,0;388,0;437,0;166,0;-0,00014
56;401,0;0,033393586911045554;62,920188668558886;76,31101701988815;1;401,0;444,0;4,0;394,0;446,0;168,0;0,03339
57;401,0;0,5292350571999413;-135,91224091728833;76,31101701988815;1;367,0;412,0;3,0;362,0;416,0;151,0;0,52924
58;401,0;0,6824476046291998;-197,350472436421;76,31101701988815;1;397,0;444,0;2,0;370,0;446,0;157,0;0,68245
59;435,0;0,28576842049599005;-48,19682489902371;76,11243801673196;1;435,0;458,0;4,0;406,0;461,0;173,0;0,28577
60;435,0;0,2949486279778399;-52,19021515362839;76,11243801673196;1;435,0;463,0;5,0;413,0;470,0;179,0;0,29495
61;435,0;0,9902479674097681;-354,64542780651715;76,11243801673196;1;406,0;451,0;3,0;406,0;455,0;174,0;0,99025
62;435,0;1,0688753041704757;-388,84831929742495;76,11243801673196;1;427,0;463,0;3,0;408,0;470,0;176,0;1,06888
63;463,0;-0,5809107203600661;353,33266312682207;84,37099960011147;1;463,0;484,0;3,0;427,0;487,0;187,0;-0,58091
64;463,0;-0,2395372441451553;195,27674363931837;84,37099960011147;1;463,0;489,0;2,0;444,0;493,0;199,0;-0,23954
65;463,0;-0,15383923090182314;155,59856350765557;84,37099960011147;1;463,0;501,0;2,0;458,0;512,0;203,0;-0,15384
66;463,0;0,2949486279778399;-52,1902151536284;84,37099960011147;1;435,0;484,0;5,0;426,0;484,0;186,0;0,29495
67;463,0;0,3071889046203064;-57,85746323909038;84,37099960011147;1;435,0;494,0;5,0;438,0;500,0;196,0;0,30719
68;463,0;0,7451650637324463;-260,64042490801114;84,37099960011147;1;458,0;501,0;2,0;458,0;507,0;204,0;0,74517
69;489,0;0,03183979779206325;62,57337013201851;78,14303125233744;1;397,0;444,0;5,0;467,0;516,0;206,0;0,03184
70;489,0;0,10183623206975548;28,34511377022701;78,14303125233744;1;476,0;513,0;3,0;467,0;516,0;207,0;0,10184
71;501,0;-0,18152360106104126;169,4684329574239;78,5251088258422;1;463,0;520,0;3,0;470,0;520,0;208,0;-0,18152
72;501,0;-0,07680487226203193;117,0043498291202;78,5251088258422;1;489,0;524,0;4,0;474,0;525,0;212,0;-0,0768
73;501,0;0,03183979779206325;62,57337013201851;78,5251088258422;1;397,0;444,0;5,0;470,0;525,0;209,0;0,03184
74;524,0;-2,2543606420048383;1258,0435731743507;76,75859676381546;1;524,0;533,0;2,0;484,0;533,0;218,0;-2,25436
75;524,0;-2,1991121467244557;1229,0933616474301;76,75859676381546;1;524,0;537,0;3,0;487,0;543,0;220,0;-2,19911
76;524,0;-0,7255739056308246;456,95932331436757;76,75859676381546;1;524,0;560,0;3,0;501,0;562,0;227,0;-0,72557
77;524,0;-0,6346711385592612;409,3262733688683;76,75859676381546;1;524,0;566,0;2,0;517,0;573,0;237,0;-0,63467
78;524,0;-0,07680487226203193;117,0043498291202;76,75859676381546;1;489,0;550,0;4,0;483,0;550,0;217,0;-0,0768
79;524,0;0,037433740973250966;57,14331649383195;76,75859676381546;1;513,0;560,0;2,0;506,0;562,0;230,0;0,03743
80;524,0;0,6158839472061187;-245,96459157219076;76,75859676381546;1;517,0;566,0;3,0;516,0;566,0;236,0;0,61588
81;524,0;0,9229957824524995;-406,8911932412942;76,75859676381546;1;520,0;566,0;2,0;520,0;569,0;240,0;0,923
82;550,0;-0,3670476303801048;259,76987192647164;57,89367521741402;1;550,0;566,0;2,0;526,0;575,0;242,0;-0,36705
83;550,0;-0,13215825707686027;130,58071660968716;57,89367521741402;1;356,0;431,0;3,0;533,0;582,0;245,0;-0,13216
84;550,0;0,08378377833188842;11,81259713487539;57,89367521741402;1;533,0;580,0;2,0;526,0;582,0;243,0;0,08378
85;550,0;0,2097120381763177;-57,44794577956072;57,89367521741402;1;550,0;599,0;3,0;549,0;599,0;251,0;0,20971
86;580,0;-0,13215825707686027;130,58071660968716;53,92892750510821;1;356,0;431,0;3,0;530,0;579,0;244,0;-0,13216
87;585,0;0,07090135740490382;18,89792864471692;60,375222726585655;1;406,0;420,0;3,0;535,0;586,0;247,0;0,0709
88;590,0;0,21456340681121944;-60,32965874869234;66,26275126992712;1;550,0;613,0;3,0;556,0;615,0;253,0;0,21456
89;590,0;0,3932750844981787;-165,76954858399833;66,26275126992712;1;556,0;599,0;3,0;556,0;605,0;254,0;0,39328
90;590,0;0,6733475969000263;-331,0123309010884;66,26275126992712;1;560,0;613,0;4,0;557,0;615,0;256,0;0,67335
91;594,0;-0,4772873016802679;350,6296620952511;67,121004897172;1;594,0;625,0;2,0;568,0;629,0;263,0;-0,47729
92;594,0;0,2097120381763177;-57,44794577956071;67,121004897172;1;550,0;590,0;2,0;544,0;593,0;250,0;0,20971
93;594,0;0,21456340681121944;-60,32965874869235;67,121004897172;1;550,0;625,0;3,0;568,0;629,0;264,0;0,21456
94;610,0;-1,0208720236844062;682,2163425177755;59,484408070287714;1;610,0;633,0;3,0;583,0;634,0;271,0;-1,02087
95;610,0;-0,899865932707679;608,4026270219719;59,484408070287714;1;610,0;636,0;3,0;586,0;639,0;275,0;-0,89987
96;610,0;-0,4772873016802679;350,62966209525115;59,484408070287714;1;594,0;636,0;2,0;583,0;639,0;272,0;-0,47729
97;644,0;-0,2430000471860295;211,46303292567353;54,971002537870525;1;590,0;636,0;2,0;594,0;643,0;279,0;-0,243
98;644,0;-0,132747221541682;140,46021321071373;54,971002537870525;1;607,0;644,0;3,0;599,0;648,0;280,0;-0,13275
99;650,0;-3,1187153604377444;2086,373964489226;59,20898020469243;1;650,0;658,0;2,0;610,0;662,0;285,0;-3,11872
100;650,0;-1,4027673911786043;971,0077844707853;59,20898020469243;1;650,0;664,0;2,0;618,0;667,0;291,0;-1,40277
101;650,0;-0,5696959961646108;429,5113777116894;59,20898020469243;1;650,0;669,0;2,0;625,0;674,0;295,0;-0,5697
102;650,0;-0,006885696639882077;63,68468302061578;59,20898020469243;1;607,0;658,0;3,0;600,0;659,0;281,0;-0,00689
103;650,0;0,21831342621751226;-82,69474683669054;59,20898020469243;1;613,0;658,0;3,0;613,0;662,0;288,0;0,21831
104;650,0;0,2609380933635299;-110,400780481602;59,20898020469243;1;613,0;664,0;3,0;614,0;667,0;290,0;0,26094
105;650,0;0,47771646150421226;-251,30671977304556;59,20898020469243;1;644,0;689,0;3,0;636,0;693,0;299,0;0,47772
106;650,0;0,7063296111369842;-399,90526703434733;59,20898020469243;1;644,0;689,0;2,0;619,0;693,0;294,0;0,70633
107;680,0;-0,30060368887804617;277,9509824868902;73,5404740498188;1;680,0;702,0;3,0;650,0;708,0;305,0;-0,3006
108;680,0;0,47771646150421226;-251,30671977304553;73,5404740498188;1;644,0;689,0;3,0;630,0;699,0;297,0;0,47772
109;680,0;1,7855098513012875;-1140,6062248350565;73,5404740498188;1;658,0;702,0;2,0;652,0;707,0;308,0;1,78551
110;680,0;2,1231398326016766;-1370,1946121193212;73,5404740498188;1;664,0;702,0;3,0;659,0;708,0;312,0;2,12314
111;686,0;-0,1573238859211873;179,661037658485;71,73685191655052;1;680,0;732,0;5,0;682,0;735,0;322,0;-0,15732
112;689,0;-2,101212089818037;1518,387347299807;70,65221741517958;1;689,0;709,0;2,0;664,0;713,0;313,0;-2,10121
113;689,0;-0,7996500491984051;621,6111013128807;70,65221741517958;1;686,0;716,0;3,0;666,0;718,0;315,0;-0,79965
114;689,0;-0,36154483379031416;319,75660789670604;70,65221741517958;1;680,0;716,0;3,0;664,0;718,0;314,0;-0,36154
115;689,0;-0,14200731483100276;168,49525733374048;70,65221741517958;1;680,0;738,0;5,0;688,0;738,0;324,0;-0,14201
116;720,0;-0,5754439916311027;467,13312764900934;52,813453674615396;1;686,0;716,0;2,0;670,0;719,0;319,0;-0,57544
117;729,0;-0,25390371913997;250,0677360749776;64,97192482193947;1;729,0;750,0;2,0;692,0;758,0;326,0;-0,2539
118;729,0;-0,17486835158937408;192,45095313059318;64,97192482193947;1;680,0;729,0;4,0;679,0;729,0;320,0;-0,17487
119;729,0;0,25345697290588504;-119,79820842645071;64,97192482193947;1;729,0;776,0;3,0;729,0;778,0;340,0;0,25346
120;729,0;1,1704112148137693;-788,2578507772982;64,97192482193947;1;702,0;750,0;4,0;692,0;751,0;327,0;1,17041
121;729,0;1,2238660565474482;-827,2264304011503;64,97192482193947;1;702,0;750,0;4,0;709,0;758,0;333,0;1,22387
122;732,0;-0,37475808674040834;338,53313315849846;64,21021366451956;1;729,0;764,0;3,0;714,0;765,0;334,0;-0,37476
123;732,0;-0,25390371913997;250,0677360749776;64,21021366451956;1;729,0;764,0;2,0;714,0;765,0;335,0;-0,2539
124;732,0;0,288049747363557;-146,64220140560417;64,21021366451956;1;729,0;776,0;3,0;732,0;781,0;341,0;0,28805
125;738,0;0,811263151281303;-552,655802845775;46,05640279982655;1;738,0;776,0;2,0;738,0;787,0;342,0;0,81126
126;742,0;1,0201973250517307;-714,788721691627;42,197693496757225;1;742,0;789,0;3,0;742,0;791,0;345,0;1,0202
127;770,0;-0,05162067106113832;102,6033940255093;62,855477308432796;1;476,0;669,0;6,0;720,0;769,0;338,0;-0,05162
128;776,0;0,25345697290588504;-119,79820842645073;76,88440254851606;1;729,0;770,0;2,0;726,0;775,0;339,0;0,25346
129;776,0;1,0201973250517307;-714,788721691627;76,88440254851606;1;742,0;776,0;2,0;739,0;788,0;344,0;1,0202
130;789,0;-1,7373670716829488;1459,742454490116;88,9598349322694;1;789,0;805,0;2,0;764,0;813,0;351,0;-1,73737
131;789,0;-0,38504704651662963;392,7619546338902;88,9598349322694;1;789,0;824,0;3,0;774,0;825,0;355,0;-0,38505
132;789,0;-0,20931448807729325;254,10896602525378;88,9598349322694;1;789,0;833,0;2,0;789,0;838,0;360,0;-0,20931
133;789,0;0,9288794141348722;-643,9260228201448;88,9598349322694;1;776,0;824,0;2,0;750,0;825,0;346,0;0,92888
134;833,0;-2,554942851378059;2208,017392654792;79,7499974568685;1;833,0;846,0;3,0;796,0;854,0;363,0;-2,55494
135;833,0;-0,059476376241262154;129,29381886583988;79,7499974568685;1;833,0;879,0;3,0;833,0;882,0;374,0;-0,05948
136;833,0;0,2783889975249292;-152,14803748139752;79,7499974568685;1;820,0;846,0;3,0;792,0;854,0;362,0;0,27839
137;842,0;0,6774960856593816;-514,4922566926257;55,95944743257362;1;842,0;888,0;2,0;842,0;891,0;377,0;0,6775
138;865,0;-0,6351500577258311;608,8299955424859;59,425195609641904;1;833,0;865,0;2,0;820,0;869,0;370,0;-0,63515
139;873,0;-0,06970428422135129;137,81366621325412;76,96182608801445;1;833,0;873,0;2,0;824,0;873,0;372,0;-0,0697
140;873,0;0,008709676959332077;69,35827810251754;76,96182608801445;1;83,0;133,0;2,0;838,0;895,0;375,0;0,00871
141;873,0;0,6774960856593816;-514,4922566926257;76,96182608801445;1;842,0;879,0;2,0;838,0;887,0;376,0;0,6775
142;873,0;1,126892062928175;-906,8149448482823;76,96182608801445;1;846,0;895,0;2,0;845,0;895,0;379,0;1,12689
143;879,0;-0,6931070693019907;686,2551980662204;77,01408414977044;1;879,0;908,0;2,0;858,0;912,0;382,0;-0,69311
144;879,0;-0,059476376241262154;129,29381886583988;77,01408414977044;1;833,0;873,0;2,0;829,0;878,0;373,0;-0,05948
145;879,0;0,008709676959332077;69,35827810251754;77,01408414977044;1;83,0;133,0;2,0;858,0;912,0;383,0;0,00871
146;888,0;-1,0969864884724607;1044,9001222895977;70,77612052605252;1;888,0;913,0;3,0;865,0;922,0;386,0;-1,09699
147;888,0;-0,6931070693019907;686,2551980662203;70,77612052605252;1;879,0;913,0;2,0;865,0;922,0;387,0;-0,69311
148;925,0;-0,5364647137748378;548,566567557853;52,3367073161279;1;879,0;925,0;3,0;875,0;928,0;390,0;-0,53646
