;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;27,0;-0,20853776344213895;50,66146282365779;45,03094321072004;1;27,0;73,0;2,0;25,0;76,0;0,0;-0,20854
1;34,0;-0,5633681457661027;76,56408073330715;57,409563777259656;1;34,0;78,0;3,0;28,0;83,0;2,0;-0,56337
2;73,0;-0,7931344760698917;93,33702284548374;35,43820609238165;1;64,0;91,0;2,0;40,0;95,0;5,0;-0,79313
3;73,0;-0,25090005594039155;53,75391017603023;35,43820609238165;1;27,0;91,0;3,0;40,0;95,0;4,0;-0,2509
4;78,0;-0,25090005594039155;53,75391017603023;34,18370581267969;1;27,0;121,0;3,0;51,0;122,0;11,0;-0,2509
5;78,0;-0,001716227958109921;34,31757159341227;34,18370581267969;1;73,0;126,0;3,0;56,0;127,0;14,0;-0,00172
6;78,0;0,2723843267789575;12,937728323921004;34,18370581267969;1;78,0;96,0;2,0;51,0;101,0;10,0;0,27238
7;102,0;-0,8240178921693122;118,1923413429549;34,14251634168505;1;96,0;126,0;2,0;87,0;136,0;29,0;-0,82402
8;102,0;-0,001716227958109921;34,31757159341227;34,14251634168505;1;73,0;113,0;3,0;71,0;120,0;23,0;-0,00172
9;102,0;0,23115852679718749;10,564346608371928;34,14251634168505;1;102,0;126,0;2,0;87,0;136,0;28,0;0,23116
10;102,0;0,6758728102933012;-34,79651030823166;34,14251634168505;1;102,0;113,0;3,0;71,0;120,0;22,0;0,67587
11;121,0;-0,4244659920382512;89,89491338746001;38,534528350831614;1;113,0;162,0;2,0;112,0;162,0;41,0;-0,42447
12;121,0;-0,028258138575545527;41,95376311847262;38,534528350831614;1;109,0;152,0;2,0;109,0;158,0;39,0;-0,02826
13;121,0;0,23115852679718749;10,564346608371928;38,534528350831614;1;102,0;146,0;2,0;90,0;151,0;31,0;0,23116
14;121,0;0,37068829818104204;-6,318755729074475;38,534528350831614;1;121,0;162,0;2,0;120,0;170,0;44,0;0,37069
15;121,0;0,46097827581979317;-17,24384302336336;38,534528350831614;1;121,0;152,0;2,0;109,0;162,0;38,0;0,46098
16;121,0;0,8624778571022735;-65,82529235854349;38,534528350831614;1;121,0;146,0;3,0;96,0;151,0;34,0;0,86248
17;121,0;0,9925280640505671;-81,56136739928701;38,534528350831614;1;121,0;137,0;2,0;90,0;140,0;30,0;0,99253
18;137,0;-0,6639138093489075;145,37116925644102;54,41497737564069;1;137,0;184,0;2,0;134,0;186,0;50,0;-0,66391
19;140,0;-0,7396220423240847;158,46869356114667;54,92160763577481;1;140,0;184,0;2,0;140,0;189,0;52,0;-0,73962
20;170,0;-0,26942070797258194;81,83559404502044;36,03407368968151;1;126,0;170,0;2,0;123,0;172,0;46,0;-0,26942
21;173,0;-1,8399978168671656;348,8337025570996;30,514080239080016;1;170,0;207,0;2,0;157,0;211,0;62,0;-1,84
22;173,0;-1,0624178410554852;214,31236674167894;30,514080239080016;1;152,0;198,0;2,0;145,0;201,0;54,0;-1,06242
23;173,0;-0,6639138093489075;145,37116925644102;30,514080239080016;1;137,0;176,0;2,0;129,0;178,0;49,0;-0,66391
24;173,0;-0,3696703106679809;94,46704398464071;30,514080239080016;1;126,0;173,0;2,0;126,0;175,0;47,0;-0,36967
25;173,0;0,07339999113063879;17,815881773479504;30,514080239080016;1;173,0;207,0;2,0;145,0;211,0;53,0;0,0734
26;173,0;0,8102427951760944;-109,65792332638432;30,514080239080016;1;173,0;176,0;2,0;129,0;178,0;48,0;0,81024
27;202,0;-1,3873424621970987;315,28682575459965;35,043648390785734;1;198,0;243,0;2,0;198,0;247,0;87,0;-1,38734
28;202,0;-0,593539927103463;154,93871366568527;35,043648390785734;1;195,0;237,0;2,0;187,0;242,0;82,0;-0,59354
29;202,0;0,2067871249593717;-6,727350851007351;35,043648390785734;1;173,0;232,0;3,0;168,0;233,0;66,0;0,20679
30;202,0;0,9652013563921203;-159,92702560042258;35,043648390785734;1;202,0;243,0;2,0;198,0;251,0;86,0;0,9652
31;202,0;1,2917693961136958;-225,89376962418083;35,043648390785734;1;202,0;237,0;2,0;193,0;242,0;83,0;1,29177
32;202,0;1,6151697002722547;-291,2206310642097;35,043648390785734;1;202,0;232,0;2,0;184,0;236,0;79,0;1,61517
33;202,0;2,3171262861868938;-433,0158614189668;35,043648390785734;1;202,0;222,0;3,0;176,0;231,0;73,0;2,31713
34;202,0;2,34881177482019;-439,4163301228927;35,043648390785734;1;202,0;222,0;3,0;168,0;222,0;65,0;2,34881
35;207,0;0,7730332427215552;-113,23017397847525;46,787707264886684;1;195,0;198,0;2,0;206,0;256,0;89,0;0,77303
36;218,0;-0,8712075448729905;264,7206854086895;74,79744062637758;1;218,0;259,0;2,0;218,0;267,0;92,0;-0,87121
37;243,0;0,9652013563921203;-159,92702560042258;74,61690400286267;1;202,0;243,0;2,0;195,0;244,0;85,0;0,9652
38;256,0;-1,7419660615728931;487,6348656838646;41,69155392120394;1;232,0;279,0;2,0;229,0;281,0;98,0;-1,74197
39;256,0;-1,1674888292152845;340,56869420031677;41,69155392120394;1;222,0;271,0;2,0;221,0;271,0;94,0;-1,16749
40;256,0;-0,8712075448729905;264,7206854086895;41,69155392120394;1;218,0;256,0;2,0;209,0;258,0;91,0;-0,87121
41;256,0;-0,18893348962208023;90,05852726445647;41,69155392120394;1;256,0;279,0;2,0;221,0;281,0;93,0;-0,18893
42;259,0;-0,18893348962208023;90,05852726445647;41,1247534523377;1;256,0;290,0;2,0;237,0;299,0;102,0;-0,18893
43;259,0;0,4238554209075899;-68,65380056272808;41,1247534523377;1;256,0;290,0;3,0;243,0;299,0;105,0;0,42386
