;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;42;1;90;2;2;3;6;0,01;0,06;ED;5,193904045910536;0,4130874117532777;-12,840574874680977;47,5;Media_dos_resultados_por_ativo
