;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;205,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
1;205,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
2;206,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
3;206,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
4;207,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
5;207,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
6;208,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
7;208,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
8;209,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
9;209,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
10;210,0;1,0;5,0;205,0;60,46815156333935;148,0;198,0
11;210,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
12;244,0;1,0;5,0;239,0;53,89221223481463;148,0;198,0
13;273,0;1,0;8,0;273,0;52,723914974895685;218,0;268,0
14;282,0;1,0;8,0;282,0;51,06383698260221;218,0;268,0
15;283,0;1,0;5,0;282,0;51,06383698260221;148,0;198,0
16;283,0;1,0;6,0;281,0;45,80516929969161;140,0;190,0
17;283,0;1,0;8,0;282,0;51,06383698260221;218,0;268,0
18;284,0;1,0;5,0;282,0;51,06383698260221;148,0;198,0
19;284,0;1,0;8,0;282,0;51,06383698260221;218,0;268,0
20;285,0;1,0;5,0;282,0;51,06383698260221;148,0;198,0
21;285,0;1,0;6,0;281,0;45,80516929969161;140,0;190,0
22;285,0;1,0;8,0;282,0;51,06383698260221;218,0;268,0
23;286,0;1,0;5,0;282,0;51,06383698260221;148,0;198,0
24;286,0;1,0;8,0;282,0;51,06383698260221;218,0;268,0
25;287,0;1,0;7,0;287,0;52,5479204723734;182,0;232,0
26;287,0;1,0;9,0;287,0;52,5479204723734;225,0;275,0
27;287,0;1,0;10,0;287,0;52,5479204723734;206,0;256,0
28;289,0;1,0;9,0;287,0;52,5479204723734;225,0;275,0
29;310,0;1,0;5,0;310,0;47,678496053133706;148,0;198,0
