;top_bottom_idx;top_bottom_value
0;36;24,074074074074076
1;49;28,293413173652695
2;53;40,6380027739251
3;71;57,02127659574469
4;87;51,02739726027398
5;91;47,76371308016878
6;97;41,46126760563381
7;98;41,46126760563381
8;106;39,46236559139784
9;120;43,026004728132385
10;136;45,51020408163266
11;142;42,99552906110283
12;154;35,393258426966284
13;167;36,45161290322581
14;181;32,50517598343686
15;190;39,32666514620617
16;197;45,37214785564172
17;204;39,363788741756686
18;211;70,73662106271298
19;216;70,6728993976924
20;222;66,5032097568781
21;228;61,98575886095031
22;238;45,774379349339405
23;254;45,764460845623134
24;264;46,13555686391198
25;277;40,4333511156339
26;295;49,34555124136637
27;306;32,58745988397294
28;315;38,44330145826696
29;321;37,563448055513675
30;325;35,26258864165656
31;339;54,11712890710627
32;350;60,06749747635389
33;355;59,360994901259346
34;367;52,17993552762567
35;376;53,79574849834068
36;384;43,772993670971076
37;391;40,27001943222112
38;403;25,761266832760114
39;418;43,86128805177691
40;430;49,03305887983087
41;439;51,70399430804001
42;455;51,10035242305541
43;465;49,53146104998685
44;479;45,25745425549108
45;483;42,437720155343676
46;490;37,28469383101398
47;503;35,74621607128674
48;507;35,43827114109017
49;515;45,309746582639825
50;519;43,70112521985884
51;526;35,7686528253728
52;539;45,534296214477166
53;549;41,13232959487988
54;564;51,39360682754409
55;568;51,83006628833919
56;575;48,281601316788056
57;581;39,75188852040491
58;586;43,7566176865355
59;600;33,211905375132716
60;613;41,239173799419184
61;620;31,024108037097534
62;637;33,51705549062673
63;650;51,59771364577061
64;671;55,41685303636633
65;683;45,37572572980911
66;689;49,00296695179529
67;700;49,6244424803205
68;705;48,51083117164359
69;714;47,015950476706884
70;725;36,39455769703436
71;730;31,199529212475866
72;744;41,90114736864091
73;749;46,33956707914342
74;761;46,58802878347062
75;765;42,14814988543189
76;771;40,49844429270161
77;782;38,980972651508885
78;791;39,34528589254949
79;797;41,282419066218765
80;810;60,86956736997173
81;816;62,1492065771523
82;834;54,41176557428065
83;842;57,11061077668309
84;851;56,7783140190157
85;859;56,07762502099253
86;875;44,32890964741395
87;887;37,33204517015689
88;895;20,86404388876025
89;899;16,513787153921257
90;909;31,90477423116799
91;913;30,088493334621774
92;933;44,49418762898498
93;958;36,278447463633974
94;968;33,721667218501764
95;977;30,31422960017825
96;990;46,203345445119176
97;999;35,67482906887436
98;1004;41,3376326766486
99;1013;39,60784959040673
100;1021;40,35087551567706
101;1035;70,9231959187032
102;1042;66,40746897518133
103;1060;39,43924687212784
104;1066;45,95397044359529
105;1073;40,12921232621621
106;1084;54,70430707088108
107;1095;51,44645402974213
108;1110;49,39861143655852
109;1115;45,790558355435586
110;1144;25,24800665937437
111;1154;16,460512069653262
112;1158;19,685770584462915
113;1176;55,730336211785
114;1200;7,110808321288687
115;1233;52,79233810903322
116;1245;59,56495327296686
117;1253;55,791783463841334
118;1258;59,62343012755833
119;1270;46,153834273751706
120;1283;59,06768895357689
121;1290;56,96926565041399
122;1301;45,93886491979144
123;1310;30,632425370293163
124;1330;43,36355739941368
125;1339;40,42015532552677
126;1349;32,9300044938871
127;1361;38,1481493255231
128;1368;47,91444142623191
129;1380;44,00395761405928
130;1392;58,29096605922454
131;1402;59,23566672633043
