;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;49;1;90;2;2;3;6;0,01;0,05;PFE;13,859567946369744;0,7517595487893258;-19,304409190994942;53,0;Media_dos_resultados_por_ativo
