;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;AIG;in_sample_1_2x;29,461551421463096;1,8046965169161489;-9,06106533883355;60,0;16,852540150415308;0,9659793765180972;-20,233131775190692;46,0;30,206585041847255;1,8046965169161489;-9,06106533883355;60,0;9,442091421407325;10,0;10,0;10,0;9,760896323460283
27;49;3;50;2;3;4;6;0,01;0,05;AIG;in_sample_2_2x;42,28179473003153;1,1962022639203036;-25,119767621777132;62,0;39,30291256051872;0,8722610651108534;-25,119818137102012;49,0;53,59939572763497;1,3424587054955137;-22,54967729672718;62,0;2,0836468204744367;6,8894688315415555;0,00019654691325076833;10,0;4,290010667345667
54;49;3;50;2;3;4;6;0,01;0,05;AIG;in_sample_3_2x;15,710096015373276;1,300934382687496;-12,734384274263766;39,0;10,441016028319194;0,7489139195147703;-18,87595236399995;26,0;21,843954638212757;1,5783455740337209;-9,104463439064393;39,0;4,620808869814011;6,655406267233478;6,285191680526504;10,0;6,2083472606336425
81;49;3;50;2;3;4;6;0,01;0,05;AIG;out_of_sample_val_1;7,883663491811377;1,030206055859634;-6,682435444898238;11,0;-0,18150765682334313;-0,02543630275096714;-15,512121174337945;9,0;11,151951984731712;1,3520366991428368;-6,682435444898238;12,0;7,11624817462014;7,663615600155231;10,0;6,666666666666667;7,620377484405364
108;49;3;50;2;3;4;6;0,01;0,05;AIG;out_of_sample_val_2;24,14094507940716;1,6623548809556092;-8,163135199549988;28,0;18,54857203565592;1,0888697083043715;-11,676152865553913;18,0;27,588329932340905;1,6794059846060836;-6,0843950096101445;28,0;6,186419047574325;9,711260690752846;6,282492476439689;10,0;7,752038714381194
1;49;3;50;2;3;4;6;0,01;0,06;AIG;in_sample_1_2x;25,370832655041497;1,5151066571754863;-10,458512471155345;56,0;16,852540150415308;0,9659793765180972;-20,233131775190692;46,0;30,206585041847255;1,8046965169161489;-9,06106533883355;60,0;6,37881074526834;6,547228549505685;8,749159665060622;7,142857142857143;6,874700877533451
28;49;3;50;2;3;4;6;0,01;0,06;AIG;in_sample_2_2x;40,10822051037957;1,1348704989641207;-25,119818137102012;59,0;39,30291256051872;0,8722610651108534;-25,119818137102012;49,0;53,59939572763497;1,3424587054955137;-22,54967729672718;62,0;0,5632909439666663;5,585086170114151;0,0;7,6923076923076925;2,9360504092051416
55;49;3;50;2;3;4;6;0,01;0,06;AIG;in_sample_3_2x;11,79693658593255;0,9126823982052912;-15,026897047578025;37,0;10,441016028319194;0,7489139195147703;-18,87595236399995;26,0;21,843954638212757;1,5783455740337209;-9,104463439064393;39,0;1,1890974809220796;1,9744662239289925;3,939067368330778;8,461538461538462;2,8452615314990664
82;49;3;50;2;3;4;6;0,01;0,06;AIG;out_of_sample_val_1;8,509221981409066;1,0782467528563802;-6,806593390615334;11,0;-0,18150765682334313;-0,02543630275096714;-15,512121174337945;9,0;11,151951984731712;1,3520366991428368;-6,682435444898238;12,0;7,668205396317942;8,012375226882563;9,85938577031895;6,666666666666667;7,936488439957796
109;49;3;50;2;3;4;6;0,01;0,06;AIG;out_of_sample_val_2;23,667777909283338;1,5669082874056646;-6,978650465886139;25,0;18,54857203565592;1,0888697083043715;-11,676152865553913;18,0;27,588329932340905;1,6794059846060836;-6,0843950096101445;28,0;5,662990018244524;8,094990913937645;8,400761479101883;7,0;6,939959051672963
