;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;janela_rsi;ordem;lookback
0;2;2;2;6;0,01;0,05;^BVSP;out_of_sample_final_1;28,67547116671485;1,3937963847158998;-12,158211894468272;88,0;42;2;50
1;2;2;2;6;0,01;0,05;^BVSP;out_of_sample_final_2;18,569038988970444;1,3761762150474466;-9,858754297781667;60,0;42;2;50
0;2;2;2;6;0,01;0,06;^GSPC;out_of_sample_final_1;13,472836436532807;1,0744842052142742;-10,940172012963444;59,0;35;2;50
1;2;2;2;6;0,01;0,06;^GSPC;out_of_sample_final_2;18,595903294036287;1,3165883724455667;-9,913867897798156;52,0;35;2;50
0;2;2;2;6;0,01;0,05;^FTSE;out_of_sample_final_1;12,08607124899006;0,9409348480670102;-9,812563663301331;71,0;21;2;50
1;2;2;2;6;0,01;0,05;^FTSE;out_of_sample_final_2;9,376735980699902;0,9732724130662646;-7,578938934462642;52,0;21;2;50
0;2;2;2;6;0,01;0,05;^IXIC;out_of_sample_final_1;8,504386754705195;0,6231271585734757;-11,284074869430805;70,0;28;2;50
1;2;2;2;6;0,01;0,05;^IXIC;out_of_sample_final_2;17,540467295695006;1,0814123060630993;-11,3334852699446;71,0;28;2;50
