;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;janela_rsi;ordem;lookback
0;2;2;2;6;0,01;0,05;ITUB;Media dos resultados por ativo;31,17466259329861;1,037563767600684;-17,94772624828588;78,5;49;2;50
0;2;2;2;6;0,02;0,05;BRLUSD=X;Media dos resultados por ativo;1,461509396431687;0,4116708730988935;-23,415466368094712;28,0;49;2;50
0;2;2;3;6;0,01;0,05;EURUSD=X;Media dos resultados por ativo;4,777692648645088;0,5603350475181454;-8,960617824896344;30,0;28;3;50
0;2;2;2;6;0,01;0,06;JPYUSD=X;Media dos resultados por ativo;1,9659231389285603;0,2981528909667949;-11,21716788172996;46,0;21;2;90
0;2;2;2;6;0,01;0,05;VALE3.SA;Media dos resultados por ativo;34,383449021000544;1,427765171649654;-12,312598903069803;86,5;42;2;50
0;2;2;2;6;0,03;0,07;PETR4.SA;Media dos resultados por ativo;25,505909426935837;0,9294824160967443;-19,98403007563342;65,0;49;2;50
