;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;HAS;cenario_in_sample_1x;janela_rsi;63;4,798913907767014
1;HAS;cenario_in_sample_1x;ordem;3;5,0516269623581875
2;HAS;cenario_in_sample_1x;lookback;50;5,602241543863458
3;HAS;cenario_in_sample_1x;break_min;3;5,142488939942177
