;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;CL;cenario_in_sample_1x;janela_rsi;28;4,606880927947777
1;CL;cenario_in_sample_1x;ordem;3;5,766684847172497
2;CL;cenario_in_sample_1x;lookback;100;4,8658943506175225
3;CL;cenario_in_sample_1x;break_min;4;4,846903316670081
