;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;1;50;2;2;3;6;0,01;0,05;ADBE;6,860380265662576
1;35;1;50;2;2;3;6;0,01;0,06;ADBE;6,058711244279702
2;35;1;50;2;2;3;6;0,01;0,07;ADBE;4,774355863165248
3;35;1;50;2;2;3;6;0,02;0,05;ADBE;6,836975224847381
4;35;1;50;2;2;3;6;0,02;0,06;ADBE;6,321701573401186
5;35;1;50;2;2;3;6;0,02;0,07;ADBE;4,481254024607656
6;35;1;50;2;2;3;6;0,03;0,05;ADBE;5,268694847234367
7;35;1;50;2;2;3;6;0,03;0,06;ADBE;5,0941524152491064
8;35;1;50;2;2;3;6;0,03;0,07;ADBE;3,9557437649640605
9;35;1;60;2;2;3;6;0,01;0,05;ADBE;6,381221313961741
10;35;1;60;2;2;3;6;0,01;0,06;ADBE;6,511923961863826
11;35;1;60;2;2;3;6;0,01;0,07;ADBE;5,406993404954041
12;35;1;60;2;2;3;6;0,02;0,05;ADBE;5,054890825183412
13;35;1;60;2;2;3;6;0,02;0,06;ADBE;4,677381329124228
14;35;1;60;2;2;3;6;0,02;0,07;ADBE;3,1201355905678527
15;35;1;60;2;2;3;6;0,03;0,05;ADBE;4,234513515482452
16;35;1;60;2;2;3;6;0,03;0,06;ADBE;3,720513884407007
17;35;1;60;2;2;3;6;0,03;0,07;ADBE;2,976751170432519
18;35;1;70;2;2;3;6;0,01;0,05;ADBE;6,668308477222254
19;35;1;70;2;2;3;6;0,01;0,06;ADBE;6,2363654250397245
20;35;1;70;2;2;3;6;0,01;0,07;ADBE;5,28475298332379
21;35;1;70;2;2;3;6;0,02;0,05;ADBE;5,731562256455406
22;35;1;70;2;2;3;6;0,02;0,06;ADBE;5,314788051433505
23;35;1;70;2;2;3;6;0,02;0,07;ADBE;3,773834469484572
24;35;1;70;2;2;3;6;0,03;0,05;ADBE;4,102083912349768
25;35;1;70;2;2;3;6;0,03;0,06;ADBE;3,8249583726973384
26;35;1;70;2;2;3;6;0,03;0,07;ADBE;3,000974431931852
