;Date;RSI
0;2008-01-02;
1;2008-01-03;
2;2008-01-04;
3;2008-01-07;
4;2008-01-08;
5;2008-01-09;
6;2008-01-10;
7;2008-01-11;
8;2008-01-14;
9;2008-01-15;
10;2008-01-16;
11;2008-01-17;
12;2008-01-18;
13;2008-01-22;
14;2008-01-23;
15;2008-01-24;
16;2008-01-25;
17;2008-01-28;
18;2008-01-29;
19;2008-01-30;
20;2008-01-31;36,57783673542772
21;2008-02-01;29,97478324900524
22;2008-02-04;28,452562585935908
23;2008-02-05;28,148124658757
24;2008-02-06;25,58137471768312
25;2008-02-07;27,241653794902348
26;2008-02-08;23,655894866031716
27;2008-02-11;23,157868319256877
28;2008-02-12;24,932478785668806
29;2008-02-13;25,86664894385372
30;2008-02-14;25,706696752922028
31;2008-02-15;27,375337262749767
32;2008-02-19;27,04459139547643
33;2008-02-20;27,6377045615596
34;2008-02-21;30,265833595155257
35;2008-02-22;29,1051919690983
36;2008-02-25;19,977772273769375
37;2008-02-26;25,32464704200609
38;2008-02-27;25,60171803471087
39;2008-02-28;25,026713117640114
40;2008-02-29;24,173524000108756
41;2008-03-03;20,442553485697587
42;2008-03-04;31,989908821949612
43;2008-03-05;37,393417250526326
44;2008-03-06;40,1832403874816
45;2008-03-07;45,60216617064401
46;2008-03-10;49,511843523909576
47;2008-03-11;54,52262125323363
48;2008-03-12;52,542373272735375
49;2008-03-13;51,719906469592665
50;2008-03-14;43,88753079038846
51;2008-03-17;48,75930068943779
52;2008-03-18;55,494504112536056
53;2008-03-19;52,33160980199155
54;2008-03-20;54,7244135138631
55;2008-03-24;55,323379949805435
56;2008-03-25;57,55692821421689
57;2008-03-26;53,57142384090296
58;2008-03-27;48,358210144926154
59;2008-03-28;48,262163886806974
60;2008-03-31;52,20371519954388
61;2008-04-01;60,849046758084995
62;2008-04-02;60,111831368421534
63;2008-04-03;56,85130806242754
64;2008-04-04;55,24192842869336
65;2008-04-07;58,4845234072524
66;2008-04-08;54,6413450749268
67;2008-04-09;54,44915219991595
68;2008-04-10;48,991696134780504
69;2008-04-11;47,967488679964205
70;2008-04-14;46,825390303493215
71;2008-04-15;51,736531952306706
72;2008-04-16;53,73135080093287
73;2008-04-17;48,72773061444771
74;2008-04-18;58,801012743469705
75;2008-04-21;58,05194377336346
76;2008-04-22;56,87022632164536
77;2008-04-23;62,790701604157896
78;2008-04-24;68,40908721458861
79;2008-04-25;58,674467090336
80;2008-04-28;54,92700650534606
81;2008-04-29;51,199262820450784
82;2008-04-30;45,020327606506235
83;2008-05-01;51,15606835511747
84;2008-05-02;51,15606835511747
85;2008-05-05;49,61464388162751
86;2008-05-06;52,45454961603338
87;2008-05-07;52,075807799884046
88;2008-05-08;51,72727698333845
89;2008-05-09;51,284397890367714
90;2008-05-12;58,01311511981972
91;2008-05-13;58,06754805498746
92;2008-05-14;57,90960675208668
93;2008-05-15;57,18390899095763
94;2008-05-16;53,62182681276153
95;2008-05-19;47,3988397882439
96;2008-05-20;42,21388428155042
97;2008-05-21;40,90909090909091
98;2008-05-22;35,129731134234916
99;2008-05-23;31,4172450778497
100;2008-05-27;41,83314312148843
101;2008-05-28;44,892816898190176
102;2008-05-29;47,859922949062415
103;2008-05-30;48,68420590324224
104;2008-06-02;38,95027908132229
105;2008-06-03;37,25231565118667
106;2008-06-04;39,92147920279871
107;2008-06-05;41,00256388757728
108;2008-06-06;39,38272078795629
109;2008-06-09;40,556890494613
110;2008-06-10;40,98557659242984
111;2008-06-11;33,09776411056424
112;2008-06-12;41,80850377391339
113;2008-06-13;45,73412311710783
114;2008-06-16;42,16494362898164
115;2008-06-17;43,64994177190505
116;2008-06-18;44,55337482406884
117;2008-06-19;50,949721218052176
118;2008-06-20;49,89058829814407
119;2008-06-23;47,276688543691584
120;2008-06-24;48,22222391764323
121;2008-06-25;49,512458520847964
122;2008-06-26;47,753394363176724
123;2008-06-27;46,443513559131986
124;2008-06-30;45,81179183272139
125;2008-07-01;45,250263064121796
126;2008-07-02;43,05150545216206
127;2008-07-03;42,3228277720478
128;2008-07-07;37,989429053008735
129;2008-07-08;40,702955005187896
130;2008-07-09;36,550985966307394
131;2008-07-10;36,82506987771143
132;2008-07-11;39,240511607928504
133;2008-07-14;29,85660834547288
134;2008-07-15;31,377573548999706
135;2008-07-16;40,522145242794785
136;2008-07-17;42,84117820248595
137;2008-07-18;37,329454193932186
138;2008-07-21;33,566445025731085
139;2008-07-22;37,170020938519386
140;2008-07-23;42,174809493081895
141;2008-07-24;39,18792770092657
142;2008-07-25;39,75678736361977
143;2008-07-28;39,53489114813435
144;2008-07-29;43,23844506389868
145;2008-07-30;44,30605051653649
146;2008-07-31;44,824479419534676
147;2008-08-01;47,88462307325792
148;2008-08-04;46,65392670204803
149;2008-08-05;50,79364358522946
150;2008-08-06;54,8872170866524
151;2008-08-07;59,215015454079115
152;2008-08-08;60,947706078193505
153;2008-08-11;60,79869572780282
154;2008-08-12;61,985477671550555
155;2008-08-13;57,586207633636484
156;2008-08-14;53,09818700053694
157;2008-08-15;51,40367381568513
158;2008-08-18;60,409557054576
159;2008-08-19;59,39597630449652
160;2008-08-20;58,45631152878906
161;2008-08-21;54,523523898005365
162;2008-08-22;65,07537983447753
163;2008-08-25;60,10781920592584
164;2008-08-26;62,37762954102508
165;2008-08-27;60,61493178362332
166;2008-08-28;62,059248343040906
167;2008-08-29;60,85755266776957
168;2008-09-02;61,62464978511605
169;2008-09-03;61,28132912972839
170;2008-09-04;51,02942112820214
171;2008-09-05;39,7608316153417
172;2008-09-08;40,648026344434435
173;2008-09-09;33,278438174602414
174;2008-09-10;38,187717547163636
175;2008-09-11;44,314865886470535
176;2008-09-12;47,907655731663375
177;2008-09-15;42,949549293467044
178;2008-09-16;39,2435043077657
179;2008-09-17;34,016395765296934
180;2008-09-18;39,781752470517
181;2008-09-19;39,507389421756095
182;2008-09-22;41,34241290257702
183;2008-09-23;37,57764888812103
184;2008-09-24;40,06147679142662
185;2008-09-25;46,783628340135465
186;2008-09-26;49,25650669645627
187;2008-09-29;38,52780217351041
188;2008-09-30;47,826086355592956
189;2008-10-01;47,75687193842716
190;2008-10-02;47,65343169098041
191;2008-10-03;49,88780599774628
192;2008-10-06;47,37216060142154
193;2008-10-07;40,54937618234698
194;2008-10-08;40,02582369993087
195;2008-10-09;36,94829558703816
196;2008-10-10;31,47208324559047
197;2008-10-13;44,55851981140749
198;2008-10-14;43,227093317507155
199;2008-10-15;41,95263451486004
200;2008-10-16;49,08654052918468
201;2008-10-17;46,735395510773806
202;2008-10-20;48,95536432759846
203;2008-10-21;45,40126430221348
204;2008-10-22;41,843971066862885
205;2008-10-23;43,05555566377025
206;2008-10-24;40,292271151583186
207;2008-10-27;37,00918929465776
208;2008-10-28;45,93097558902297
209;2008-10-29;41,571491643520424
210;2008-10-30;41,269839347594996
211;2008-10-31;41,13923914197238
212;2008-11-03;41,718891794498454
213;2008-11-04;46,84066100814039
214;2008-11-05;47,33919554014025
215;2008-11-06;45,28552223610494
216;2008-11-07;48,22222391764323
217;2008-11-10;49,54337728537801
218;2008-11-11;38,05555767483181
219;2008-11-12;39,142855056451516
220;2008-11-13;45,8553801577459
221;2008-11-14;37,61247577484456
222;2008-11-17;36,55976618020941
223;2008-11-18;34,693885494994646
224;2008-11-19;34,75646961455742
225;2008-11-20;37,146533848562456
226;2008-11-21;42,19858603740116
227;2008-11-24;46,38589027071207
228;2008-11-25;46,598055944725516
229;2008-11-26;41,87927996019613
230;2008-11-28;41,440888485809
231;2008-12-01;38,5011517741665
232;2008-12-02;41,02708972479722
233;2008-12-03;42,42424465338284
234;2008-12-04;37,72222591329386
235;2008-12-05;43,61641125906128
236;2008-12-08;50,3768146068596
237;2008-12-09;47,359156486400245
238;2008-12-10;47,95252660835879
239;2008-12-11;45,114462193823215
240;2008-12-12;47,251466371663454
241;2008-12-15;43,290835092062274
242;2008-12-16;50,152908694931426
243;2008-12-17;51,058530895126
244;2008-12-18;49,007439250890044
245;2008-12-19;52,77221096117762
246;2008-12-22;55,78135874611663
247;2008-12-23;48,36334025774806
248;2008-12-24;43,28621687835092
249;2008-12-26;45,966225972506265
250;2008-12-29;42,59438190733018
251;2008-12-30;45,785444847939196
252;2008-12-31;54,64725486037379
253;2009-01-02;56,35775848780181
254;2009-01-05;53,71428272480932
255;2009-01-06;60,024297253395275
256;2009-01-07;47,93577660575984
257;2009-01-08;44,566549912434326
258;2009-01-09;43,556088662091
259;2009-01-12;43,23039922691254
260;2009-01-13;52,43100339512872
261;2009-01-14;48,363634345946174
262;2009-01-15;51,23761610802387
263;2009-01-16;47,32619420880257
264;2009-01-20;42,857142857142854
265;2009-01-21;50,454544961945146
266;2009-01-22;40,77134991050875
267;2009-01-23;40,93406967690009
268;2009-01-26;42,666659884982636
269;2009-01-27;43,24082265636459
270;2009-01-28;45,26499468477792
271;2009-01-29;44,18999649915002
272;2009-01-30;40,58823595409989
273;2009-02-02;43,575415932953874
274;2009-02-03;42,56701867140998
275;2009-02-04;42,28570779071851
276;2009-02-05;43,07568718684046
277;2009-02-06;50,636130751267316
278;2009-02-09;47,01754192236019
279;2009-02-10;46,85314114014779
280;2009-02-11;48,898303865598486
281;2009-02-12;47,565219309470024
282;2009-02-13;50,0
283;2009-02-17;45,1229867884954
284;2009-02-18;42,99560267929538
285;2009-02-19;47,241047464722364
286;2009-02-20;42,752107048713306
287;2009-02-23;50,621880692091956
288;2009-02-24;49,81226111901396
289;2009-02-25;45,68854862667326
290;2009-02-26;42,512082747557244
291;2009-02-27;38,4332901047874
292;2009-03-02;38,861388797186954
293;2009-03-03;42,05729320270153
294;2009-03-04;38,10849756461703
295;2009-03-05;28,08685547767149
296;2009-03-06;26,89657086565026
297;2009-03-09;22,094694754574704
298;2009-03-10;29,29688411919531
299;2009-03-11;35,59951649100917
300;2009-03-12;38,14570971890752
301;2009-03-13;32,93334991453813
302;2009-03-16;30,82803426811185
303;2009-03-17;36,8547445905625
304;2009-03-18;42,354529241267876
305;2009-03-19;43,50131908033451
306;2009-03-20;44,26450620660365
307;2009-03-23;51,92083727922001
308;2009-03-24;54,39025093727568
309;2009-03-25;54,32398802529315
310;2009-03-26;60,44692894585028
311;2009-03-27;59,38528130552193
312;2009-03-30;57,007373135738256
313;2009-03-31;62,87424916032447
314;2009-04-01;65,77736055149904
315;2009-04-02;64,88262733386011
316;2009-04-03;66,82784743206179
317;2009-04-06;66,82785049158022
318;2009-04-07;67,67874429616987
319;2009-04-08;64,55424294778066
