;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-393251;133;135;25,429039543151855;26,1299991607666;-275653,0705866165;-0,027565320209017363;2008-07-14;2008-07-16;;2 days
1;380287;144;151;25,5710404586792;26,899999618530273;505385,8920222854;0,05197125873695163;2008-07-29;2008-08-07;;9 days
2;374928;162;170;27,2844595413208;26,739999771118164;-204133,2127225338;-0,019954940627578965;2008-08-22;2008-09-04;;13 days
3;387513;185;187;25,87163969421387;26,940000534057617;414003,7141303705;0,0412946706305084;2008-09-25;2008-09-29;;4 days
4;-480060;196;198;21,74642091369629;25,639999389648438;-1869151,2831655876;-0,17904456514496592;2008-10-10;2008-10-14;;4 days
5;372857;200;201;22,985880535125734;23,56999969482422;217792,917527698;0,025412085423739406;2008-10-16;2008-10-17;;1 days
6;379191;213;215;23,176259159088136;21,8700008392334;-495321,3985640379;-0,056361913753562476;2008-11-04;2008-11-06;;2 days
7;-426130;223;225;19,461;18,1200008392334;571439,9723774713;0,06890700173509068;2008-11-18;2008-11-20;;2 days
8;434725;236;237;20,390700382232666;20,6200008392334;99682,6411696435;0,011245344823983316;2008-12-08;2008-12-09;;1 days
9;463291;252;254;19,348619464874268;20,200000762939453;394437,2929619176;0,044002172848083276;2008-12-31;2009-01-05;;5 days
10;450111;255;257;20,7915;19,6299991607666;-522804,30424818385;-0,055864215628184444;2009-01-06;2009-01-08;;2 days
11;476393;276;278;18,5470202293396;19,639999389648438;520687,6211170074;0,05893017567209258;2009-02-05;2009-02-09;;4 days
12;518184;287;288;18,0560404586792;17,030000686645508;-531677,3932315062;-0,056825292033530705;2009-02-23;2009-02-24;;1 days
13;-542809;291;296;16,25742091369629;15,350000381469727;492556,0316773686;0,055815774042123345;2009-02-27;2009-03-06;;7 days
14;-614205;297;299;15,169599809646606;16,6299991607666;-896984,5834546571;-0,09627144878214278;2009-03-09;2009-03-11;;2 days
15;483791;307;308;17,404740840911867;18,040000915527344;307333,10675829626;0,03649925502609186;2009-03-23;2009-03-24;;1 days
16;488512;313;314;17,865659923553466;18,229999542236328;177984,27580200252;0,02039329194901618;2009-03-31;2009-04-01;;1 days
17;-464519;323;325;19,171579086303712;19,690000534057617;-240816,61248919624;-0,02704114488536158;2009-04-15;2009-04-17;;2 days
18;430008;333;335;20,150220611572266;20,190000534057617;17105,684908081006;0,001974168087395922;2009-04-29;2009-05-01;;2 days
19;-435834;339;346;19,920079086303712;20,360000610351562;-191732,75751187085;-0,022084326178721136;2009-05-07;2009-05-18;;11 days
20;-435370;351;352;19,500920913696287;20,25;-326126,5618040474;-0,03841249803631608;2009-05-26;2009-05-27;;1 days
21;382342;357;363;21,352619464874266;22,59000015258789;473102,60690180265;0,05794983092117367;2009-06-03;2009-06-11;;8 days
22;376413;364;370;22,945799617767335;23,950000762939453;377994,36565767246;0,043764051020237504;2009-06-12;2009-06-22;;10 days
23;-391385;380;387;23,033839923858643;23,93000030517578;-350743,730841808;-0,03890625203090381;2009-07-07;2009-07-16;;9 days
24;-370380;394;414;23,393120532989503;24,40999984741211;-376631,760475845;-0,04346916064441175;2009-07-27;2009-08-24;;28 days
