;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;78,0;-0,4394564812497824;102,68669275207164;68,40908721458861;1;78,0;136,0;4,0;32,0;136,0;0,0;-0,43946
1;78,0;-0,4231335116372051;101,4135011222906;68,40908721458861;1;78,0;140,0;5,0;50,0;150,0;12,0;-0,42313
2;78,0;-0,08452117819786914;75,0017391140224;68,40908721458861;1;78,0;154,0;2,0;68,0;157,0;22,0;-0,08452
3;78,0;-0,03968699262036999;71,50467263897747;68,40908721458861;1;78,0;162,0;2,0;74,0;167,0;25,0;-0,03969
4;78,0;0,44470826214727144;33,721842767101435;68,40908721458861;1;47,0;140,0;5,0;32,0;150,0;1,0;0,44471
5;78,0;2,402018617779726;-118,94836497223001;68,40908721458861;1;74,0;162,0;2,0;68,0;163,0;23,0;2,40202
6;154,0;-0,08452117819786914;75,0017391140224;61,985477671550555;1;78,0;154,0;2,0;65,0;154,0;21,0;-0,08452
7;162,0;-1,2262660073438683;263,7304730241842;65,07537983447753;1;162,0;176,0;2,0;91,0;180,0;30,0;-1,22627
8;162,0;-1,1866483465950257;257,3124119828717;65,07537983447753;1;162,0;176,0;2,0;92,0;181,0;32,0;-1,18665
9;162,0;-0,5237094426459052;149,91630954311418;65,07537983447753;1;162,0;191,0;2,0;103,0;196,0;38,0;-0,52371
10;162,0;-0,4207589290866539;133,23832634651546;65,07537983447753;1;162,0;200,0;2,0;113,0;206,0;44,0;-0,42076
11;162,0;-0,4161827009881426;132,4969773945566;65,07537983447753;1;162,0;208,0;3,0;118,0;210,0;48,0;-0,41618
12;162,0;-0,28240004634726407;110,82418734273432;65,07537983447753;1;162,0;220,0;2,0;130,0;225,0;54,0;-0,2824
13;162,0;-0,27995945287503055;110,42881120023247;65,07537983447753;1;162,0;228,0;3,0;138,0;229,0;60,0;-0,27996
