;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;NEE;cenario_in_sample_1x;janela_rsi;42;5,321809032371701
1;NEE;cenario_in_sample_1x;ordem;2;4,205950766080212
2;NEE;cenario_in_sample_1x;lookback;50;6,766378635438194
3;NEE;cenario_in_sample_1x;break_min;3;4,278173615722243
